Date,Song,Artist,Rank,Last Week,Peak Position,Weeks in Charts,Image URL
1990-06-20,"It Must Have Been Love (From ""Pretty Woman"")",Roxette,1,1,1,12,https://charts-static.billboard.com/img/1990/04/roxette-qd2-106x106.jpg
1990-06-27,Step By Step,New Kids On The Block,1,2,1,6,https://charts-static.billboard.com/img/1990/05/new-kids-on-the-block-8hy-106x106.jpg
1990-07-04,Step By Step,New Kids On The Block,1,1,1,7,https://charts-static.billboard.com/img/1990/05/new-kids-on-the-block-8hy-106x106.jpg
1990-07-11,Step By Step,New Kids On The Block,1,1,1,8,https://charts-static.billboard.com/img/1990/05/new-kids-on-the-block-8hy-106x106.jpg
1990-07-18,She Ain't Worth It,Glenn Medeiros Featuring Bobby Brown,1,2,1,10,https://charts-static.billboard.com/img/1990/05/glenn-medeiros-jqh-180x180.jpg
1990-07-25,She Ain't Worth It,Glenn Medeiros Featuring Bobby Brown,1,1,1,11,https://charts-static.billboard.com/img/1990/05/glenn-medeiros-jqh-180x180.jpg
1990-08-01,Vision Of Love,Mariah Carey,1,2,1,10,https://charts-static.billboard.com/img/1990/06/mariah-carey-tgq-180x180.jpg
1990-08-08,Vision Of Love,Mariah Carey,1,1,1,11,https://charts-static.billboard.com/img/1990/06/mariah-carey-tgq-180x180.jpg
1990-08-15,Vision Of Love,Mariah Carey,1,1,1,12,https://charts-static.billboard.com/img/1990/06/mariah-carey-tgq-180x180.jpg
1990-08-22,Vision Of Love,Mariah Carey,1,1,1,13,https://charts-static.billboard.com/img/1990/06/mariah-carey-tgq-180x180.jpg
1990-08-29,If Wishes Came True,Sweet Sensation,1,3,1,12,https://charts-static.billboard.com/img/1990/06/sweet-sensation-ph1-180x180.jpg
1990-09-05,"Blaze Of Glory (From ""Young Guns II"")",Jon Bon Jovi,1,2,1,8,https://charts-static.billboard.com/img/1990/07/jon-bon-jovi-pqd-blaze-of-glory-from-young-guns-ii-v1q-180x180.jpg
1990-09-12,Release Me,Wilson Phillips,1,2,1,12,https://charts-static.billboard.com/img/1990/06/wilson-phillips-uks-106x106.jpg
1990-09-19,Release Me,Wilson Phillips,1,1,1,13,https://charts-static.billboard.com/img/1990/06/wilson-phillips-uks-106x106.jpg
1990-09-26,(Can't Live Without Your) Love And Affection,Nelson,1,4,1,13,https://charts-static.billboard.com/img/1990/07/nelson-jbe-106x106.jpg
1990-10-03,Close To You,Maxi Priest,1,2,1,15,https://charts-static.billboard.com/img/1988/10/maxi-priest-myk-180x180.jpg
1990-10-10,Praying For Time,George Michael,1,2,1,7,https://charts-static.billboard.com/img/1984/12/george-michael-r9n-180x180.jpg
1990-10-17,I Don't Have The Heart,James Ingram,1,3,1,12,https://charts-static.billboard.com/img/1990/06/james-ingram-399-180x180.jpg
1990-10-24,Black Cat,Janet Jackson,1,2,1,7,https://charts-static.billboard.com/img/1990/09/janet-jackson-dus-black-cat-f2m-180x180.jpg
1990-10-31,Ice Ice Baby,Vanilla Ice,1,3,1,9,https://charts-static.billboard.com/img/1990/09/vanilla-ice-yb6-180x180.jpg
1990-11-07,Love Takes Time,Mariah Carey,1,3,1,9,https://charts-static.billboard.com/img/1990/09/mariah-carey-tgq-180x180.jpg
1990-11-14,Love Takes Time,Mariah Carey,1,1,1,10,https://charts-static.billboard.com/img/1990/09/mariah-carey-tgq-180x180.jpg
1990-11-21,Love Takes Time,Mariah Carey,1,1,1,11,https://charts-static.billboard.com/img/1990/09/mariah-carey-tgq-180x180.jpg
1990-11-28,I'm Your Baby Tonight,Whitney Houston,1,3,1,7,https://charts-static.billboard.com/img/1990/10/whitney-houston-u3i-imyourbabytonight-ve5-180x180.jpg
1990-12-05,Because I Love You (The Postman Song),Stevie B,1,3,1,10,https://charts-static.billboard.com/img/1990/10/stevie-b-ir7-180x180.jpg
1990-12-12,Because I Love You (The Postman Song),Stevie B,1,1,1,11,https://charts-static.billboard.com/img/1990/10/stevie-b-ir7-180x180.jpg
1990-12-19,Because I Love You (The Postman Song),Stevie B,1,1,1,12,https://charts-static.billboard.com/img/1990/10/stevie-b-ir7-180x180.jpg
1990-12-26,Because I Love You (The Postman Song),Stevie B,1,1,1,13,https://charts-static.billboard.com/img/1990/10/stevie-b-ir7-180x180.jpg
1991-01-02,Justify My Love,Madonna,1,2,1,8,https://charts-static.billboard.com/img/1990/11/madonna-mcq-justify-my-love-zqf-180x180.jpg
1991-01-09,Justify My Love,Madonna,1,1,1,9,https://charts-static.billboard.com/img/1990/11/madonna-mcq-justify-my-love-zqf-180x180.jpg
1991-01-16,Love Will Never Do (Without You),Janet Jackson,1,4,1,10,https://charts-static.billboard.com/img/1990/11/janet-jackson-5rm-love-will-never-do-without-you-3ha-180x180.jpg
1991-01-23,The First Time,Surface,1,4,1,13,https://charts-static.billboard.com/img/1990/11/surface-nbv-106x106.jpg
1991-01-30,The First Time,Surface,1,1,1,14,https://charts-static.billboard.com/img/1990/11/surface-nbv-106x106.jpg
1991-02-06,Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory,1,2,1,13,https://charts-static.billboard.com/img/1990/11/cc-music-factory-000-gonnamakeyousweateverybodydancenow-f6b-180x180.jpg
1991-02-13,Gonna Make You Sweat (Everybody Dance Now),C+C Music Factory,1,1,1,14,https://charts-static.billboard.com/img/1990/11/cc-music-factory-000-gonnamakeyousweateverybodydancenow-f6b-180x180.jpg
1991-02-20,All The Man That I Need,Whitney Houston,1,2,1,10,https://charts-static.billboard.com/img/1984/06/whitney-houston-u3i-180x180.jpg
1991-02-27,All The Man That I Need,Whitney Houston,1,1,1,11,https://charts-static.billboard.com/img/1984/06/whitney-houston-u3i-180x180.jpg
1991-03-06,Someday,Mariah Carey,1,2,1,8,https://charts-static.billboard.com/img/1990/12/mariah-carey-tgq-180x180.jpg
1991-03-13,Someday,Mariah Carey,1,1,1,9,https://charts-static.billboard.com/img/1990/12/mariah-carey-tgq-180x180.jpg
1991-03-20,One More Try,Timmy T.,1,2,1,14,#
1991-03-27,Coming Out Of The Dark,Gloria Estefan,1,3,1,10,https://charts-static.billboard.com/img/1984/07/gloria-estefan-qxu-180x180.jpg
1991-04-03,Coming Out Of The Dark,Gloria Estefan,1,1,1,11,https://charts-static.billboard.com/img/1984/07/gloria-estefan-qxu-180x180.jpg
1991-04-10,I've Been Thinking About You,Londonbeat,1,2,1,10,https://charts-static.billboard.com/img/1991/01/londonbeat-guk-180x180.jpg
1991-04-17,You're In Love,Wilson Phillips,1,2,1,11,https://charts-static.billboard.com/img/1991/02/wilson-phillips-uks-106x106.jpg
1991-04-24,Baby Baby,Amy Grant,1,2,1,10,https://charts-static.billboard.com/img/1980/12/amy-grant-vzq-180x180.jpg
1991-05-01,Baby Baby,Amy Grant,1,1,1,11,https://charts-static.billboard.com/img/1980/12/amy-grant-vzq-180x180.jpg
1991-05-08,Joyride,Roxette,1,2,1,11,https://charts-static.billboard.com/img/1991/03/roxette-qd2-106x106.jpg
1991-05-15,I Like The Way (The Kissing Game),Hi-Five,1,3,1,13,https://charts-static.billboard.com/img/1991/01/hi-five-i9q-180x180.jpg
1991-05-22,I Don't Wanna Cry,Mariah Carey,1,8,1,8,https://charts-static.billboard.com/img/1991/04/mariah-carey-tgq-180x180.jpg
1991-05-29,I Don't Wanna Cry,Mariah Carey,1,1,1,9,https://charts-static.billboard.com/img/1991/04/mariah-carey-tgq-180x180.jpg
1991-06-05,More Than Words,Extreme,1,2,1,12,https://charts-static.billboard.com/img/1989/04/extreme-rt4-106x106.jpg
1991-06-12,Rush Rush,Paula Abdul,1,3,1,6,https://charts-static.billboard.com/img/1840/12/paula-abdul-psi-180x180.jpg
1991-06-19,Rush Rush,Paula Abdul,1,1,1,7,https://charts-static.billboard.com/img/1840/12/paula-abdul-psi-180x180.jpg
1991-06-26,Rush Rush,Paula Abdul,1,1,1,8,https://charts-static.billboard.com/img/1840/12/paula-abdul-psi-180x180.jpg
1991-07-03,Rush Rush,Paula Abdul,1,1,1,9,https://charts-static.billboard.com/img/1840/12/paula-abdul-psi-180x180.jpg
1991-07-10,Rush Rush,Paula Abdul,1,1,1,10,https://charts-static.billboard.com/img/1840/12/paula-abdul-psi-180x180.jpg
1991-07-17,Unbelievable,EMF,1,2,1,15,https://charts-static.billboard.com/img/1991/02/emf-2to-180x180.jpg
1991-07-24,(Everything I Do) I Do It For You,Bryan Adams,1,4,1,5,https://charts-static.billboard.com/img/1991/06/bryan-adams-tfc-everything-i-do-i-do-it-for-you-q3y-180x180.jpg
1991-07-31,(Everything I Do) I Do It For You,Bryan Adams,1,1,1,6,https://charts-static.billboard.com/img/1991/06/bryan-adams-tfc-everything-i-do-i-do-it-for-you-q3y-180x180.jpg
1991-08-07,(Everything I Do) I Do It For You,Bryan Adams,1,1,1,7,https://charts-static.billboard.com/img/1991/06/bryan-adams-tfc-everything-i-do-i-do-it-for-you-q3y-180x180.jpg
1991-08-14,(Everything I Do) I Do It For You,Bryan Adams,1,1,1,8,https://charts-static.billboard.com/img/1991/06/bryan-adams-tfc-everything-i-do-i-do-it-for-you-q3y-180x180.jpg
1991-08-21,(Everything I Do) I Do It For You,Bryan Adams,1,1,1,9,https://charts-static.billboard.com/img/1991/06/bryan-adams-tfc-everything-i-do-i-do-it-for-you-q3y-180x180.jpg
1991-08-28,(Everything I Do) I Do It For You,Bryan Adams,1,1,1,10,https://charts-static.billboard.com/img/1991/06/bryan-adams-tfc-everything-i-do-i-do-it-for-you-q3y-180x180.jpg
1991-09-04,(Everything I Do) I Do It For You,Bryan Adams,1,1,1,11,https://charts-static.billboard.com/img/1991/06/bryan-adams-tfc-everything-i-do-i-do-it-for-you-q3y-180x180.jpg
1991-09-11,The Promise Of A New Day,Paula Abdul,1,2,1,9,https://charts-static.billboard.com/img/1991/06/paula-abdul-3yb-180x180.jpg
1991-09-18,I Adore Mi Amor,Color Me Badd,1,2,1,9,https://charts-static.billboard.com/img/1991/07/color-me-badd-cop-180x180.jpg
1991-09-25,I Adore Mi Amor,Color Me Badd,1,1,1,10,https://charts-static.billboard.com/img/1991/07/color-me-badd-cop-180x180.jpg
1991-10-02,Good Vibrations,Marky Mark & The Funky Bunch Featuring Loleatta Holloway,1,2,1,12,https://charts-static.billboard.com/img/1991/07/marky-mark-the-funky-bunch-8b0-180x180.jpg
1991-10-09,Emotions,Mariah Carey,1,3,1,7,https://charts-static.billboard.com/img/1990/06/mariah-carey-99g-180x180.jpg
1991-10-16,Emotions,Mariah Carey,1,1,1,8,https://charts-static.billboard.com/img/1990/06/mariah-carey-99g-180x180.jpg
1991-10-23,Emotions,Mariah Carey,1,1,1,9,https://charts-static.billboard.com/img/1990/06/mariah-carey-99g-180x180.jpg
1991-10-30,Romantic,Karyn White,1,3,1,12,https://charts-static.billboard.com/img/1991/08/karyn-white-7np-180x180.jpg
1991-11-06,Cream,Prince And The N.P.G.,1,3,1,7,https://charts-static.billboard.com/img/1978/07/prince-5k7-180x180.jpg
1991-11-13,Cream,Prince And The N.P.G.,1,1,1,8,https://charts-static.billboard.com/img/1978/07/prince-5k7-180x180.jpg
1991-11-20,When A Man Loves A Woman,Michael Bolton,1,3,1,7,https://charts-static.billboard.com/img/1991/08/michael-bolton-hcc-180x180.jpg
1991-11-27,Set Adrift On Memory Bliss,P.M. Dawn,1,3,1,7,https://charts-static.billboard.com/img/1991/10/pm-dawn-6qa-91x91.jpg
1991-12-04,Black Or White,Michael Jackson,1,3,1,3,https://charts-static.billboard.com/img/1971/10/michael-jackson-9to-180x180.jpg
1991-12-11,Black Or White,Michael Jackson,1,1,1,4,https://charts-static.billboard.com/img/1971/10/michael-jackson-9to-180x180.jpg
1991-12-18,Black Or White,Michael Jackson,1,1,1,5,https://charts-static.billboard.com/img/1971/10/michael-jackson-9to-180x180.jpg
1991-12-25,Black Or White,Michael Jackson,1,1,1,6,https://charts-static.billboard.com/img/1971/10/michael-jackson-9to-180x180.jpg
1992-01-01,Black Or White,Michael Jackson,1,1,1,7,https://charts-static.billboard.com/img/1971/10/michael-jackson-9to-180x180.jpg
1992-01-08,Black Or White,Michael Jackson,1,1,1,8,https://charts-static.billboard.com/img/1971/10/michael-jackson-9to-180x180.jpg
1992-01-15,Black Or White,Michael Jackson,1,1,1,9,https://charts-static.billboard.com/img/1971/10/michael-jackson-9to-180x180.jpg
1992-01-22,All 4 Love,Color Me Badd,1,2,1,12,https://charts-static.billboard.com/img/1991/10/color-me-badd-cop-180x180.jpg
1992-01-29,Don't Let The Sun Go Down On Me,George Michael/Elton John,1,3,1,9,https://charts-static.billboard.com/img/1970/08/elton-john-m6x-180x180.jpg
1992-02-05,I'm Too Sexy,Right Said Fred,1,6,1,8,https://charts-static.billboard.com/img/1991/12/right-said-fred-qpz-106x106.jpg
1992-02-12,I'm Too Sexy,Right Said Fred,1,1,1,9,https://charts-static.billboard.com/img/1991/12/right-said-fred-qpz-106x106.jpg
1992-02-19,I'm Too Sexy,Right Said Fred,1,1,1,10,https://charts-static.billboard.com/img/1991/12/right-said-fred-qpz-106x106.jpg
1992-02-26,To Be With You,Mr. Big,1,2,1,11,https://charts-static.billboard.com/img/1991/10/mr-big-nos-91x91.jpg
1992-03-04,To Be With You,Mr. Big,1,1,1,12,https://charts-static.billboard.com/img/1991/10/mr-big-nos-91x91.jpg
1992-03-11,To Be With You,Mr. Big,1,1,1,13,https://charts-static.billboard.com/img/1991/10/mr-big-nos-91x91.jpg
1992-03-18,Save The Best For Last,Vanessa Williams,1,4,1,8,https://charts-static.billboard.com/img/1992/01/vanessa-williams-y5l-180x180.jpg
1992-03-25,Save The Best For Last,Vanessa Williams,1,1,1,9,https://charts-static.billboard.com/img/1992/01/vanessa-williams-y5l-180x180.jpg
1992-04-01,Save The Best For Last,Vanessa Williams,1,1,1,10,https://charts-static.billboard.com/img/1992/01/vanessa-williams-y5l-180x180.jpg
1992-04-08,Save The Best For Last,Vanessa Williams,1,1,1,11,https://charts-static.billboard.com/img/1992/01/vanessa-williams-y5l-180x180.jpg
1992-04-15,Save The Best For Last,Vanessa Williams,1,1,1,12,https://charts-static.billboard.com/img/1992/01/vanessa-williams-y5l-180x180.jpg
1992-04-22,Jump,Kris Kross,1,3,1,4,https://charts-static.billboard.com/img/1992/03/kris-kross-zfb-106x106.jpg
1992-04-29,Jump,Kris Kross,1,1,1,5,https://charts-static.billboard.com/img/1992/03/kris-kross-zfb-106x106.jpg
1992-05-06,Jump,Kris Kross,1,1,1,6,https://charts-static.billboard.com/img/1992/03/kris-kross-zfb-106x106.jpg
1992-05-13,Jump,Kris Kross,1,1,1,7,https://charts-static.billboard.com/img/1992/03/kris-kross-zfb-106x106.jpg
1992-05-20,Jump,Kris Kross,1,1,1,8,https://charts-static.billboard.com/img/1992/03/kris-kross-zfb-106x106.jpg
1992-05-27,Jump,Kris Kross,1,1,1,9,https://charts-static.billboard.com/img/1992/03/kris-kross-zfb-106x106.jpg
1992-06-03,Jump,Kris Kross,1,1,1,10,https://charts-static.billboard.com/img/1992/03/kris-kross-zfb-106x106.jpg
1992-06-10,Jump,Kris Kross,1,1,1,11,https://charts-static.billboard.com/img/1992/03/kris-kross-zfb-106x106.jpg
1992-06-17,I'll Be There,Mariah Carey,1,2,1,4,https://charts-static.billboard.com/img/1992/05/mariah-carey-tgq-180x180.jpg
1992-06-24,I'll Be There,Mariah Carey,1,1,1,5,https://charts-static.billboard.com/img/1992/05/mariah-carey-tgq-180x180.jpg
1992-07-01,Baby Got Back,Sir Mix-A-Lot,1,2,1,13,https://charts-static.billboard.com/img/1992/03/sir-mix-a-lot-9gn-180x180.jpg
1992-07-08,Baby Got Back,Sir Mix-A-Lot,1,1,1,14,https://charts-static.billboard.com/img/1992/03/sir-mix-a-lot-9gn-180x180.jpg
1992-07-15,Baby Got Back,Sir Mix-A-Lot,1,1,1,15,https://charts-static.billboard.com/img/1992/03/sir-mix-a-lot-9gn-180x180.jpg
1992-07-22,Baby Got Back,Sir Mix-A-Lot,1,1,1,16,https://charts-static.billboard.com/img/1992/03/sir-mix-a-lot-9gn-180x180.jpg
1992-07-29,Baby Got Back,Sir Mix-A-Lot,1,1,1,17,https://charts-static.billboard.com/img/1992/03/sir-mix-a-lot-9gn-180x180.jpg
1992-08-05,This Used To Be My Playground,Madonna,1,2,1,6,https://charts-static.billboard.com/img/1992/07/madonna-mcq-180x180.jpg
1992-08-12,"End Of The Road (From ""Boomerang"")",Boyz II Men,1,4,1,5,https://charts-static.billboard.com/img/1992/07/boyz-ii-men-jjo-end-of-the-road-from-boomerang-bby-180x180.jpg
1992-08-19,"End Of The Road (From ""Boomerang"")",Boyz II Men,1,1,1,6,https://charts-static.billboard.com/img/1992/07/boyz-ii-men-jjo-end-of-the-road-from-boomerang-bby-180x180.jpg
1992-08-26,"End Of The Road (From ""Boomerang"")",Boyz II Men,1,1,1,7,https://charts-static.billboard.com/img/1992/07/boyz-ii-men-jjo-end-of-the-road-from-boomerang-bby-180x180.jpg
1992-09-02,"End Of The Road (From ""Boomerang"")",Boyz II Men,1,1,1,8,https://charts-static.billboard.com/img/1992/07/boyz-ii-men-jjo-end-of-the-road-from-boomerang-bby-180x180.jpg
1992-09-09,"End Of The Road (From ""Boomerang"")",Boyz II Men,1,1,1,9,https://charts-static.billboard.com/img/1992/07/boyz-ii-men-jjo-end-of-the-road-from-boomerang-bby-180x180.jpg
1992-09-16,"End Of The Road (From ""Boomerang"")",Boyz II Men,1,1,1,10,https://charts-static.billboard.com/img/1992/07/boyz-ii-men-jjo-end-of-the-road-from-boomerang-bby-180x180.jpg
1992-09-23,"End Of The Road (From ""Boomerang"")",Boyz II Men,1,1,1,11,https://charts-static.billboard.com/img/1992/07/boyz-ii-men-jjo-end-of-the-road-from-boomerang-bby-180x180.jpg
1992-09-30,"End Of The Road (From ""Boomerang"")",Boyz II Men,1,1,1,12,https://charts-static.billboard.com/img/1992/07/boyz-ii-men-jjo-end-of-the-road-from-boomerang-bby-180x180.jpg
1992-10-07,"End Of The Road (From ""Boomerang"")",Boyz II Men,1,1,1,13,https://charts-static.billboard.com/img/1992/07/boyz-ii-men-jjo-end-of-the-road-from-boomerang-bby-180x180.jpg
1992-10-14,"End Of The Road (From ""Boomerang"")",Boyz II Men,1,1,1,14,https://charts-static.billboard.com/img/1992/07/boyz-ii-men-jjo-end-of-the-road-from-boomerang-bby-180x180.jpg
1992-10-21,"End Of The Road (From ""Boomerang"")",Boyz II Men,1,1,1,15,https://charts-static.billboard.com/img/1992/07/boyz-ii-men-jjo-end-of-the-road-from-boomerang-bby-180x180.jpg
1992-10-28,"End Of The Road (From ""Boomerang"")",Boyz II Men,1,1,1,16,https://charts-static.billboard.com/img/1992/07/boyz-ii-men-jjo-end-of-the-road-from-boomerang-bby-180x180.jpg
1992-11-04,"End Of The Road (From ""Boomerang"")",Boyz II Men,1,1,1,17,https://charts-static.billboard.com/img/1992/07/boyz-ii-men-jjo-end-of-the-road-from-boomerang-bby-180x180.jpg
1992-11-11,How Do You Talk To An Angel,The Heights,1,2,1,7,https://charts-static.billboard.com/img/1992/09/the-heights-6tx-106x106.jpg
1992-11-18,How Do You Talk To An Angel,The Heights,1,1,1,8,https://charts-static.billboard.com/img/1992/09/the-heights-6tx-106x106.jpg
1992-11-25,I Will Always Love You,Whitney Houston,1,12,1,3,https://charts-static.billboard.com/img/1984/06/whitney-houston-u3i-180x180.jpg
1992-12-02,I Will Always Love You,Whitney Houston,1,1,1,4,https://charts-static.billboard.com/img/1984/06/whitney-houston-u3i-180x180.jpg
1992-12-09,I Will Always Love You,Whitney Houston,1,1,1,5,https://charts-static.billboard.com/img/1984/06/whitney-houston-u3i-180x180.jpg
1992-12-16,I Will Always Love You,Whitney Houston,1,1,1,6,https://charts-static.billboard.com/img/1984/06/whitney-houston-u3i-180x180.jpg
1992-12-23,I Will Always Love You,Whitney Houston,1,1,1,7,https://charts-static.billboard.com/img/1984/06/whitney-houston-u3i-180x180.jpg
1992-12-30,I Will Always Love You,Whitney Houston,1,1,1,8,https://charts-static.billboard.com/img/1984/06/whitney-houston-u3i-180x180.jpg
1993-01-06,I Will Always Love You,Whitney Houston,1,1,1,9,https://charts-static.billboard.com/img/1984/06/whitney-houston-u3i-180x180.jpg
1993-01-13,I Will Always Love You,Whitney Houston,1,1,1,10,https://charts-static.billboard.com/img/1984/06/whitney-houston-u3i-180x180.jpg
1993-01-20,I Will Always Love You,Whitney Houston,1,1,1,11,https://charts-static.billboard.com/img/1984/06/whitney-houston-u3i-180x180.jpg
1993-01-27,I Will Always Love You,Whitney Houston,1,1,1,12,https://charts-static.billboard.com/img/1984/06/whitney-houston-u3i-180x180.jpg
1993-02-03,I Will Always Love You,Whitney Houston,1,1,1,13,https://charts-static.billboard.com/img/1984/06/whitney-houston-u3i-180x180.jpg
1993-02-10,I Will Always Love You,Whitney Houston,1,1,1,14,https://charts-static.billboard.com/img/1984/06/whitney-houston-u3i-180x180.jpg
1993-02-17,I Will Always Love You,Whitney Houston,1,1,1,15,https://charts-static.billboard.com/img/1984/06/whitney-houston-u3i-180x180.jpg
1993-02-24,I Will Always Love You,Whitney Houston,1,1,1,16,https://charts-static.billboard.com/img/1984/06/whitney-houston-u3i-180x180.jpg
1993-03-03,A Whole New World (Aladdin's Theme),Peabo Bryson & Regina Belle,1,2,1,12,https://charts-static.billboard.com/img/1992/11/peabo-bryson-hxp-awholenewworldaladdinstheme-ixv-180x180.jpg
1993-03-10,Informer,Snow,1,4,1,10,https://charts-static.billboard.com/img/1992/12/snow-7kf-180x180.jpg
1993-03-17,Informer,Snow,1,1,1,11,https://charts-static.billboard.com/img/1992/12/snow-7kf-180x180.jpg
