Date,Song,Artist,Rank,Last Week,Peak Position,Weeks in Charts,Image URL,Track URI,Artist URI(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,ISRC,Added By,Added At,Artist Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Album Genres,Label,Copyrights
1961-03-01,Pony Time,Chubby Checker,1,1,1,7,https://charts-static.billboard.com/img/1961/01/chubby-checker-oxy-180x180.jpg,spotify:track:2XPEv2sB6c44DSocT2TwAc,spotify:artist:7qQJQ3YtcGlqaLg5tcypN2,spotify:album:36tc0l1brbD9CCaUDrvqVi,Chubby Checker Classics,spotify:artist:7qQJQ3YtcGlqaLg5tcypN2,Chubby Checker,1962-01-01,https://i.scdn.co/image/ab67616d0000b273d13f4d5f1d5d19f25783f505,1,7,147426,https://p.scdn.co/mp3-preview/6452c42d6d29da51535d4582820db6a05b035bbc?cid=9950ac751e34487dbbe027c4fd7f8e99,False,37,USI4R0502241,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"rock-and-roll,rockabilly",0.453,0.609,8.0,-6.662,1.0,0.0296,0.00868,3.43e-05,0.0797,0.96,77.36,4.0,,TEEC Recordings,C (C) 1962 TEEC Recordings
1961-03-08,Pony Time,Chubby Checker,1,1,1,8,https://charts-static.billboard.com/img/1961/01/chubby-checker-oxy-180x180.jpg,spotify:track:2XPEv2sB6c44DSocT2TwAc,spotify:artist:7qQJQ3YtcGlqaLg5tcypN2,spotify:album:36tc0l1brbD9CCaUDrvqVi,Chubby Checker Classics,spotify:artist:7qQJQ3YtcGlqaLg5tcypN2,Chubby Checker,1962-01-01,https://i.scdn.co/image/ab67616d0000b273d13f4d5f1d5d19f25783f505,1,7,147426,https://p.scdn.co/mp3-preview/6452c42d6d29da51535d4582820db6a05b035bbc?cid=9950ac751e34487dbbe027c4fd7f8e99,False,37,USI4R0502241,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"rock-and-roll,rockabilly",0.453,0.609,8.0,-6.662,1.0,0.0296,0.00868,3.43e-05,0.0797,0.96,77.36,4.0,,TEEC Recordings,C (C) 1962 TEEC Recordings
1961-03-29,Blue Moon,The Marcels,1,6,1,5,https://charts-static.billboard.com/img/1961/03/the-marcels-3dg-106x106.jpg,spotify:track:42ojLX3UYsp4XhaX0sx29E,spotify:artist:1JQYskbOoudT9cylam24a3,spotify:album:5LNSdmCEtpQEGkNk652yjF,The Best Of The Marcels,spotify:artist:1JQYskbOoudT9cylam24a3,The Marcels,1990-06-11,https://i.scdn.co/image/ab67616d0000b273d42cbb433cdc04f7337d8fdb,1,1,138360,https://p.scdn.co/mp3-preview/f66dbf5c9917a216d46f4a494dfd23aba32477f3?cid=9950ac751e34487dbbe027c4fd7f8e99,False,54,GBAYE6100123,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"doo-wop,rhythm and blues,rock-and-roll",0.624,0.432,7.0,-11.132,1.0,0.0344,0.656,0.0,0.0785,0.935,127.69,4.0,,Parlophone UK,"C © 1990 Parlophone Records Ltd, a Warner Music Group Company, P ℗ 1990 Parlophone Records Ltd, a Warner Music Group Company"
1961-04-05,Blue Moon,The Marcels,1,1,1,6,https://charts-static.billboard.com/img/1961/03/the-marcels-3dg-106x106.jpg,spotify:track:42ojLX3UYsp4XhaX0sx29E,spotify:artist:1JQYskbOoudT9cylam24a3,spotify:album:5LNSdmCEtpQEGkNk652yjF,The Best Of The Marcels,spotify:artist:1JQYskbOoudT9cylam24a3,The Marcels,1990-06-11,https://i.scdn.co/image/ab67616d0000b273d42cbb433cdc04f7337d8fdb,1,1,138360,https://p.scdn.co/mp3-preview/f66dbf5c9917a216d46f4a494dfd23aba32477f3?cid=9950ac751e34487dbbe027c4fd7f8e99,False,54,GBAYE6100123,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"doo-wop,rhythm and blues,rock-and-roll",0.624,0.432,7.0,-11.132,1.0,0.0344,0.656,0.0,0.0785,0.935,127.69,4.0,,Parlophone UK,"C © 1990 Parlophone Records Ltd, a Warner Music Group Company, P ℗ 1990 Parlophone Records Ltd, a Warner Music Group Company"
1961-04-12,Blue Moon,The Marcels,1,1,1,7,https://charts-static.billboard.com/img/1961/03/the-marcels-3dg-106x106.jpg,spotify:track:42ojLX3UYsp4XhaX0sx29E,spotify:artist:1JQYskbOoudT9cylam24a3,spotify:album:5LNSdmCEtpQEGkNk652yjF,The Best Of The Marcels,spotify:artist:1JQYskbOoudT9cylam24a3,The Marcels,1990-06-11,https://i.scdn.co/image/ab67616d0000b273d42cbb433cdc04f7337d8fdb,1,1,138360,https://p.scdn.co/mp3-preview/f66dbf5c9917a216d46f4a494dfd23aba32477f3?cid=9950ac751e34487dbbe027c4fd7f8e99,False,54,GBAYE6100123,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"doo-wop,rhythm and blues,rock-and-roll",0.624,0.432,7.0,-11.132,1.0,0.0344,0.656,0.0,0.0785,0.935,127.69,4.0,,Parlophone UK,"C © 1990 Parlophone Records Ltd, a Warner Music Group Company, P ℗ 1990 Parlophone Records Ltd, a Warner Music Group Company"
1961-05-31,Running Scared,Roy Orbison,1,3,1,9,https://charts-static.billboard.com/img/1961/04/roy-orbison-ro4-106x106.jpg,spotify:track:6sbj89WozjblBMa5u41orw,spotify:artist:0JDkhL4rjiPNEp92jAgJnS,spotify:album:21REQ6X34DCAcoxtj654TI,Crying,spotify:artist:0JDkhL4rjiPNEp92jAgJnS,Roy Orbison,1962-01-01,https://i.scdn.co/image/ab67616d0000b2732b150c08d3c57a785b02c578,1,12,132040,https://p.scdn.co/mp3-preview/c30c3ec273deee875bf468dd26746d6309eff6a5?cid=9950ac751e34487dbbe027c4fd7f8e99,False,47,USSM16101222,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"adult standards,classic rock,folk rock,mellow gold,rock-and-roll,rockabilly,singer-songwriter",0.572,0.392,9.0,-10.555,1.0,0.0325,0.778,0.000435,0.15,0.381,128.255,3.0,,Columbia Nashville Legacy,P Originally released 1962. All rights reserved by Sony Music Entertainment
1961-06-14,Moody River,Pat Boone,1,2,1,8,https://charts-static.billboard.com/img/1961/05/pat-boone-4yc-180x180.jpg,spotify:track:3JhwxN5fPtpWh8O4qCBjYO,spotify:artist:7fmKtIgmxqNEKjATioVNsu,spotify:album:0hyzSiJY6YjK7ryjlF9F6i,The Gold Collection,spotify:artist:7fmKtIgmxqNEKjATioVNsu,Pat Boone,1964-01-01,https://i.scdn.co/image/ab67616d0000b2732f9949fe965ab9d5d2eff955,1,4,153586,https://p.scdn.co/mp3-preview/ce315673b67d5e5fd3f53c7bc85ce5c1592a7e18?cid=9950ac751e34487dbbe027c4fd7f8e99,False,27,US2R30610086,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"adult standards,easy listening,rock-and-roll,rockabilly",0.616,0.728,5.0,-7.365,0.0,0.0312,0.581,4.73e-05,0.102,0.685,139.428,4.0,,The Gold Label,C (C) 2006 The Gold Label
1961-07-05,Tossin' And Turnin',Bobby Lewis,1,2,1,12,https://charts-static.billboard.com/img/1961/04/bobby-lewis-q0g-180x180.jpg,spotify:track:79s3pSe1u6ggQBEwVPm58Z,spotify:artist:6KfBWaX13etjtEZ4d9aTWW,spotify:album:31JyXxhju4kXiYJwdjb3u3,Tossin' and Turnin',spotify:artist:6KfBWaX13etjtEZ4d9aTWW,Bobby Lewis,2005,https://i.scdn.co/image/ab67616d0000b27327a14ffdb3f5209b6e1e8fa3,1,1,159640,https://p.scdn.co/mp3-preview/c71df736ec2a1f231748166baf373511c3653863?cid=9950ac751e34487dbbe027c4fd7f8e99,False,42,USPB81010318,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"doo-wop,rhythm and blues",0.569,0.722,0.0,-8.914,1.0,0.0393,0.225,0.0,0.108,0.965,142.736,4.0,,Oldies.com,"C 2005 Oldies.com, P 2005 Oldies.com"
1961-07-12,Tossin' And Turnin',Bobby Lewis,1,1,1,13,https://charts-static.billboard.com/img/1961/04/bobby-lewis-q0g-180x180.jpg,spotify:track:79s3pSe1u6ggQBEwVPm58Z,spotify:artist:6KfBWaX13etjtEZ4d9aTWW,spotify:album:31JyXxhju4kXiYJwdjb3u3,Tossin' and Turnin',spotify:artist:6KfBWaX13etjtEZ4d9aTWW,Bobby Lewis,2005,https://i.scdn.co/image/ab67616d0000b27327a14ffdb3f5209b6e1e8fa3,1,1,159640,https://p.scdn.co/mp3-preview/c71df736ec2a1f231748166baf373511c3653863?cid=9950ac751e34487dbbe027c4fd7f8e99,False,42,USPB81010318,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"doo-wop,rhythm and blues",0.569,0.722,0.0,-8.914,1.0,0.0393,0.225,0.0,0.108,0.965,142.736,4.0,,Oldies.com,"C 2005 Oldies.com, P 2005 Oldies.com"
1961-07-19,Tossin' And Turnin',Bobby Lewis,1,1,1,14,https://charts-static.billboard.com/img/1961/04/bobby-lewis-q0g-180x180.jpg,spotify:track:79s3pSe1u6ggQBEwVPm58Z,spotify:artist:6KfBWaX13etjtEZ4d9aTWW,spotify:album:31JyXxhju4kXiYJwdjb3u3,Tossin' and Turnin',spotify:artist:6KfBWaX13etjtEZ4d9aTWW,Bobby Lewis,2005,https://i.scdn.co/image/ab67616d0000b27327a14ffdb3f5209b6e1e8fa3,1,1,159640,https://p.scdn.co/mp3-preview/c71df736ec2a1f231748166baf373511c3653863?cid=9950ac751e34487dbbe027c4fd7f8e99,False,42,USPB81010318,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"doo-wop,rhythm and blues",0.569,0.722,0.0,-8.914,1.0,0.0393,0.225,0.0,0.108,0.965,142.736,4.0,,Oldies.com,"C 2005 Oldies.com, P 2005 Oldies.com"
1961-07-26,Tossin' And Turnin',Bobby Lewis,1,1,1,15,https://charts-static.billboard.com/img/1961/04/bobby-lewis-q0g-180x180.jpg,spotify:track:79s3pSe1u6ggQBEwVPm58Z,spotify:artist:6KfBWaX13etjtEZ4d9aTWW,spotify:album:31JyXxhju4kXiYJwdjb3u3,Tossin' and Turnin',spotify:artist:6KfBWaX13etjtEZ4d9aTWW,Bobby Lewis,2005,https://i.scdn.co/image/ab67616d0000b27327a14ffdb3f5209b6e1e8fa3,1,1,159640,https://p.scdn.co/mp3-preview/c71df736ec2a1f231748166baf373511c3653863?cid=9950ac751e34487dbbe027c4fd7f8e99,False,42,USPB81010318,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"doo-wop,rhythm and blues",0.569,0.722,0.0,-8.914,1.0,0.0393,0.225,0.0,0.108,0.965,142.736,4.0,,Oldies.com,"C 2005 Oldies.com, P 2005 Oldies.com"
1961-08-02,Tossin' And Turnin',Bobby Lewis,1,1,1,16,https://charts-static.billboard.com/img/1961/04/bobby-lewis-q0g-180x180.jpg,spotify:track:79s3pSe1u6ggQBEwVPm58Z,spotify:artist:6KfBWaX13etjtEZ4d9aTWW,spotify:album:31JyXxhju4kXiYJwdjb3u3,Tossin' and Turnin',spotify:artist:6KfBWaX13etjtEZ4d9aTWW,Bobby Lewis,2005,https://i.scdn.co/image/ab67616d0000b27327a14ffdb3f5209b6e1e8fa3,1,1,159640,https://p.scdn.co/mp3-preview/c71df736ec2a1f231748166baf373511c3653863?cid=9950ac751e34487dbbe027c4fd7f8e99,False,42,USPB81010318,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"doo-wop,rhythm and blues",0.569,0.722,0.0,-8.914,1.0,0.0393,0.225,0.0,0.108,0.965,142.736,4.0,,Oldies.com,"C 2005 Oldies.com, P 2005 Oldies.com"
1961-08-09,Tossin' And Turnin',Bobby Lewis,1,1,1,17,https://charts-static.billboard.com/img/1961/04/bobby-lewis-q0g-180x180.jpg,spotify:track:79s3pSe1u6ggQBEwVPm58Z,spotify:artist:6KfBWaX13etjtEZ4d9aTWW,spotify:album:31JyXxhju4kXiYJwdjb3u3,Tossin' and Turnin',spotify:artist:6KfBWaX13etjtEZ4d9aTWW,Bobby Lewis,2005,https://i.scdn.co/image/ab67616d0000b27327a14ffdb3f5209b6e1e8fa3,1,1,159640,https://p.scdn.co/mp3-preview/c71df736ec2a1f231748166baf373511c3653863?cid=9950ac751e34487dbbe027c4fd7f8e99,False,42,USPB81010318,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"doo-wop,rhythm and blues",0.569,0.722,0.0,-8.914,1.0,0.0393,0.225,0.0,0.108,0.965,142.736,4.0,,Oldies.com,"C 2005 Oldies.com, P 2005 Oldies.com"
1961-08-16,Tossin' And Turnin',Bobby Lewis,1,1,1,18,https://charts-static.billboard.com/img/1961/04/bobby-lewis-q0g-180x180.jpg,spotify:track:79s3pSe1u6ggQBEwVPm58Z,spotify:artist:6KfBWaX13etjtEZ4d9aTWW,spotify:album:31JyXxhju4kXiYJwdjb3u3,Tossin' and Turnin',spotify:artist:6KfBWaX13etjtEZ4d9aTWW,Bobby Lewis,2005,https://i.scdn.co/image/ab67616d0000b27327a14ffdb3f5209b6e1e8fa3,1,1,159640,https://p.scdn.co/mp3-preview/c71df736ec2a1f231748166baf373511c3653863?cid=9950ac751e34487dbbe027c4fd7f8e99,False,42,USPB81010318,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"doo-wop,rhythm and blues",0.569,0.722,0.0,-8.914,1.0,0.0393,0.225,0.0,0.108,0.965,142.736,4.0,,Oldies.com,"C 2005 Oldies.com, P 2005 Oldies.com"
1961-08-23,Wooden Heart,Joe Dowell,1,2,1,10,#,spotify:track:1FI8lDItTWvHOT1c2Lr3os,spotify:artist:1b5taabb9eKSbyzVFVtEjh,spotify:album:3hskS7tDBv1tQZ9lGqjMGk,Wooden Heart,spotify:artist:1b5taabb9eKSbyzVFVtEjh,Joe Dowell,2013-05-15,https://i.scdn.co/image/ab67616d0000b273a9ef4387a8aa987616d280d7,1,1,124447,https://p.scdn.co/mp3-preview/67352c84cdb6445a5b18034e08bb92ab124f6a0c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,0,QMFME1321929,spotify:user:bradnumber1,2021-08-08T09:26:31Z,,0.595,0.174,1.0,-22.138,1.0,0.0277,0.861,0.000728,0.118,0.858,83.015,4.0,,Black Sheep Music,C (C) 2013 Entertain Me Europe LTD
1961-11-01,Big Bad John,Jimmy Dean,1,3,1,6,https://charts-static.billboard.com/img/1961/10/jimmy-dean-h33-180x180.jpg,spotify:track:61uAY9xdzYiIbYJ07XvKso,spotify:artist:1RaDKTFXuy0qA8YV1h9SwC,spotify:album:2vCenQXDX4DqtRShqJzCci,The Best Of Jimmy Dean,spotify:artist:1RaDKTFXuy0qA8YV1h9SwC,Jimmy Dean,1961,https://i.scdn.co/image/ab67616d0000b27327d93862a093ad506c03739e,1,1,182560,https://p.scdn.co/mp3-preview/20f89196d973c29aba37d24064a3ecc2a4049841?cid=9950ac751e34487dbbe027c4fd7f8e99,False,58,USSM16101330,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"classic country pop,nashville sound",0.516,0.457,8.0,-12.609,1.0,0.184,0.596,0.0,0.106,0.455,173.934,4.0,,Columbia,"P Originally Released 1961, 1962, 1963, 1964, 1965, (P) 2004 Sony Music Entertainment Inc."
1961-11-08,Big Bad John,Jimmy Dean,1,1,1,7,https://charts-static.billboard.com/img/1961/10/jimmy-dean-h33-180x180.jpg,spotify:track:61uAY9xdzYiIbYJ07XvKso,spotify:artist:1RaDKTFXuy0qA8YV1h9SwC,spotify:album:2vCenQXDX4DqtRShqJzCci,The Best Of Jimmy Dean,spotify:artist:1RaDKTFXuy0qA8YV1h9SwC,Jimmy Dean,1961,https://i.scdn.co/image/ab67616d0000b27327d93862a093ad506c03739e,1,1,182560,https://p.scdn.co/mp3-preview/20f89196d973c29aba37d24064a3ecc2a4049841?cid=9950ac751e34487dbbe027c4fd7f8e99,False,58,USSM16101330,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"classic country pop,nashville sound",0.516,0.457,8.0,-12.609,1.0,0.184,0.596,0.0,0.106,0.455,173.934,4.0,,Columbia,"P Originally Released 1961, 1962, 1963, 1964, 1965, (P) 2004 Sony Music Entertainment Inc."
1961-11-15,Big Bad John,Jimmy Dean,1,1,1,8,https://charts-static.billboard.com/img/1961/10/jimmy-dean-h33-180x180.jpg,spotify:track:61uAY9xdzYiIbYJ07XvKso,spotify:artist:1RaDKTFXuy0qA8YV1h9SwC,spotify:album:2vCenQXDX4DqtRShqJzCci,The Best Of Jimmy Dean,spotify:artist:1RaDKTFXuy0qA8YV1h9SwC,Jimmy Dean,1961,https://i.scdn.co/image/ab67616d0000b27327d93862a093ad506c03739e,1,1,182560,https://p.scdn.co/mp3-preview/20f89196d973c29aba37d24064a3ecc2a4049841?cid=9950ac751e34487dbbe027c4fd7f8e99,False,58,USSM16101330,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"classic country pop,nashville sound",0.516,0.457,8.0,-12.609,1.0,0.184,0.596,0.0,0.106,0.455,173.934,4.0,,Columbia,"P Originally Released 1961, 1962, 1963, 1964, 1965, (P) 2004 Sony Music Entertainment Inc."
1961-11-22,Big Bad John,Jimmy Dean,1,1,1,9,https://charts-static.billboard.com/img/1961/10/jimmy-dean-h33-180x180.jpg,spotify:track:61uAY9xdzYiIbYJ07XvKso,spotify:artist:1RaDKTFXuy0qA8YV1h9SwC,spotify:album:2vCenQXDX4DqtRShqJzCci,The Best Of Jimmy Dean,spotify:artist:1RaDKTFXuy0qA8YV1h9SwC,Jimmy Dean,1961,https://i.scdn.co/image/ab67616d0000b27327d93862a093ad506c03739e,1,1,182560,https://p.scdn.co/mp3-preview/20f89196d973c29aba37d24064a3ecc2a4049841?cid=9950ac751e34487dbbe027c4fd7f8e99,False,58,USSM16101330,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"classic country pop,nashville sound",0.516,0.457,8.0,-12.609,1.0,0.184,0.596,0.0,0.106,0.455,173.934,4.0,,Columbia,"P Originally Released 1961, 1962, 1963, 1964, 1965, (P) 2004 Sony Music Entertainment Inc."
1961-11-29,Big Bad John,Jimmy Dean,1,1,1,10,https://charts-static.billboard.com/img/1961/10/jimmy-dean-h33-180x180.jpg,spotify:track:61uAY9xdzYiIbYJ07XvKso,spotify:artist:1RaDKTFXuy0qA8YV1h9SwC,spotify:album:2vCenQXDX4DqtRShqJzCci,The Best Of Jimmy Dean,spotify:artist:1RaDKTFXuy0qA8YV1h9SwC,Jimmy Dean,1961,https://i.scdn.co/image/ab67616d0000b27327d93862a093ad506c03739e,1,1,182560,https://p.scdn.co/mp3-preview/20f89196d973c29aba37d24064a3ecc2a4049841?cid=9950ac751e34487dbbe027c4fd7f8e99,False,58,USSM16101330,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"classic country pop,nashville sound",0.516,0.457,8.0,-12.609,1.0,0.184,0.596,0.0,0.106,0.455,173.934,4.0,,Columbia,"P Originally Released 1961, 1962, 1963, 1964, 1965, (P) 2004 Sony Music Entertainment Inc."
1962-01-10,The Twist,Chubby Checker,1,2,1,27,https://charts-static.billboard.com/img/1960/08/chubby-checker-oxy-180x180.jpg,spotify:track:4R6LAvOMzkTJcFbSOmmEh9,spotify:artist:7qQJQ3YtcGlqaLg5tcypN2,spotify:album:3t848NFNAVru2orxLI3QOy,Cameo Parkway - The Best Of Chubby Checker (Original Hit Recordings) [International Version],spotify:artist:7qQJQ3YtcGlqaLg5tcypN2,Chubby Checker,1961-01-01,https://i.scdn.co/image/ab67616d0000b27331b14a6be50bdc7e60f9dbac,1,2,153760,,False,0,USA176040010,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"rock-and-roll,rockabilly",0.533,0.638,4.0,-7.13,1.0,0.0341,0.202,0.0,0.0729,0.937,156.663,4.0,,Universal Music Group,"C © 2005 ABKCO Records Inc., P ℗ 2005 ABKCO Records Inc."
1962-01-17,The Twist,Chubby Checker,1,1,1,28,https://charts-static.billboard.com/img/1960/08/chubby-checker-oxy-180x180.jpg,spotify:track:4R6LAvOMzkTJcFbSOmmEh9,spotify:artist:7qQJQ3YtcGlqaLg5tcypN2,spotify:album:3t848NFNAVru2orxLI3QOy,Cameo Parkway - The Best Of Chubby Checker (Original Hit Recordings) [International Version],spotify:artist:7qQJQ3YtcGlqaLg5tcypN2,Chubby Checker,1961-01-01,https://i.scdn.co/image/ab67616d0000b27331b14a6be50bdc7e60f9dbac,1,2,153760,,False,0,USA176040010,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"rock-and-roll,rockabilly",0.533,0.638,4.0,-7.13,1.0,0.0341,0.202,0.0,0.0729,0.937,156.663,4.0,,Universal Music Group,"C © 2005 ABKCO Records Inc., P ℗ 2005 ABKCO Records Inc."
1962-03-28,Don't Break The Heart That Loves You,Connie Francis,1,2,1,8,https://charts-static.billboard.com/img/1962/02/connie-francis-411-180x180.jpg,spotify:track:5ggEwPI1l0xbljbJ5CWaHD,spotify:artist:3EY5DxGdy7x4GelivOjS2Q,spotify:album:4Y0FGsHJJbexHT2LPzUGFU,The Very Best Of Connie Francis - Connie 21 Biggest Hits,spotify:artist:3EY5DxGdy7x4GelivOjS2Q,Connie Francis,1987-01-12,https://i.scdn.co/image/ab67616d0000b2731a4f6e631c934eef3f045c39,1,17,182133,,False,0,USF096200540,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"adult standards,brill building pop,easy listening,rock-and-roll,rockabilly",0.379,0.37,8.0,-9.061,1.0,0.0327,0.811,0.0,0.325,0.214,73.36,4.0,,Polydor,"C © 1990 Universal Records, a Division of UMG Recordings, Inc., P ℗ 1990 Universal Records, a Division of UMG Recordings, Inc."
1962-04-04,Johnny Angel,Shelley Fabares,1,3,1,6,https://charts-static.billboard.com/img/1962/03/shelley-fabares-c72-180x180.jpg,spotify:track:1VHVB3N84lUqYdBmq7dNbL,spotify:artist:6ZID5oFfvvgzIRrqXaTJSy,spotify:album:7BPRs9x8twq4n14stLANlS,Johnny Angel - The Best of Shelley Fabares,spotify:artist:6ZID5oFfvvgzIRrqXaTJSy,Shelley Fabares,2012-07-09,https://i.scdn.co/image/ab67616d0000b273a411eaa29346e7bfa772100c,1,1,141296,https://p.scdn.co/mp3-preview/75bcb74b1588045b275e30b7b303f9fb3235738c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,2,GB8XC1049126,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"brill building pop,doo-wop",0.402,0.37,0.0,-9.648,1.0,0.0331,0.844,0.0,0.154,0.761,107.144,4.0,,AP Music Ltd,"C Ap Music Ltd, P Ap Music Ltd"
1962-04-11,Johnny Angel,Shelley Fabares,1,1,1,7,https://charts-static.billboard.com/img/1962/03/shelley-fabares-c72-180x180.jpg,spotify:track:1VHVB3N84lUqYdBmq7dNbL,spotify:artist:6ZID5oFfvvgzIRrqXaTJSy,spotify:album:7BPRs9x8twq4n14stLANlS,Johnny Angel - The Best of Shelley Fabares,spotify:artist:6ZID5oFfvvgzIRrqXaTJSy,Shelley Fabares,2012-07-09,https://i.scdn.co/image/ab67616d0000b273a411eaa29346e7bfa772100c,1,1,141296,https://p.scdn.co/mp3-preview/75bcb74b1588045b275e30b7b303f9fb3235738c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,2,GB8XC1049126,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"brill building pop,doo-wop",0.402,0.37,0.0,-9.648,1.0,0.0331,0.844,0.0,0.154,0.761,107.144,4.0,,AP Music Ltd,"C Ap Music Ltd, P Ap Music Ltd"
1962-05-02,Soldier Boy,The Shirelles,1,4,1,7,https://charts-static.billboard.com/img/1962/03/the-shirelles-mpw-155x155.jpg,spotify:track:6g4Oyy8IwraOjPl7nqnROq,spotify:artist:0x83OBqixqdCHnStP5VMcn,spotify:album:5x4f3Q9N93as7xLCxIMkDK,20 Greatest Hits,spotify:artist:0x83OBqixqdCHnStP5VMcn,The Shirelles,2005,https://i.scdn.co/image/ab67616d0000b273233156fb639c7b16645574f6,1,6,162013,,False,0,USACU0500013,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"classic girl group,doo-wop,motown,rock-and-roll,soul",0.569,0.198,10.0,-15.481,1.0,0.0265,0.754,0.0002,0.331,0.622,97.595,4.0,,Scepter Records,"C 2005 Gusto Records, Inc., P 2005 Gusto Records, Inc."
1962-05-09,Soldier Boy,The Shirelles,1,1,1,8,https://charts-static.billboard.com/img/1962/03/the-shirelles-mpw-155x155.jpg,spotify:track:6g4Oyy8IwraOjPl7nqnROq,spotify:artist:0x83OBqixqdCHnStP5VMcn,spotify:album:5x4f3Q9N93as7xLCxIMkDK,20 Greatest Hits,spotify:artist:0x83OBqixqdCHnStP5VMcn,The Shirelles,2005,https://i.scdn.co/image/ab67616d0000b273233156fb639c7b16645574f6,1,6,162013,,False,0,USACU0500013,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"classic girl group,doo-wop,motown,rock-and-roll,soul",0.569,0.198,10.0,-15.481,1.0,0.0265,0.754,0.0002,0.331,0.622,97.595,4.0,,Scepter Records,"C 2005 Gusto Records, Inc., P 2005 Gusto Records, Inc."
1962-05-16,Soldier Boy,The Shirelles,1,1,1,9,https://charts-static.billboard.com/img/1962/03/the-shirelles-mpw-155x155.jpg,spotify:track:6g4Oyy8IwraOjPl7nqnROq,spotify:artist:0x83OBqixqdCHnStP5VMcn,spotify:album:5x4f3Q9N93as7xLCxIMkDK,20 Greatest Hits,spotify:artist:0x83OBqixqdCHnStP5VMcn,The Shirelles,2005,https://i.scdn.co/image/ab67616d0000b273233156fb639c7b16645574f6,1,6,162013,,False,0,USACU0500013,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"classic girl group,doo-wop,motown,rock-and-roll,soul",0.569,0.198,10.0,-15.481,1.0,0.0265,0.754,0.0002,0.331,0.622,97.595,4.0,,Scepter Records,"C 2005 Gusto Records, Inc., P 2005 Gusto Records, Inc."
1962-05-30,I Can't Stop Loving You,Ray Charles,1,4,1,5,https://charts-static.billboard.com/img/1962/05/ray-charles-nfd-i-cant-stop-loving-you-uq7-180x180.jpg,spotify:track:4tsN44eY9zuBDPEyGTWO3Q,spotify:artist:1eYhYunlNJlDoQhtYBvPsi,spotify:album:0BuH2TBfQTkPyMlYex6B1M,"Modern Sounds in Country and Western Music, Vols 1 & 2",spotify:artist:1eYhYunlNJlDoQhtYBvPsi,Ray Charles,2009-06-02,https://i.scdn.co/image/ab67616d0000b2739b818c9788120cf5cbd76922,1,11,256120,,False,0,USC4R0919286,spotify:user:bradnumber1,2021-08-08T09:26:31Z,"classic soul,jazz blues,piano blues,soul,soul blues,vocal jazz",0.311,0.327,5.0,-13.436,1.0,0.0349,0.785,0.0,0.295,0.359,79.326,3.0,,Concord Music Group Inc.,"C (C) 2009 Concord Music Group Inc., P (P) 2009 The Ray Charles Foundation under license to Concord Music Group"
