date,rank,Song,Artist,last-week,peak-rank,weeks-on-board,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,track_href,analysis_url,duration_ms,time_signature,num_samples,duration,analysis_sample_rate,analysis_channels,end_of_fade_in,start_of_fade_out,tempo_confidence,time_signature_confidence,key_confidence,mode_confidence,track_id,type
2020-11-14,1,Mood,24kGoldn Featuring iann dior,3.0,1,13,spotify:track:4jPy3l0RUwlUI9T5XHBW2m,0.7010000000000001,0.716,7.0,-3.671,0.0,0.0361,0.174,0.0,0.324,0.732,91.007,4jPy3l0RUwlUI9T5XHBW2m,https://api.spotify.com/v1/tracks/4jPy3l0RUwlUI9T5XHBW2m,https://api.spotify.com/v1/audio-analysis/4jPy3l0RUwlUI9T5XHBW2m,140533.0,4.0,3098760.0,140.53333,22050.0,1.0,0.22045,136.34177,0.232,1.0,0.622,0.672,,
2020-11-07,1,Positions,Ariana Grande,,1,1,spotify:track:35mvY5S1H3J2QZyna3TFe0,0.737,0.802,0.0,-4.771,1.0,0.0878,0.468,0.0,0.0931,0.682,144.015,35mvY5S1H3J2QZyna3TFe0,https://api.spotify.com/v1/tracks/35mvY5S1H3J2QZyna3TFe0,https://api.spotify.com/v1/audio-analysis/35mvY5S1H3J2QZyna3TFe0,172325.0,4.0,3799761.0,172.32475,22050.0,1.0,0.20912,162.10431,0.726,1.0,0.17,0.344,,
2020-10-31,1,Mood,24kGoldn Featuring iann dior,1.0,1,11,spotify:track:4jPy3l0RUwlUI9T5XHBW2m,0.7010000000000001,0.716,7.0,-3.671,0.0,0.0361,0.174,0.0,0.324,0.732,91.007,4jPy3l0RUwlUI9T5XHBW2m,https://api.spotify.com/v1/tracks/4jPy3l0RUwlUI9T5XHBW2m,https://api.spotify.com/v1/audio-analysis/4jPy3l0RUwlUI9T5XHBW2m,140533.0,4.0,3098760.0,140.53333,22050.0,1.0,0.22045,136.34177,0.232,1.0,0.622,0.672,,
2020-10-24,1,Mood,24kGoldn Featuring iann dior,4.0,1,10,spotify:track:4jPy3l0RUwlUI9T5XHBW2m,0.7010000000000001,0.716,7.0,-3.671,0.0,0.0361,0.174,0.0,0.324,0.732,91.007,4jPy3l0RUwlUI9T5XHBW2m,https://api.spotify.com/v1/tracks/4jPy3l0RUwlUI9T5XHBW2m,https://api.spotify.com/v1/audio-analysis/4jPy3l0RUwlUI9T5XHBW2m,140533.0,4.0,3098760.0,140.53333,22050.0,1.0,0.22045,136.34177,0.232,1.0,0.622,0.672,,
2020-10-17,1,Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,8.0,1,17,spotify:track:1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,0.0,-8.52,0.0,0.0803,0.234,0.0,0.269,0.761,150.076,1xQ6trAsedVPCdbtDAmk0c,https://api.spotify.com/v1/tracks/1xQ6trAsedVPCdbtDAmk0c,https://api.spotify.com/v1/audio-analysis/1xQ6trAsedVPCdbtDAmk0c,171375.0,4.0,3778818.0,171.37497,22050.0,1.0,2.67029,167.35202,0.095,1.0,0.193,0.444,,
2020-10-10,1,Franchise,Travis Scott Featuring Young Thug & M.I.A.,,1,1,spotify:track:4jVBIpuOiMj1crqd8LoCrJ,0.835,0.6990000000000001,8.0,-5.405,0.0,0.277,0.00671,0.0,0.195,0.547,154.981,4jVBIpuOiMj1crqd8LoCrJ,https://api.spotify.com/v1/tracks/4jVBIpuOiMj1crqd8LoCrJ,https://api.spotify.com/v1/audio-analysis/4jVBIpuOiMj1crqd8LoCrJ,202795.0,4.0,4471626.0,202.79483,22050.0,1.0,0.0,199.86575,0.39,1.0,0.905,0.602,,
2020-10-03,1,Dynamite,BTS,2.0,1,5,spotify:track:5QDLhrAOJJdNAmCTJ8xMyW,0.746,0.765,6.0,-4.41,0.0,0.0993,0.0112,0.0,0.0936,0.737,114.044,5QDLhrAOJJdNAmCTJ8xMyW,https://api.spotify.com/v1/tracks/5QDLhrAOJJdNAmCTJ8xMyW,https://api.spotify.com/v1/audio-analysis/5QDLhrAOJJdNAmCTJ8xMyW,199054.0,4.0,4389135.0,199.05374,22050.0,1.0,0.22045,193.13779,0.922,1.0,0.753,0.511,,
2020-09-26,1,WAP,Cardi B Featuring Megan Thee Stallion,1.0,1,6,spotify:track:4Oun2ylbjFKMPTiaSbbCih,0.935,0.454,1.0,-7.509,1.0,0.375,0.0194,0.0,0.0824,0.357,133.073,4Oun2ylbjFKMPTiaSbbCih,https://api.spotify.com/v1/tracks/4Oun2ylbjFKMPTiaSbbCih,https://api.spotify.com/v1/audio-analysis/4Oun2ylbjFKMPTiaSbbCih,187541.0,4.0,4135280.0,187.54105,22050.0,1.0,0.0,171.82185,0.785,1.0,0.682,0.585,,
2020-09-19,1,WAP,Cardi B Featuring Megan Thee Stallion,2.0,1,5,spotify:track:4Oun2ylbjFKMPTiaSbbCih,0.935,0.454,1.0,-7.509,1.0,0.375,0.0194,0.0,0.0824,0.357,133.073,4Oun2ylbjFKMPTiaSbbCih,https://api.spotify.com/v1/tracks/4Oun2ylbjFKMPTiaSbbCih,https://api.spotify.com/v1/audio-analysis/4Oun2ylbjFKMPTiaSbbCih,187541.0,4.0,4135280.0,187.54105,22050.0,1.0,0.0,171.82185,0.785,1.0,0.682,0.585,,
2020-09-12,1,Dynamite,BTS,1.0,1,2,spotify:track:5QDLhrAOJJdNAmCTJ8xMyW,0.746,0.765,6.0,-4.41,0.0,0.0993,0.0112,0.0,0.0936,0.737,114.044,5QDLhrAOJJdNAmCTJ8xMyW,https://api.spotify.com/v1/tracks/5QDLhrAOJJdNAmCTJ8xMyW,https://api.spotify.com/v1/audio-analysis/5QDLhrAOJJdNAmCTJ8xMyW,199054.0,4.0,4389135.0,199.05374,22050.0,1.0,0.22045,193.13779,0.922,1.0,0.753,0.511,,
2020-09-05,1,Dynamite,BTS,,1,1,spotify:track:5QDLhrAOJJdNAmCTJ8xMyW,0.746,0.765,6.0,-4.41,0.0,0.0993,0.0112,0.0,0.0936,0.737,114.044,5QDLhrAOJJdNAmCTJ8xMyW,https://api.spotify.com/v1/tracks/5QDLhrAOJJdNAmCTJ8xMyW,https://api.spotify.com/v1/audio-analysis/5QDLhrAOJJdNAmCTJ8xMyW,199054.0,4.0,4389135.0,199.05374,22050.0,1.0,0.22045,193.13779,0.922,1.0,0.753,0.511,,
2020-08-29,1,WAP,Cardi B Featuring Megan Thee Stallion,1.0,1,2,spotify:track:4Oun2ylbjFKMPTiaSbbCih,0.935,0.454,1.0,-7.509,1.0,0.375,0.0194,0.0,0.0824,0.357,133.073,4Oun2ylbjFKMPTiaSbbCih,https://api.spotify.com/v1/tracks/4Oun2ylbjFKMPTiaSbbCih,https://api.spotify.com/v1/audio-analysis/4Oun2ylbjFKMPTiaSbbCih,187541.0,4.0,4135280.0,187.54105,22050.0,1.0,0.0,171.82185,0.785,1.0,0.682,0.585,,
2020-08-22,1,WAP,Cardi B Featuring Megan Thee Stallion,,1,1,spotify:track:4Oun2ylbjFKMPTiaSbbCih,0.935,0.454,1.0,-7.509,1.0,0.375,0.0194,0.0,0.0824,0.357,133.073,4Oun2ylbjFKMPTiaSbbCih,https://api.spotify.com/v1/tracks/4Oun2ylbjFKMPTiaSbbCih,https://api.spotify.com/v1/audio-analysis/4Oun2ylbjFKMPTiaSbbCih,187541.0,4.0,4135280.0,187.54105,22050.0,1.0,0.0,171.82185,0.785,1.0,0.682,0.585,,
2020-08-15,1,Watermelon Sugar,Harry Styles,7.0,1,20,spotify:track:6UelLqGlWMcVH1E5c4H7lY,0.548,0.8160000000000001,0.0,-4.209,1.0,0.0465,0.122,0.0,0.335,0.557,95.39,6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/tracks/6UelLqGlWMcVH1E5c4H7lY,https://api.spotify.com/v1/audio-analysis/6UelLqGlWMcVH1E5c4H7lY,174000.0,4.0,3836700.0,174.0,22050.0,1.0,0.0,169.66821,0.217,1.0,0.491,0.533,,
2020-08-08,1,Cardigan,Taylor Swift,,1,1,spotify:track:4R2kfaDFhslZEMJqAFNpdd,0.613,0.581,0.0,-8.588,0.0,0.0424,0.537,0.000345,0.25,0.551,130.033,4R2kfaDFhslZEMJqAFNpdd,https://api.spotify.com/v1/tracks/4R2kfaDFhslZEMJqAFNpdd,https://api.spotify.com/v1/audio-analysis/4R2kfaDFhslZEMJqAFNpdd,239560.0,4.0,5282307.0,239.56041,22050.0,1.0,2.45551,228.25797,0.46,1.0,0.581,0.675,,
2020-08-01,1,Rockstar,DaBaby Featuring Roddy Ricch,1.0,1,14,spotify:track:7ytR5pFWmSjzHJIeQkgog4,0.746,0.6900000000000001,11.0,-7.956,1.0,0.164,0.247,0.0,0.101,0.497,89.977,7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4,181733.0,4.0,4007220.0,181.73334,22050.0,1.0,0.19143,170.10939,0.172,1.0,0.353,0.558,,
2020-07-25,1,Rockstar,DaBaby Featuring Roddy Ricch,1.0,1,13,spotify:track:7ytR5pFWmSjzHJIeQkgog4,0.746,0.6900000000000001,11.0,-7.956,1.0,0.164,0.247,0.0,0.101,0.497,89.977,7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4,181733.0,4.0,4007220.0,181.73334,22050.0,1.0,0.19143,170.10939,0.172,1.0,0.353,0.558,,
2020-07-18,1,Rockstar,DaBaby Featuring Roddy Ricch,1.0,1,12,spotify:track:7ytR5pFWmSjzHJIeQkgog4,0.746,0.6900000000000001,11.0,-7.956,1.0,0.164,0.247,0.0,0.101,0.497,89.977,7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4,181733.0,4.0,4007220.0,181.73334,22050.0,1.0,0.19143,170.10939,0.172,1.0,0.353,0.558,,
2020-07-11,1,Rockstar,DaBaby Featuring Roddy Ricch,1.0,1,11,spotify:track:7ytR5pFWmSjzHJIeQkgog4,0.746,0.6900000000000001,11.0,-7.956,1.0,0.164,0.247,0.0,0.101,0.497,89.977,7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4,181733.0,4.0,4007220.0,181.73334,22050.0,1.0,0.19143,170.10939,0.172,1.0,0.353,0.558,,
2020-07-04,1,Rockstar,DaBaby Featuring Roddy Ricch,2.0,1,10,spotify:track:7ytR5pFWmSjzHJIeQkgog4,0.746,0.6900000000000001,11.0,-7.956,1.0,0.164,0.247,0.0,0.101,0.497,89.977,7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4,181733.0,4.0,4007220.0,181.73334,22050.0,1.0,0.19143,170.10939,0.172,1.0,0.353,0.558,,
2020-06-27,1,Trollz,6ix9ine & Nicki Minaj,,1,1,spotify:track:3xIzkKqp7oe37NEVrcPjGS,0.744,0.422,1.0,-8.946,1.0,0.294,0.0319,0.00011,0.11,0.493,180.006,3xIzkKqp7oe37NEVrcPjGS,https://api.spotify.com/v1/tracks/3xIzkKqp7oe37NEVrcPjGS,https://api.spotify.com/v1/audio-analysis/3xIzkKqp7oe37NEVrcPjGS,202667.0,4.0,4468800.0,202.66667,22050.0,1.0,0.0,196.60336,0.599,1.0,0.562,0.215,,
2020-06-20,1,Rockstar,DaBaby Featuring Roddy Ricch,1.0,1,8,spotify:track:7ytR5pFWmSjzHJIeQkgog4,0.746,0.6900000000000001,11.0,-7.956,1.0,0.164,0.247,0.0,0.101,0.497,89.977,7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4,181733.0,4.0,4007220.0,181.73334,22050.0,1.0,0.19143,170.10939,0.172,1.0,0.353,0.558,,
2020-06-13,1,Rockstar,DaBaby Featuring Roddy Ricch,3.0,1,7,spotify:track:7ytR5pFWmSjzHJIeQkgog4,0.746,0.6900000000000001,11.0,-7.956,1.0,0.164,0.247,0.0,0.101,0.497,89.977,7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/tracks/7ytR5pFWmSjzHJIeQkgog4,https://api.spotify.com/v1/audio-analysis/7ytR5pFWmSjzHJIeQkgog4,181733.0,4.0,4007220.0,181.73334,22050.0,1.0,0.19143,170.10939,0.172,1.0,0.353,0.558,,
2020-06-06,1,Rain On Me,Lady Gaga & Ariana Grande,,1,1,spotify:track:7ju97lgwC2rKQ6wwsf9no9,0.672,0.855,9.0,-3.764,1.0,0.0397,0.021,0.0,0.323,0.646,123.056,7ju97lgwC2rKQ6wwsf9no9,https://api.spotify.com/v1/tracks/7ju97lgwC2rKQ6wwsf9no9,https://api.spotify.com/v1/audio-analysis/7ju97lgwC2rKQ6wwsf9no9,182200.0,4.0,4017510.0,182.2,22050.0,1.0,2.33361,182.2,0.834,1.0,0.325,0.44,,
2020-05-30,1,Savage,Megan Thee Stallion,5.0,1,10,spotify:track:55CHeLEfn5iJ0IIkgaa4si,0.843,0.741,11.0,-5.609,1.0,0.334,0.0252,0.0,0.096,0.68,168.983,55CHeLEfn5iJ0IIkgaa4si,https://api.spotify.com/v1/tracks/55CHeLEfn5iJ0IIkgaa4si,https://api.spotify.com/v1/audio-analysis/55CHeLEfn5iJ0IIkgaa4si,155497.0,4.0,3428719.0,155.49747,22050.0,1.0,0.14054,144.61388,0.207,1.0,0.491,0.489,,
2020-05-23,1,Stuck With U,Ariana Grande & Justin Bieber,,1,1,spotify:track:4HBZA5flZLE435QTztThqH,0.597,0.45,8.0,-6.658,1.0,0.0418,0.223,0.0,0.382,0.537,178.765,4HBZA5flZLE435QTztThqH,https://api.spotify.com/v1/tracks/4HBZA5flZLE435QTztThqH,https://api.spotify.com/v1/audio-analysis/4HBZA5flZLE435QTztThqH,228482.0,3.0,5038031.0,228.48213,22050.0,1.0,0.23202,216.3113,0.636,1.0,0.599,0.627,,
2020-05-16,1,Say So,Doja Cat Featuring Nicki Minaj,6.0,1,18,spotify:track:3Dv1eDb0MEgF93GpLXlucZ,0.787,0.673,11.0,-4.583,0.0,0.159,0.264,3.35e-06,0.0904,0.779,110.962,3Dv1eDb0MEgF93GpLXlucZ,https://api.spotify.com/v1/tracks/3Dv1eDb0MEgF93GpLXlucZ,https://api.spotify.com/v1/audio-analysis/3Dv1eDb0MEgF93GpLXlucZ,237893.0,4.0,5245548.0,237.89333,22050.0,1.0,0.0,232.67557,0.874,0.998,0.482,0.477,,
2020-05-09,1,The Scotts,"THE SCOTTS, Travis Scott & Kid Cudi",,1,1,spotify:track:39Yp9wwQiSRIDOvrVg7mbk,0.716,0.537,0.0,-7.648,0.0,0.0514,0.233,0.0,0.157,0.28,129.979,39Yp9wwQiSRIDOvrVg7mbk,https://api.spotify.com/v1/tracks/39Yp9wwQiSRIDOvrVg7mbk,https://api.spotify.com/v1/audio-analysis/39Yp9wwQiSRIDOvrVg7mbk,165978.0,4.0,,,,,,,,,,,39Yp9wwQiSRIDOvrVg7mbk,audio_features
2020-05-02,1,Blinding Lights,The Weeknd,1.0,1,21,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,0.513,0.73,1.0,-5.94,1.0,0.0598,0.00143,9.54e-05,0.0897,0.334,171.001,0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,200040.0,4.0,4410882.0,200.04,22050.0,1.0,0.0,193.09714,0.875,1.0,0.0,0.152,,
2020-04-25,1,Blinding Lights,The Weeknd,2.0,1,20,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,0.513,0.73,1.0,-5.94,1.0,0.0598,0.00143,9.54e-05,0.0897,0.334,171.001,0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,200040.0,4.0,4410882.0,200.04,22050.0,1.0,0.0,193.09714,0.875,1.0,0.0,0.152,,
2020-04-18,1,Toosie Slide,Drake,,1,1,spotify:track:127QTOFJsJQp5LbJbu3A1y,0.834,0.454,1.0,-9.75,0.0,0.201,0.321,6.15e-06,0.114,0.837,81.618,127QTOFJsJQp5LbJbu3A1y,https://api.spotify.com/v1/tracks/127QTOFJsJQp5LbJbu3A1y,https://api.spotify.com/v1/audio-analysis/127QTOFJsJQp5LbJbu3A1y,247059.0,4.0,5447647.0,247.05882,22050.0,1.0,0.0,237.7317,0.311,1.0,0.0,0.189,,
2020-04-11,1,Blinding Lights,The Weeknd,1.0,1,18,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,0.513,0.73,1.0,-5.94,1.0,0.0598,0.00143,9.54e-05,0.0897,0.334,171.001,0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,200040.0,4.0,4410882.0,200.04,22050.0,1.0,0.0,193.09714,0.875,1.0,0.0,0.152,,
2020-04-04,1,Blinding Lights,The Weeknd,2.0,1,17,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,0.513,0.73,1.0,-5.94,1.0,0.0598,0.00143,9.54e-05,0.0897,0.334,171.001,0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/tracks/0VjIjW4GlUZAMYd2vXMi3b,https://api.spotify.com/v1/audio-analysis/0VjIjW4GlUZAMYd2vXMi3b,200040.0,4.0,4410882.0,200.04,22050.0,1.0,0.0,193.09714,0.875,1.0,0.0,0.152,,
2020-03-28,1,The Box,Roddy Ricch,1.0,1,15,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,196653.0,4.0,4336190.0,196.6526,22050.0,1.0,0.0,196.6526,0.921,0.845,0.47,0.551,,
2020-03-21,1,The Box,Roddy Ricch,1.0,1,14,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,196653.0,4.0,4336190.0,196.6526,22050.0,1.0,0.0,196.6526,0.921,0.845,0.47,0.551,,
2020-03-14,1,The Box,Roddy Ricch,1.0,1,13,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,196653.0,4.0,4336190.0,196.6526,22050.0,1.0,0.0,196.6526,0.921,0.845,0.47,0.551,,
2020-03-07,1,The Box,Roddy Ricch,1.0,1,12,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,196653.0,4.0,4336190.0,196.6526,22050.0,1.0,0.0,196.6526,0.921,0.845,0.47,0.551,,
2020-02-29,1,The Box,Roddy Ricch,1.0,1,11,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,196653.0,4.0,4336190.0,196.6526,22050.0,1.0,0.0,196.6526,0.921,0.845,0.47,0.551,,
2020-02-22,1,The Box,Roddy Ricch,1.0,1,10,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,196653.0,4.0,4336190.0,196.6526,22050.0,1.0,0.0,196.6526,0.921,0.845,0.47,0.551,,
2020-02-15,1,The Box,Roddy Ricch,1.0,1,9,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,196653.0,4.0,4336190.0,196.6526,22050.0,1.0,0.0,196.6526,0.921,0.845,0.47,0.551,,
2020-02-08,1,The Box,Roddy Ricch,1.0,1,8,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,196653.0,4.0,4336190.0,196.6526,22050.0,1.0,0.0,196.6526,0.921,0.845,0.47,0.551,,
2020-02-01,1,The Box,Roddy Ricch,1.0,1,7,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,196653.0,4.0,4336190.0,196.6526,22050.0,1.0,0.0,196.6526,0.921,0.845,0.47,0.551,,
2020-01-25,1,The Box,Roddy Ricch,1.0,1,6,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,196653.0,4.0,4336190.0,196.6526,22050.0,1.0,0.0,196.6526,0.921,0.845,0.47,0.551,,
2020-01-18,1,The Box,Roddy Ricch,3.0,1,5,spotify:track:0nbXyq5TXYPCO7pr3N8S4I,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/tracks/0nbXyq5TXYPCO7pr3N8S4I,https://api.spotify.com/v1/audio-analysis/0nbXyq5TXYPCO7pr3N8S4I,196653.0,4.0,4336190.0,196.6526,22050.0,1.0,0.0,196.6526,0.921,0.845,0.47,0.551,,
2020-01-11,1,Circles,Post Malone,5.0,1,18,spotify:track:21jGcNKet2qwijlDFuPiPb,0.6950000000000001,0.763,0.0,-3.497,1.0,0.0396,0.189,0.00242,0.0863,0.551,120.042,21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,215280.0,4.0,4746924.0,215.28,22050.0,1.0,0.0,207.51672,0.746,0.995,0.674,0.733,,
2020-01-04,1,All I Want For Christmas Is You,Mariah Carey,1.0,1,37,spotify:track:0bYg9bo50gSsH3LtXe2SQn,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,0bYg9bo50gSsH3LtXe2SQn,https://api.spotify.com/v1/tracks/0bYg9bo50gSsH3LtXe2SQn,https://api.spotify.com/v1/audio-analysis/0bYg9bo50gSsH3LtXe2SQn,241107.0,4.0,5316402.0,241.10667,22050.0,1.0,0.0,225.59348,0.153,0.919,0.459,0.471,,
2019-12-28,1,All I Want For Christmas Is You,Mariah Carey,1.0,1,36,spotify:track:0bYg9bo50gSsH3LtXe2SQn,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,0bYg9bo50gSsH3LtXe2SQn,https://api.spotify.com/v1/tracks/0bYg9bo50gSsH3LtXe2SQn,https://api.spotify.com/v1/audio-analysis/0bYg9bo50gSsH3LtXe2SQn,241107.0,4.0,5316402.0,241.10667,22050.0,1.0,0.0,225.59348,0.153,0.919,0.459,0.471,,
2019-12-21,1,All I Want For Christmas Is You,Mariah Carey,3.0,1,35,spotify:track:0bYg9bo50gSsH3LtXe2SQn,0.336,0.627,7.0,-7.463,1.0,0.0384,0.164,0.0,0.0708,0.35,150.273,0bYg9bo50gSsH3LtXe2SQn,https://api.spotify.com/v1/tracks/0bYg9bo50gSsH3LtXe2SQn,https://api.spotify.com/v1/audio-analysis/0bYg9bo50gSsH3LtXe2SQn,241107.0,4.0,5316402.0,241.10667,22050.0,1.0,0.0,225.59348,0.153,0.919,0.459,0.471,,
2019-12-14,1,Heartless,The Weeknd,32.0,1,2,spotify:track:6bnF93Rx87YqUBLSgjiMU8,0.537,0.746,10.0,-5.507,0.0,0.15,0.0236,1e-06,0.156,0.252,170.083,6bnF93Rx87YqUBLSgjiMU8,https://api.spotify.com/v1/tracks/6bnF93Rx87YqUBLSgjiMU8,https://api.spotify.com/v1/audio-analysis/6bnF93Rx87YqUBLSgjiMU8,198267.0,4.0,4371780.0,198.26666,22050.0,1.0,0.07537,190.22366,0.029,1.0,0.477,0.553,,
2019-12-07,1,Circles,Post Malone,1.0,1,13,spotify:track:21jGcNKet2qwijlDFuPiPb,0.6950000000000001,0.763,0.0,-3.497,1.0,0.0396,0.189,0.00242,0.0863,0.551,120.042,21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,215280.0,4.0,4746924.0,215.28,22050.0,1.0,0.0,207.51672,0.746,0.995,0.674,0.733,,
2019-11-30,1,Circles,Post Malone,2.0,1,12,spotify:track:21jGcNKet2qwijlDFuPiPb,0.6950000000000001,0.763,0.0,-3.497,1.0,0.0396,0.189,0.00242,0.0863,0.551,120.042,21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/tracks/21jGcNKet2qwijlDFuPiPb,https://api.spotify.com/v1/audio-analysis/21jGcNKet2qwijlDFuPiPb,215280.0,4.0,4746924.0,215.28,22050.0,1.0,0.0,207.51672,0.746,0.995,0.674,0.733,,
