Date,Song,Artist,Weeks in Charts,Track ID
1997-10-29,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,4,1L9fzw2pXprOqtemTwtxXF
1997-11-05,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,5,1L9fzw2pXprOqtemTwtxXF
1997-11-12,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,6,1L9fzw2pXprOqtemTwtxXF
1997-11-19,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,7,1L9fzw2pXprOqtemTwtxXF
1997-11-26,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,8,1L9fzw2pXprOqtemTwtxXF
1997-12-03,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,9,1L9fzw2pXprOqtemTwtxXF
1997-12-10,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,10,1L9fzw2pXprOqtemTwtxXF
1997-12-17,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,11,1L9fzw2pXprOqtemTwtxXF
1997-12-24,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,12,1L9fzw2pXprOqtemTwtxXF
1997-12-31,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,13,1L9fzw2pXprOqtemTwtxXF
1998-01-07,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,14,1L9fzw2pXprOqtemTwtxXF
1998-01-14,Truly Madly Deeply,Savage Garden,7,2ntpyUU3itxHWcJnOJmVic
1998-01-21,Truly Madly Deeply,Savage Garden,8,2ntpyUU3itxHWcJnOJmVic
1998-01-28,Together Again,Janet,7,1aJnGme5ZRltYTp8FJ52eZ
1998-02-04,Together Again,Janet,8,1aJnGme5ZRltYTp8FJ52eZ
1998-02-11,Nice & Slow,Usher,4,5L0KDoZklMgs9GPoonneEl
1998-02-18,Nice & Slow,Usher,5,5L0KDoZklMgs9GPoonneEl
1998-02-25,My Heart Will Go On,Celine Dion,-,33LC84JgLvK2KuW43MfaNq
1998-03-04,My Heart Will Go On,Celine Dion,2,33LC84JgLvK2KuW43MfaNq
1998-03-11,Gettin' Jiggy Wit It,Will Smith,3,0weAUscowxeqDtpCgtbpgp
1998-03-18,Gettin' Jiggy Wit It,Will Smith,4,0weAUscowxeqDtpCgtbpgp
1998-03-25,Gettin' Jiggy Wit It,Will Smith,5,0weAUscowxeqDtpCgtbpgp
1998-04-01,All My Life,K-Ci & JoJo,2,5GorFaKkP2mLREQvhSblIg
1998-04-08,All My Life,K-Ci & JoJo,3,5GorFaKkP2mLREQvhSblIg
1998-04-15,All My Life,K-Ci & JoJo,4,5GorFaKkP2mLREQvhSblIg
1998-04-22,Too Close,Next,11,5IFCyWplye09HytIP80RCF
1998-04-29,Too Close,Next,12,5IFCyWplye09HytIP80RCF
1998-05-06,Too Close,Next,13,5IFCyWplye09HytIP80RCF
1998-05-13,Too Close,Next,14,5IFCyWplye09HytIP80RCF
1998-05-20,My All,Mariah Carey,3,3RSpK5Y0y5tl25qvssrwJ6
1998-05-27,Too Close,Next,16,5IFCyWplye09HytIP80RCF
1998-06-03,The Boy Is Mine,Brandy & Monica,2,6sHsXIJoEN5JpdkGMQDJxt
1998-06-10,The Boy Is Mine,Brandy & Monica,3,6sHsXIJoEN5JpdkGMQDJxt
1998-06-17,The Boy Is Mine,Brandy & Monica,4,6sHsXIJoEN5JpdkGMQDJxt
1998-06-24,The Boy Is Mine,Brandy & Monica,5,6sHsXIJoEN5JpdkGMQDJxt
1998-07-01,The Boy Is Mine,Brandy & Monica,6,6sHsXIJoEN5JpdkGMQDJxt
1998-07-08,The Boy Is Mine,Brandy & Monica,7,6sHsXIJoEN5JpdkGMQDJxt
1998-07-15,The Boy Is Mine,Brandy & Monica,8,6sHsXIJoEN5JpdkGMQDJxt
1998-07-22,The Boy Is Mine,Brandy & Monica,9,6sHsXIJoEN5JpdkGMQDJxt
1998-07-29,The Boy Is Mine,Brandy & Monica,10,6sHsXIJoEN5JpdkGMQDJxt
1998-08-05,The Boy Is Mine,Brandy & Monica,11,6sHsXIJoEN5JpdkGMQDJxt
1998-08-12,The Boy Is Mine,Brandy & Monica,12,6sHsXIJoEN5JpdkGMQDJxt
1998-08-19,The Boy Is Mine,Brandy & Monica,13,6sHsXIJoEN5JpdkGMQDJxt
1998-08-26,The Boy Is Mine,Brandy & Monica,14,6sHsXIJoEN5JpdkGMQDJxt
1998-09-02,I Don't Want To Miss A Thing,Aerosmith,-,5qlJg0Wbj3sslxfwiaRNpq
1998-09-09,I Don't Want To Miss A Thing,Aerosmith,2,5qlJg0Wbj3sslxfwiaRNpq
1998-09-16,I Don't Want To Miss A Thing,Aerosmith,3,5qlJg0Wbj3sslxfwiaRNpq
1998-09-23,I Don't Want To Miss A Thing,Aerosmith,4,5qlJg0Wbj3sslxfwiaRNpq
1998-09-30,The First Night,Monica,8,5rWzxloNXvbRPhlC1O2b6T
1998-10-07,The First Night,Monica,9,5rWzxloNXvbRPhlC1O2b6T
1998-10-14,One Week,Barenaked Ladies,3,29hBRadFZf9QTGRHZmxm65
1998-10-21,The First Night,Monica,11,5rWzxloNXvbRPhlC1O2b6T
1998-10-28,The First Night,Monica,12,5rWzxloNXvbRPhlC1O2b6T
1998-11-04,The First Night,Monica,13,5rWzxloNXvbRPhlC1O2b6T
1998-11-11,Doo Wop (That Thing),Lauryn Hill,-,0uEp9E98JB5awlA084uaIg
1998-11-18,Doo Wop (That Thing),Lauryn Hill,2,0uEp9E98JB5awlA084uaIg
1998-11-25,Lately,Divine,12,0cv9WHEizHUkZAo0kXorgA
1998-12-02,I'm Your Angel,R. Kelly & Celine Dion,-,0QWFiyhOqFu9RP8qzP6z5L
1998-12-09,I'm Your Angel,R. Kelly & Celine Dion,2,0QWFiyhOqFu9RP8qzP6z5L
1998-12-16,I'm Your Angel,R. Kelly & Celine Dion,3,0QWFiyhOqFu9RP8qzP6z5L
1998-12-23,I'm Your Angel,R. Kelly & Celine Dion,4,0QWFiyhOqFu9RP8qzP6z5L
1998-12-30,I'm Your Angel,R. Kelly & Celine Dion,5,0QWFiyhOqFu9RP8qzP6z5L
1999-01-06,I'm Your Angel,R. Kelly & Celine Dion,6,0QWFiyhOqFu9RP8qzP6z5L
1999-01-13,Have You Ever?,Brandy,7,6tBD4yjOf9P8rWwUlXdJFm
1999-01-20,Have You Ever?,Brandy,8,6tBD4yjOf9P8rWwUlXdJFm
1999-01-27,...Baby One More Time,Britney Spears,11,3MjUtNVVq3C8Fn0MP3zhXa
1999-02-03,...Baby One More Time,Britney Spears,12,3MjUtNVVq3C8Fn0MP3zhXa
1999-02-10,Angel Of Mine,Monica,11,1AM1o0mKbgAK5oMpY8B3Z7
1999-02-17,Angel Of Mine,Monica,12,1AM1o0mKbgAK5oMpY8B3Z7
1999-02-24,Angel Of Mine,Monica,13,1AM1o0mKbgAK5oMpY8B3Z7
1999-03-03,Angel Of Mine,Monica,14,1AM1o0mKbgAK5oMpY8B3Z7
1999-03-10,Believe,Cher,13,2goLsvvODILDzeeiT4dAoR
1999-03-17,Believe,Cher,14,2goLsvvODILDzeeiT4dAoR
1999-03-24,Believe,Cher,15,2goLsvvODILDzeeiT4dAoR
1999-03-31,Believe,Cher,16,2goLsvvODILDzeeiT4dAoR
1999-04-07,No Scrubs,TLC,8,1KGi9sZVMeszgZOWivFpxs
1999-04-14,No Scrubs,TLC,9,1KGi9sZVMeszgZOWivFpxs
1999-04-21,No Scrubs,TLC,10,1KGi9sZVMeszgZOWivFpxs
1999-04-28,No Scrubs,TLC,11,1KGi9sZVMeszgZOWivFpxs
1999-05-05,Livin' La Vida Loca,Ricky Martin,4,0Ph6L4l8dYUuXFmb71Ajnd
1999-05-12,Livin' La Vida Loca,Ricky Martin,5,0Ph6L4l8dYUuXFmb71Ajnd
1999-05-19,Livin' La Vida Loca,Ricky Martin,6,0Ph6L4l8dYUuXFmb71Ajnd
1999-05-26,Livin' La Vida Loca,Ricky Martin,7,0Ph6L4l8dYUuXFmb71Ajnd
1999-06-02,Livin' La Vida Loca,Ricky Martin,8,0Ph6L4l8dYUuXFmb71Ajnd
1999-06-09,If You Had My Love,Jennifer Lopez,5,3x4yV0hW5Ve3TKhFkXSqFn
1999-06-16,If You Had My Love,Jennifer Lopez,6,3x4yV0hW5Ve3TKhFkXSqFn
1999-06-23,If You Had My Love,Jennifer Lopez,7,3x4yV0hW5Ve3TKhFkXSqFn
1999-06-30,If You Had My Love,Jennifer Lopez,8,3x4yV0hW5Ve3TKhFkXSqFn
1999-07-07,If You Had My Love,Jennifer Lopez,9,3x4yV0hW5Ve3TKhFkXSqFn
1999-07-14,Bills; Bills; Bills,Destiny's Child,5,1Oi2zpmL81Q0yScF1zxaC0
1999-07-21,Wild Wild West,Will Smith Featuring Dru Hill & Kool Mo Dee,10,5AMvBCtX2rspUdoeJ9IsPN
1999-07-28,Genie In A Bottle,Christina Aguilera,5,11mwFrKvLXCbcVGNxffGyP
1999-08-04,Genie In A Bottle,Christina Aguilera,6,11mwFrKvLXCbcVGNxffGyP
1999-08-11,Genie In A Bottle,Christina Aguilera,7,11mwFrKvLXCbcVGNxffGyP
1999-08-18,Genie In A Bottle,Christina Aguilera,8,11mwFrKvLXCbcVGNxffGyP
1999-08-25,Genie In A Bottle,Christina Aguilera,9,11mwFrKvLXCbcVGNxffGyP
1999-09-01,Bailamos,Enrique Iglesias,9,1ySwd43oWXbrytN2BD0Mhb
1999-09-08,Bailamos,Enrique Iglesias,10,1ySwd43oWXbrytN2BD0Mhb
1999-09-15,Unpretty,TLC,13,0BUoLE4o9eVahDHvTqak67
1999-09-22,Unpretty,TLC,14,0BUoLE4o9eVahDHvTqak67
1999-09-29,Unpretty,TLC,15,0BUoLE4o9eVahDHvTqak67
1999-10-06,Heartbreaker,Mariah Carey Featuring Jay-Z,6,0jsANwwkkHyyeNyuTFq2XO
1999-10-13,Heartbreaker,Mariah Carey Featuring Jay-Z,7,0jsANwwkkHyyeNyuTFq2XO
1999-10-20,Smooth,Santana Featuring Rob Thomas,13,2pX4FpOgwItRVPPUFdRcxA
1999-10-27,Smooth,Santana Featuring Rob Thomas,14,2pX4FpOgwItRVPPUFdRcxA
1999-11-03,Smooth,Santana Featuring Rob Thomas,15,2pX4FpOgwItRVPPUFdRcxA
1999-11-10,Smooth,Santana Featuring Rob Thomas,16,2pX4FpOgwItRVPPUFdRcxA
1999-11-17,Smooth,Santana Featuring Rob Thomas,17,2pX4FpOgwItRVPPUFdRcxA
1999-11-24,Smooth,Santana Featuring Rob Thomas,18,2pX4FpOgwItRVPPUFdRcxA
1999-12-01,Smooth,Santana Featuring Rob Thomas,19,2pX4FpOgwItRVPPUFdRcxA
1999-12-08,Smooth,Santana Featuring Rob Thomas,20,2pX4FpOgwItRVPPUFdRcxA
1999-12-15,Smooth,Santana Featuring Rob Thomas,21,2pX4FpOgwItRVPPUFdRcxA
1999-12-22,Smooth,Santana Featuring Rob Thomas,22,2pX4FpOgwItRVPPUFdRcxA
1999-12-29,Smooth,Santana Featuring Rob Thomas,23,2pX4FpOgwItRVPPUFdRcxA
2000-01-05,Smooth,Santana Featuring Rob Thomas,24,2pX4FpOgwItRVPPUFdRcxA
2000-01-12,What A Girl Wants,Christina Aguilera,8,5bGmuxShUba9maPswDnhCs
2000-01-19,What A Girl Wants,Christina Aguilera,9,5bGmuxShUba9maPswDnhCs
2000-01-26,I Knew I Loved You,Savage Garden,15,6nozDLxeL0TE4MS9GqYU1v
2000-02-02,I Knew I Loved You,Savage Garden,16,6nozDLxeL0TE4MS9GqYU1v
2000-02-09,I Knew I Loved You,Savage Garden,17,6nozDLxeL0TE4MS9GqYU1v
2000-02-16,Thank God I Found You,Mariah Carey Featuring Joe & 98 Degrees,11,1RS3LStQYhju50eBdD9Uul
2000-02-23,I Knew I Loved You,Savage Garden,19,6nozDLxeL0TE4MS9GqYU1v
2000-03-01,Amazed,Lonestar,31,6qc34bnVOyqGDPni8H5W0U
2000-03-08,Amazed,Lonestar,32,6qc34bnVOyqGDPni8H5W0U
2000-03-15,Say My Name,Destiny's Child,13,7H6ev70Weq6DdpZyyTmUXk
2000-03-22,Say My Name,Destiny's Child,14,7H6ev70Weq6DdpZyyTmUXk
2000-03-29,Say My Name,Destiny's Child,15,7H6ev70Weq6DdpZyyTmUXk
2000-04-05,Maria Maria,Santana Featuring The Product G&B,9,3XKIUb7HzIF1Vu9usunMzc
2000-04-12,Maria Maria,Santana Featuring The Product G&B,10,3XKIUb7HzIF1Vu9usunMzc
2000-04-19,Maria Maria,Santana Featuring The Product G&B,11,3XKIUb7HzIF1Vu9usunMzc
2000-04-26,Maria Maria,Santana Featuring The Product G&B,12,3XKIUb7HzIF1Vu9usunMzc
2000-05-03,Maria Maria,Santana Featuring The Product G&B,13,3XKIUb7HzIF1Vu9usunMzc
2000-05-10,Maria Maria,Santana Featuring The Product G&B,14,3XKIUb7HzIF1Vu9usunMzc
2000-05-17,Maria Maria,Santana Featuring The Product G&B,15,3XKIUb7HzIF1Vu9usunMzc
2000-05-24,Maria Maria,Santana Featuring The Product G&B,16,3XKIUb7HzIF1Vu9usunMzc
2000-05-31,Maria Maria,Santana Featuring The Product G&B,17,3XKIUb7HzIF1Vu9usunMzc
2000-06-07,Maria Maria,Santana Featuring The Product G&B,18,3XKIUb7HzIF1Vu9usunMzc
2000-06-14,Try Again,Aaliyah,14,0EvX3wUXm0Xds8ZTA7oXOJ
2000-06-21,Be With You,Enrique Iglesias,13,2N4viTG9njqCa4c46YyWs1
2000-06-28,Be With You,Enrique Iglesias,14,2N4viTG9njqCa4c46YyWs1
2000-07-05,Be With You,Enrique Iglesias,15,2N4viTG9njqCa4c46YyWs1
2000-07-12,Everything You Want,Vertical Horizon,26,4cKGldbhGJniI8BrB3K6tb
2000-07-19,Bent,matchbox twenty,13,6fA7akEuTUL3dW1V0GELaZ
2000-07-26,It's Gonna Be Me,*NSYNC,13,2AW37v0bDyuOzGP3XnmFuA
2000-08-02,It's Gonna Be Me,*NSYNC,14,2AW37v0bDyuOzGP3XnmFuA
2000-08-09,Incomplete,Sisqo,8,3w8Mw9GHYepoTWOSdiyosj
2000-08-16,Incomplete,Sisqo,9,3w8Mw9GHYepoTWOSdiyosj
2000-08-23,Doesn't Really Matter,Janet,11,0ekdT3jOhn3LinWtqHhmsw
2000-08-30,Doesn't Really Matter,Janet,12,0ekdT3jOhn3LinWtqHhmsw
2000-09-06,Doesn't Really Matter,Janet,13,0ekdT3jOhn3LinWtqHhmsw
2000-09-13,Music,Madonna,6,6WzRpISELf3YglGAh7TXcG
2000-09-20,Music,Madonna,7,6WzRpISELf3YglGAh7TXcG
2000-09-27,Music,Madonna,8,6WzRpISELf3YglGAh7TXcG
2000-10-04,Music,Madonna,9,6WzRpISELf3YglGAh7TXcG
2000-10-11,Come On Over Baby (All I Want Is You),Christina Aguilera,11,7A0apkTSTvMbSI7yplcmlh
2000-10-18,Come On Over Baby (All I Want Is You),Christina Aguilera,12,7A0apkTSTvMbSI7yplcmlh
2000-10-25,Come On Over Baby (All I Want Is You),Christina Aguilera,13,7A0apkTSTvMbSI7yplcmlh
2000-11-01,Come On Over Baby (All I Want Is You),Christina Aguilera,14,7A0apkTSTvMbSI7yplcmlh
2000-11-08,With Arms Wide Open,Creed,27,0eKyHwckh9vQb8ncZ2DXCs
2000-11-15,Independent Women Part I,Destiny's Child,9,69XUpOpjzDKcfdxqZebGiI
2000-11-22,Independent Women Part I,Destiny's Child,10,69XUpOpjzDKcfdxqZebGiI
2000-11-29,Independent Women Part I,Destiny's Child,11,69XUpOpjzDKcfdxqZebGiI
2000-12-06,Independent Women Part I,Destiny's Child,12,69XUpOpjzDKcfdxqZebGiI
2000-12-13,Independent Women Part I,Destiny's Child,13,69XUpOpjzDKcfdxqZebGiI
2000-12-20,Independent Women Part I,Destiny's Child,14,69XUpOpjzDKcfdxqZebGiI
2000-12-27,Independent Women Part I,Destiny's Child,15,69XUpOpjzDKcfdxqZebGiI
2001-01-03,Independent Women Part I,Destiny's Child,16,69XUpOpjzDKcfdxqZebGiI
2001-01-10,Independent Women Part I,Destiny's Child,17,69XUpOpjzDKcfdxqZebGiI
2001-01-17,Independent Women Part I,Destiny's Child,18,69XUpOpjzDKcfdxqZebGiI
2001-01-24,Independent Women Part I,Destiny's Child,19,69XUpOpjzDKcfdxqZebGiI
2001-01-31,It Wasn't Me,"Shaggy Feat. Ricardo ""RikRok"" Ducent",14,3WkibOpDF7cQ5xntM1epyf
2001-02-07,It Wasn't Me,"Shaggy Feat. Ricardo ""RikRok"" Ducent",15,3WkibOpDF7cQ5xntM1epyf
2001-02-14,Ms. Jackson,OutKast,15,0I3q5fE6wg7LIfHGngUTnV
2001-02-21,Stutter,Joe Featuring Mystikal,8,7FWuzwapuKHTEyDJIcQOw3
2001-02-28,Stutter,Joe Featuring Mystikal,9,7FWuzwapuKHTEyDJIcQOw3
2001-03-07,Stutter,Joe Featuring Mystikal,10,7FWuzwapuKHTEyDJIcQOw3
2001-03-14,Stutter,Joe Featuring Mystikal,11,7FWuzwapuKHTEyDJIcQOw3
2001-03-21,Butterfly,Crazy Town,12,4BggEwLhGfrbrl7JBhC8EC
2001-03-28,Angel,Shaggy Featuring Rayvon,14,7FDV5ELOJHCGLe52AnttEd
2001-04-04,Butterfly,Crazy Town,14,4BggEwLhGfrbrl7JBhC8EC
2001-04-11,All For You,Janet,5,5X8kkUaUlAyAUr9TYqDFTH
2001-04-18,All For You,Janet,6,5X8kkUaUlAyAUr9TYqDFTH
2001-04-25,All For You,Janet,7,5X8kkUaUlAyAUr9TYqDFTH
2001-05-02,All For You,Janet,8,5X8kkUaUlAyAUr9TYqDFTH
2001-05-09,All For You,Janet,9,5X8kkUaUlAyAUr9TYqDFTH
2001-05-16,All For You,Janet,10,5X8kkUaUlAyAUr9TYqDFTH
2001-05-23,All For You,Janet,11,5X8kkUaUlAyAUr9TYqDFTH
2001-05-30,Lady Marmalade,Christina Aguilera| Lil' Kim| Mya & P!nk,8,0PSZ9G584Ve27GK6ThlY6P
2001-06-06,Lady Marmalade,Christina Aguilera| Lil' Kim| Mya & P!nk,9,0PSZ9G584Ve27GK6ThlY6P
2001-06-13,Lady Marmalade,Christina Aguilera| Lil' Kim| Mya & P!nk,10,0PSZ9G584Ve27GK6ThlY6P
2001-06-20,Lady Marmalade,Christina Aguilera| Lil' Kim| Mya & P!nk,11,0PSZ9G584Ve27GK6ThlY6P
2001-06-27,Lady Marmalade,Christina Aguilera| Lil' Kim| Mya & P!nk,12,0PSZ9G584Ve27GK6ThlY6P
2001-07-04,U Remind Me,Usher,4,2QsZVnbWVSjKMXK6K3uRBL
2001-07-11,U Remind Me,Usher,5,2QsZVnbWVSjKMXK6K3uRBL
2001-07-18,U Remind Me,Usher,6,2QsZVnbWVSjKMXK6K3uRBL
2001-07-25,U Remind Me,Usher,7,2QsZVnbWVSjKMXK6K3uRBL
2001-08-01,Bootylicious,Destiny's Child,9,41nT1Sp6ChR65FbsdLlFHW
2001-08-08,Bootylicious,Destiny's Child,10,41nT1Sp6ChR65FbsdLlFHW
2001-08-15,Fallin',Alicia Keys,10,0KQx6HOpJueiSkztcS0r7D
2001-08-22,Fallin',Alicia Keys,11,0KQx6HOpJueiSkztcS0r7D
2001-08-29,Fallin',Alicia Keys,12,0KQx6HOpJueiSkztcS0r7D
2001-09-05,I'm Real,Jennifer Lopez Featuring Ja Rule,10,6MLsahMK3VvH9NUwXOktdS
2001-09-12,I'm Real,Jennifer Lopez Featuring Ja Rule,11,6MLsahMK3VvH9NUwXOktdS
2001-09-19,I'm Real,Jennifer Lopez Featuring Ja Rule,12,6MLsahMK3VvH9NUwXOktdS
2001-09-26,Fallin',Alicia Keys,16,0KQx6HOpJueiSkztcS0r7D
2001-10-03,Fallin',Alicia Keys,17,0KQx6HOpJueiSkztcS0r7D
2001-10-10,Fallin',Alicia Keys,18,0KQx6HOpJueiSkztcS0r7D
2001-10-17,I'm Real,Jennifer Lopez Featuring Ja Rule,16,6MLsahMK3VvH9NUwXOktdS
2001-10-24,I'm Real,Jennifer Lopez Featuring Ja Rule,17,6MLsahMK3VvH9NUwXOktdS
2001-10-31,Family Affair,Mary J. Blige,15,3aw9iWUQ3VrPQltgwvN9Xu
2001-11-07,Family Affair,Mary J. Blige,16,3aw9iWUQ3VrPQltgwvN9Xu
2001-11-14,Family Affair,Mary J. Blige,17,3aw9iWUQ3VrPQltgwvN9Xu
2001-11-21,Family Affair,Mary J. Blige,18,3aw9iWUQ3VrPQltgwvN9Xu
2001-11-28,Family Affair,Mary J. Blige,19,3aw9iWUQ3VrPQltgwvN9Xu
2001-12-05,Family Affair,Mary J. Blige,20,3aw9iWUQ3VrPQltgwvN9Xu
2001-12-12,U Got It Bad,Usher,13,7J41dYQolQJEtj3UmKLu5r
2001-12-19,How You Remind Me,Nickelback,16,0gmbgwZ8iqyMPmXefof8Yf
2001-12-26,How You Remind Me,Nickelback,17,0gmbgwZ8iqyMPmXefof8Yf
2002-01-02,How You Remind Me,Nickelback,18,0gmbgwZ8iqyMPmXefof8Yf
2002-01-09,How You Remind Me,Nickelback,19,0gmbgwZ8iqyMPmXefof8Yf
2002-01-16,U Got It Bad,Usher,18,7J41dYQolQJEtj3UmKLu5r
2002-01-23,U Got It Bad,Usher,19,7J41dYQolQJEtj3UmKLu5r
2002-01-30,U Got It Bad,Usher,20,7J41dYQolQJEtj3UmKLu5r
2002-02-06,U Got It Bad,Usher,21,7J41dYQolQJEtj3UmKLu5r
2002-02-13,U Got It Bad,Usher,22,7J41dYQolQJEtj3UmKLu5r
2002-02-20,Always On Time,Ja Rule Featuring Ashanti,15,2hNf1rawV2XAZ6Jld2Fxwf
2002-02-27,Always On Time,Ja Rule Featuring Ashanti,16,2hNf1rawV2XAZ6Jld2Fxwf
2002-03-06,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,11,5ahFyKndeg1hqfmNumL3WF
2002-03-13,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,12,5ahFyKndeg1hqfmNumL3WF
2002-03-20,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,13,5ahFyKndeg1hqfmNumL3WF
2002-03-27,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,14,5ahFyKndeg1hqfmNumL3WF
2002-04-03,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,15,5ahFyKndeg1hqfmNumL3WF
2002-04-10,Ain't It Funny,Jennifer Lopez Featuring Ja Rule,16,5ahFyKndeg1hqfmNumL3WF
2002-04-17,Foolish,Ashanti,10,6zMUIb4uce1CzpbjR3vMdN
2002-04-24,Foolish,Ashanti,11,6zMUIb4uce1CzpbjR3vMdN
2002-05-01,Foolish,Ashanti,12,6zMUIb4uce1CzpbjR3vMdN
2002-05-08,Foolish,Ashanti,13,6zMUIb4uce1CzpbjR3vMdN
2002-05-15,Foolish,Ashanti,14,6zMUIb4uce1CzpbjR3vMdN
2002-05-22,Foolish,Ashanti,15,6zMUIb4uce1CzpbjR3vMdN
2002-05-29,Foolish,Ashanti,16,6zMUIb4uce1CzpbjR3vMdN
2002-06-05,Foolish,Ashanti,17,6zMUIb4uce1CzpbjR3vMdN
2002-06-12,Foolish,Ashanti,18,6zMUIb4uce1CzpbjR3vMdN
2002-06-19,Foolish,Ashanti,19,6zMUIb4uce1CzpbjR3vMdN
2002-06-26,Hot In Herre,Nelly,9,04KTF78FFg8sOHC1BADqbY
2002-07-03,Hot In Herre,Nelly,10,04KTF78FFg8sOHC1BADqbY
2002-07-10,Hot In Herre,Nelly,11,04KTF78FFg8sOHC1BADqbY
2002-07-17,Hot In Herre,Nelly,12,04KTF78FFg8sOHC1BADqbY
2002-07-24,Hot In Herre,Nelly,13,04KTF78FFg8sOHC1BADqbY
2002-07-31,Hot In Herre,Nelly,14,04KTF78FFg8sOHC1BADqbY
2002-08-07,Hot In Herre,Nelly,15,04KTF78FFg8sOHC1BADqbY
2002-08-14,Dilemma,Nelly Featuring Kelly Rowland,6,0ARK753YaiJbpLUk7z5yIM
2002-08-21,Dilemma,Nelly Featuring Kelly Rowland,7,0ARK753YaiJbpLUk7z5yIM
2002-08-28,Dilemma,Nelly Featuring Kelly Rowland,8,0ARK753YaiJbpLUk7z5yIM
2002-09-04,Dilemma,Nelly Featuring Kelly Rowland,9,0ARK753YaiJbpLUk7z5yIM
2002-09-11,Dilemma,Nelly Featuring Kelly Rowland,10,0ARK753YaiJbpLUk7z5yIM
2002-09-18,Dilemma,Nelly Featuring Kelly Rowland,11,0ARK753YaiJbpLUk7z5yIM
2002-09-25,Dilemma,Nelly Featuring Kelly Rowland,12,0ARK753YaiJbpLUk7z5yIM
2002-10-02,A Moment Like This,Kelly Clarkson,3,4kvdX9zzsix7jYHsRVkVUH
2002-10-09,A Moment Like This,Kelly Clarkson,4,4kvdX9zzsix7jYHsRVkVUH
2002-10-16,Dilemma,Nelly Featuring Kelly Rowland,15,0ARK753YaiJbpLUk7z5yIM
2002-10-23,Dilemma,Nelly Featuring Kelly Rowland,16,0ARK753YaiJbpLUk7z5yIM
2002-10-30,Dilemma,Nelly Featuring Kelly Rowland,17,0ARK753YaiJbpLUk7z5yIM
2002-11-06,Lose Yourself,Eminem,6,5Z01UMMf7V1o0MzF86s6WJ
2002-11-13,Lose Yourself,Eminem,7,5Z01UMMf7V1o0MzF86s6WJ
2002-11-20,Lose Yourself,Eminem,8,5Z01UMMf7V1o0MzF86s6WJ
2002-11-27,Lose Yourself,Eminem,9,5Z01UMMf7V1o0MzF86s6WJ
2002-12-04,Lose Yourself,Eminem,10,5Z01UMMf7V1o0MzF86s6WJ
2002-12-11,Lose Yourself,Eminem,11,5Z01UMMf7V1o0MzF86s6WJ
2002-12-18,Lose Yourself,Eminem,12,5Z01UMMf7V1o0MzF86s6WJ
2002-12-25,Lose Yourself,Eminem,13,5Z01UMMf7V1o0MzF86s6WJ
2003-01-01,Lose Yourself,Eminem,14,5Z01UMMf7V1o0MzF86s6WJ
2003-01-08,Lose Yourself,Eminem,15,5Z01UMMf7V1o0MzF86s6WJ
2003-01-15,Lose Yourself,Eminem,16,5Z01UMMf7V1o0MzF86s6WJ
2003-01-22,Lose Yourself,Eminem,17,5Z01UMMf7V1o0MzF86s6WJ
2003-01-29,Bump; Bump; Bump,B2K & P. Diddy,10,6FTJuZtQZvmPPRFmrcno9J
2003-02-05,All I Have,Jennifer Lopez Featuring LL Cool J,7,3kgutGd839IOYRl6ekeq6V
2003-02-12,All I Have,Jennifer Lopez Featuring LL Cool J,8,3kgutGd839IOYRl6ekeq6V
2003-02-19,All I Have,Jennifer Lopez Featuring LL Cool J,9,3kgutGd839IOYRl6ekeq6V
2003-02-26,All I Have,Jennifer Lopez Featuring LL Cool J,10,3kgutGd839IOYRl6ekeq6V
2003-03-05,In Da Club,50 Cent,9,4RY96Asd9IefaL3X4LOLZ8
2003-03-12,In Da Club,50 Cent,10,4RY96Asd9IefaL3X4LOLZ8
2003-03-19,In Da Club,50 Cent,11,4RY96Asd9IefaL3X4LOLZ8
2003-03-26,In Da Club,50 Cent,12,4RY96Asd9IefaL3X4LOLZ8
2003-04-02,In Da Club,50 Cent,13,4RY96Asd9IefaL3X4LOLZ8
2003-04-09,In Da Club,50 Cent,14,4RY96Asd9IefaL3X4LOLZ8
2003-04-16,In Da Club,50 Cent,15,4RY96Asd9IefaL3X4LOLZ8
2003-04-23,In Da Club,50 Cent,16,4RY96Asd9IefaL3X4LOLZ8
2003-04-30,In Da Club,50 Cent,17,4RY96Asd9IefaL3X4LOLZ8
2003-05-07,Get Busy,Sean Paul,12,6bK9BH9Ts8Gj5JFvnQkzak
2003-05-14,Get Busy,Sean Paul,13,6bK9BH9Ts8Gj5JFvnQkzak
