track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,duration,tempo_confidence,time_signature_confidence,key_confidence,mode_confidence
0B9x2BRHqj3Qer7biM3pU3,0.758,0.612,0,-11.403,1,0.0598,0.281,0.00288,0.0954,0.8220000000000001,106.945,169840,4,169.84,0.22,1.0,0.723,0.643
0tXDpd0SXFiMuqid8EqS7C,0.146,0.00459,6,-41.375,0,0.039,0.988,0.876,0.101,0.0389,138.937,136364,3,136.36363,0.23,0.278,0.489,0.486
3hJLKtTpgct9Y9wKww0BiR,0.795,0.71,9,-4.746,0,0.0392,0.443,0.0215,0.344,0.845,109.689,288667,4,288.66666,0.804,1.0,0.538,0.474
4ztwMHfPZhPoruZdBbgriM,0.39,0.0803,8,-20.518,1,0.0306,0.874,0.0006389999999999,0.127,0.184,150.503,217427,3,217.42667,0.053,0.911,0.844,0.77
5Vrczz39CvlD3OGCa6utoA,0.8200000000000001,0.464,11,-8.45,1,0.0481,0.156,0.0,0.101,0.872,109.374,207307,4,207.30667,0.786,1.0,0.603,0.549
1Rl9GHgsflyIVqBRyO45Zo,0.797,0.548,2,-9.228,0,0.0492,0.0401,1.05e-05,0.0994,0.868,123.686,245173,4,245.17332,0.86,1.0,0.289,0.43
3FGcQkWQlkeB82RdZwlw8V,0.741,0.267,0,-17.204,1,0.0285,0.253,0.0004469999999999,0.0987,0.497,102.428,214400,4,214.4,0.518,1.0,0.478,0.503
4F1DV1FrB68LNpmlvQs01N,0.731,0.664,4,-6.995,1,0.0371,0.0349,7.59e-05,0.127,0.8180000000000001,110.775,215092,4,215.09224,0.76,0.926,0.606,0.489
5d4E1hgkLyb7sXr5J3InnM,0.497,0.296,9,-10.756,1,0.0302,0.431,0.0,0.106,0.171,62.204,220267,4,220.26666,0.054,1.0,0.734,0.679
42tYHqMxXxXHAAWqLaoOfQ,0.579,0.667,4,-12.361,0,0.0401,0.0829,0.000616,0.0547,0.449,131.023,235200,4,235.2,0.784,0.988,0.29,0.31
7qmqeHzgNQTOnl1NUgRFO4,0.16,0.123,0,-18.111,1,0.04,0.878,2.24e-05,0.157,0.239,67.006,195400,4,195.4,0.109,0.021,0.704,0.702
7Kszjzps0xbQXyo1pO4KfE,0.91,0.641,7,-11.316,1,0.0589,0.0258,6.42e-05,0.0642,0.903,118.533,331360,4,331.36,0.857,1.0,0.318,0.54
6T5GTy1l6dRmagqpNPjdoc,0.496,0.44,6,-13.212,1,0.0466,0.44,9.07e-05,0.725,0.353,165.917,296000,4,296.0,0.089,0.978,0.89,0.751
4z7maGZkAonDlXlwo8q69f,0.715,0.6890000000000001,2,-8.065,0,0.029,0.0143,0.000192,0.111,0.852,111.504,331333,4,331.33334,0.94,0.988,0.338,0.477
6fw12s3vAJQAt7lbICodwC,0.779,0.542,9,-15.137,0,0.0515,0.0358,0.000659,0.33,0.647,116.284,198373,4,198.37334,0.816,1.0,0.318,0.385
6UXXeFqMBGiqjkzQzkMT3E,0.665,0.532,11,-10.792,0,0.0278,0.0871,0.00993,0.296,0.8250000000000001,117.954,303333,4,303.33334,0.858,1.0,0.0,0.253
2yBVeksU2EtrPJbTu4ZslK,0.758,0.378,8,-15.308,0,0.0449,0.284,0.0,0.049,0.985,120.736,223867,4,223.86667,0.85,1.0,0.533,0.401
0OUYuErgyc097NzSRff8UI,0.682,0.924,2,-6.525,1,0.0485,0.0009069999999999,7.8e-05,0.0655,0.875,140.77,248720,4,248.72,0.727,0.794,0.409,0.442
4v2rkl1mC3zVAz0nXMx9r4,0.77,0.654,4,-6.107,1,0.0361,0.0548,0.000498,0.0819,0.686,114.82,229423,4,229.42317,0.845,1.0,0.61,0.575
7wbPfd2mXbStoZZSnHNd2V,0.561,0.501,5,-9.544,0,0.0266,0.857,0.0106,0.135,0.339,75.68,345240,4,345.24,0.337,0.843,0.402,0.416
2zMJN9JvDlvGP4jB03l1Bz,0.8230000000000001,0.744,0,-13.98,1,0.0316,0.0055,0.033,0.0707,0.966,120.471,314760,4,314.76,0.839,1.0,0.808,0.66
73V1mhbDb7K0lqlHB82iN5,0.706,0.516,11,-11.037,0,0.0474,0.354,4.1900000000000005e-06,0.205,0.833,94.713,251333,4,251.33333,0.559,1.0,0.542,0.677
7GK2KVYH8FrTC9zehmjVMd,0.781,0.556,5,-13.067,0,0.0611,0.0661,0.0907,0.0339,0.968,125.999,491933,4,491.93332,0.96,1.0,0.079,0.198
1ibRqifchaAfeNdQGpbRVW,0.857,0.7000000000000001,2,-14.506,0,0.0358,0.00387,0.0162,0.411,0.973,120.529,295107,4,295.10666,0.862,1.0,0.586,0.492
2wYKNcoqKW4IEcllj42xz1,0.869,0.503,2,-12.804,1,0.0479,0.0818,0.00837,0.187,0.914,112.664,486187,4,486.18668,0.99,1.0,0.651,0.548
1HOMkjp0nHMaTnfAkslCQj,0.586,0.7000000000000001,0,-9.558,1,0.0363,0.0589,0.00125,0.0318,0.897,147.245,295400,4,295.4,0.915,1.0,1.0,0.656
3w3rLh6wmne91BS2rwgcog,0.431,0.463,0,-7.342,1,0.0268,0.599,0.00282,0.132,0.687,107.19,253213,3,253.21333,0.085,1.0,0.706,0.699
46eu3SBuFCXWsPT39Yg3tJ,0.878,0.8210000000000001,11,-9.875,1,0.089,0.126,0.0461,0.183,0.947,118.881,365467,4,365.46667,0.817,1.0,0.522,0.582
1TsmHRIXvMTLP7Vu53XsUV,0.8140000000000001,0.453,10,-10.802,1,0.0412,0.134,0.834,0.0879,0.903,99.265,457400,4,457.4,0.822,1.0,0.473,0.579
6z3HAUZpAyJ0ctsbAwAiw3,0.935,0.833,1,-7.493,1,0.0438,0.279,1.6100000000000002e-05,0.0792,0.967,108.914,200683,4,200.68268,0.863,1.0,0.806,0.717
2bzgKuK3pVez40qUvo8sYr,0.81,0.511,0,-6.454,1,0.0409,0.0778,0.000226,0.0714,0.858,113.153,265678,4,265.6783,0.833,1.0,0.558,0.459
2LdtluFBgL8cuSo9nkvJ57,0.355,0.0629,1,-19.544,1,0.0338,0.899,0.0006309999999999,0.0975,0.203,124.422,224867,4,224.86667,0.103,0.573,0.882,0.822
1wSPm3y4Lk6ABkVxCmwkZx,0.502,0.646,2,-8.235,0,0.0799,0.508,7.08e-05,0.32,0.261,135.209,282493,4,282.49332,0.553,0.928,0.365,0.422
5W7YROOF6bFfBexY81LFjt,0.267,0.204,2,-13.714,1,0.0317,0.527,0.0,0.0924,0.0903,169.486,265973,4,265.97333,0.017,0.29,0.626,0.653
5IMtdHjJ1OtkxbGe4zfUxQ,0.835,0.509,0,-13.668,1,0.0548,0.469,4.1100000000000005e-06,0.0436,0.949,138.711,276493,4,276.49332,0.799,1.0,0.553,0.595
6dw6BquK0Mv72p6HpusqKN,0.482,0.615,6,-11.093,1,0.0398,0.00888,1.78e-06,0.0431,0.437,96.307,230533,4,230.53333,0.714,1.0,0.854,0.719
7oOOI85fVQvVnK5ynNMdW7,0.808,0.535,1,-12.521,1,0.0353,0.179,9.91e-05,0.158,0.848,114.031,220627,4,220.62666,0.895,0.861,0.0,0.189
0m4jVVZrsv0bLkAr1uM6UG,0.728,0.524,7,-8.227,1,0.0255,0.5630000000000001,0.0001309999999999,0.0913,0.51,90.262,256667,4,256.66666,0.14,0.886,0.353,0.658
35ItUJlMtjOQW3SSiTCrrw,0.599,0.762,0,-6.8870000000000005,1,0.0423,0.714,4.43e-06,0.35,0.715,76.961,163373,4,163.37334,0.436,0.985,0.678,0.599
4gMgiXfqyzZLMhsksGmbQV,0.6930000000000001,0.394,0,-15.882,1,0.0428,0.0782,0.000694,0.247,0.721,104.114,238747,4,238.74677,0.87,1.0,0.699,0.638
7HKxTNVlkHsfMLhigmhC0I,0.553,0.833,2,-6.667,0,0.0347,0.000646,0.00246,0.0737,0.773,142.663,212227,4,212.22667,0.869,0.996,0.495,0.545
5Q6GRDSFdRwE7H37dQop9u,0.915,0.591,0,-8.865,1,0.0597,0.000468,0.833,0.0938,0.315,122.664,234800,4,234.8,0.937,1.0,1.0,0.805
4Ku6X72Q815qNd7ChuiDdD,0.8170000000000001,0.767,8,-7.194,1,0.0467,0.457,0.0723,0.0606,0.878,128.929,231880,4,231.88,0.856,1.0,0.617,0.475
64UioB4Nmwgn2f4cbIpAkl,0.752,0.684,0,-7.599,1,0.15,0.0994,0.0,0.0897,0.539,141.075,176440,4,176.44,0.706,1.0,0.413,0.561
56BSwBKWHYldQOgYLHiehs,0.6970000000000001,0.611,2,-5.997,1,0.0265,0.0178,8.920000000000001e-05,0.11,0.603,103.77,271667,4,271.66666,0.651,1.0,1.0,0.718
4ogaI0XfmAunA0LyjveMSF,0.48,0.191,9,-20.594,1,0.0341,0.643,0.000144,0.263,0.187,149.125,258867,4,257.8,0.192,1.0,0.446,0.581
3pbtBomO4Zt5gGiqsYeiBH,0.873,0.855,5,-8.559,0,0.0615,0.179,0.0285,0.0377,0.884,107.868,245600,4,245.6,0.921,1.0,0.389,0.486
57JVGBtBLCfHw2muk5416J,0.932,0.528,5,-6.472,0,0.161,0.115,0.329,0.163,0.757,109.975,214653,4,214.65334,0.773,1.0,0.563,0.556
1pTGc8pwyo6xtgXBKCBcFn,0.469,0.278,3,-16.311,0,0.028,0.248,0.000126,0.133,0.331,169.735,231840,4,231.84,0.552,1.0,0.321,0.496
5Pj5zrq2nbKcAekH1AxbrO,0.324,0.183,3,-16.001,0,0.0348,0.861,0.000227,0.0932,0.2,136.808,231867,4,231.86667,0.017,0.416,0.78,0.802
5y0YreEOnQiKFAnCrcFIXz,0.7010000000000001,0.794,9,-6.16,1,0.0757,0.301,5.6800000000000005e-05,0.179,0.409,99.104,236547,4,236.54668,0.285,0.92,0.559,0.43
165NAtd2DRPKNQ6EVY0VG9,0.778,0.667,11,-7.273,1,0.0258,0.0514,0.0312,0.092,0.964,96.954,233893,4,233.89333,0.978,1.0,1.0,0.863
3K7Q9PHUWPTaknlbFPThn2,0.886,0.664,1,-11.795,1,0.0524,0.145,0.0483,0.0767,0.906,121.631,298867,4,298.86667,0.898,1.0,0.587,0.608
4w3tQBXhn5345eUXDGBWZG,0.554,0.783,6,-5.852,1,0.0457,0.416,1.54e-06,0.631,0.8130000000000001,105.39,162467,4,162.46667,0.641,1.0,0.45,0.585
0zvNHIL7ci0ZzIoWU6RO2u,0.685,0.718,0,-7.724,1,0.0521,0.122,0.0,0.0556,0.958,131.463,191067,4,191.06667,0.76,1.0,0.651,0.625
4rcHWl68ai6KvpXlc8vbnE,0.306,0.722,0,-5.963,1,0.034,0.0519,0.0,0.117,0.41,174.732,200293,4,200.29333,0.243,1.0,0.517,0.54
6F2vo4sxRNQ58VYe3pdiaL,0.724,0.704,11,-8.258,0,0.0511,0.113,0.00425,0.466,0.96,107.486,299373,4,299.37332,0.983,1.0,0.378,0.427
7cDzJyC95jtGO9zAeZsWOg,0.8150000000000001,0.741,0,-9.478,1,0.031,0.434,0.115,0.0689,0.965,121.221,264987,4,264.98666,0.885,1.0,1.0,0.7
1qvDt6W8oaTO9Q4pFNMFEm,0.76,0.556,5,-8.872,0,0.0817,0.63,0.0,0.148,0.8170000000000001,121.818,200827,4,200.82668,0.825,0.945,0.146,0.284
0odIT9B9BvOCnXfS0e4lB5,0.675,0.649,5,-10.271,1,0.0319,0.0204,0.0,0.0959,0.596,116.62,228000,4,228.0,0.932,0.951,0.511,0.576
1gQPqkrPZ1RypZvSYEAygs,0.647,0.8180000000000001,1,-6.174,0,0.051,0.155,8.18e-06,0.166,0.908,122.552,233213,4,233.21333,0.655,0.117,0.389,0.616
3FDAd5vW4P7xe1GBNOLyfD,0.396,0.479,5,-8.072,1,0.0268,0.728,9.51e-06,0.102,0.184,109.973,259000,4,259.0,0.388,1.0,0.352,0.451
5RsUlxLto4NZbhJpqJbHfN,0.727,0.834,2,-5.851,1,0.0496,0.165,0.0,0.105,0.8160000000000001,131.7,194120,4,194.12,0.61,1.0,0.581,0.627
0rt0dZ11FVsvprbarag5tk,0.461,0.275,10,-12.331,1,0.0259,0.745,0.0002189999999999,0.126,0.124,93.063,268293,4,268.29333,0.058,0.984,0.872,0.771
5fnOrhQ4KgT5irGCjIccGH,0.526,0.515,9,-11.169,1,0.0389,0.169,0.000816,0.181,0.518,136.543,234493,4,234.49333,0.79,0.992,0.701,0.542
5HQ639Z3ms3hnZx0KfWnkp,0.85,0.938,9,-6.889,0,0.0415,0.409,0.000346,0.0582,0.84,120.826,217200,4,217.2,0.694,0.203,0.177,0.427
4gitetlGHZ9LfuJhwUhEhF,0.84,0.728,4,-8.473,0,0.0436,0.127,0.00114,0.114,0.74,124.066,225993,4,225.99261,0.869,1.0,0.372,0.396
41dDygR3r7e926oGUXfrLt,0.889,0.441,0,-9.506,0,0.0379,0.0405,0.000788,0.038,0.963,110.565,307307,4,307.30667,0.538,1.0,0.343,0.405
1ynmMEK1fkyiZ6Z6F3ThEt,0.653,0.677,0,-12.244,1,0.0396,0.249,0.0,0.403,0.888,114.374,216533,4,216.53333,0.709,1.0,0.745,0.613
2Cdvbe2G4hZsnhNMKyGrie,0.535,0.716,4,-5.025,1,0.0431,0.326,0.0,0.659,0.901,94.379,175173,4,175.17332,0.356,1.0,0.896,0.68
3zmXCcrMKpGho2sTRZG1Ux,0.455,0.444,1,-9.8,1,0.0323,0.049,0.0635,0.112,0.0396,136.308,202806,4,202.80594,0.785,0.951,1.0,0.962
3fVSMbeq8tY3G85yxcJwRU,0.5670000000000001,0.6920000000000001,4,-7.881,1,0.0379,0.0784,0.0,0.0338,0.708,160.697,226267,4,226.26666,0.069,1.0,0.518,0.593
3L7RtEcu1Hw3OXrpnthngx,0.731,0.738,9,-8.125,0,0.0377,0.184,0.0,0.214,0.958,117.656,236920,4,236.92,0.876,1.0,0.645,0.592
2HHtWyy5CgaQbC7XSoOb0e,0.8150000000000001,0.438,0,-14.522,0,0.0346,0.216,0.000466,0.0787,0.552,108.965,243773,4,243.77333,0.884,0.881,0.745,0.678
2E2ZVy2fxslpAUgbb4zu84,0.791,0.534,9,-13.261,0,0.0355,0.0749,1.99e-06,0.156,0.963,127.488,308373,4,308.37332,0.967,1.0,0.772,0.676
07TnWCHrFkvF61GzJuLVt0,0.398,0.5700000000000001,4,-7.068,1,0.034,0.056,0.00125,0.0606,0.234,140.974,304213,4,304.21332,0.053,0.88,0.18,0.307
43btz2xjMKpcmjkuRsvxyg,0.811,0.41,9,-8.214,1,0.0391,0.0365,6.629999999999999e-06,0.0799,0.626,103.963,254493,4,254.49333,0.329,1.0,0.581,0.544
5rfJ2Bq2PEL8yBjZLzouEu,0.805,0.479,4,-14.734,1,0.0436,0.0627,0.000143,0.104,0.962,128.411,201293,4,201.29333,0.817,1.0,0.324,0.489
4U6mBgGP8FXN6UH4T3AJhu,0.624,0.306,2,-11.831,1,0.0318,0.634,2.67e-05,0.0632,0.227,139.912,232667,4,232.66667,0.273,1.0,0.658,0.626
7AslBsiVLQAGrmFmi79ZeK,0.366,0.238,1,-13.853,1,0.038,0.646,1e-05,0.0876,0.131,68.377,200507,4,200.50667,0.0,1.0,0.711,0.821
5G9KcZaxfCysfv4EryCB9b,0.595,0.928,4,-4.457,1,0.0503,0.0569,0.0,0.0336,0.982,149.975,252885,4,252.88531,0.497,1.0,0.977,0.482
7j74lucZ59vqN67Ipe2ZcY,0.724,0.498,11,-13.083,0,0.0423,0.0405,8.560000000000001e-05,0.0761,0.8230000000000001,88.825,273173,4,273.17334,0.079,1.0,0.793,0.765
3ZZq9396zv8pcn5GYVhxUi,0.739,0.459,11,-14.42,0,0.0294,0.129,0.0194,0.0474,0.892,107.115,222320,4,222.32,0.935,1.0,0.529,0.858
2374M0fQpWi3dLnB54qaLX,0.671,0.373,9,-18.064,1,0.0323,0.257,8.010000000000001e-05,0.0481,0.732,92.718,295893,4,295.89334,0.619,0.755,0.211,0.368
65bvH7egzl7h9f7uJmqGV4,0.631,0.505,7,-12.083,0,0.0903,0.553,0.0,0.137,0.687,90.204,215387,4,215.38667,0.572,0.968,0.366,0.641
7J1uxwnxfQLu4APicE5Rnj,0.932,0.457,11,-9.62,0,0.0541,0.0173,0.0436,0.0414,0.884,117.002,294227,4,294.22668,0.983,1.0,0.396,0.658
3MrWxJaD2AT0W9DjWF64Vm,0.45,0.656,2,-7.049,1,0.0472,0.664,3.02e-06,0.259,0.782,106.61,287307,4,287.30667,0.518,0.897,0.296,0.358
3BovdzfaX4jb5KFQwoPfAw,0.776,0.711,3,-9.03,0,0.0473,0.0242,0.0003529999999999,0.234,0.901,138.728,258400,4,258.4,0.906,1.0,0.6,0.544
3ix6K4wZY29bCujrSznwFZ,0.654,0.743,10,-7.44,0,0.0605,0.0125,0.0272,0.153,0.632,114.846,457676,4,457.67587,0.749,0.995,0.161,0.344
3cbV252akVZInSvJk7jAYX,0.5720000000000001,0.655,7,-7.027,0,0.0344,0.00579,3.41e-06,0.0901,0.392,122.49,237053,4,237.05333,0.455,0.864,0.383,0.44
1JSTJqkT5qHq8MDJnJbRE1,0.8200000000000001,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,253920,4,253.92,1.0,1.0,0.684,0.536
1TfqLAPs4K3s2rJMoCokcS,0.6920000000000001,0.711,0,-7.498,0,0.0317,0.225,0.0,0.12,0.875,125.135,216933,4,216.93333,0.86,1.0,0.535,0.642
0QKfiqpEU4h9ycPSzIFwYe,0.617,0.533,3,-11.516,0,0.0651,0.0891,4.01e-06,0.0415,0.835,158.861,244707,4,244.70667,0.598,1.0,0.385,0.388
6kCJMxv445L2okuTiou1fR,0.5650000000000001,0.894,8,-5.241,1,0.175,0.00777,0.0,0.49,0.737,182.262,229200,4,229.2,0.025,1.0,0.26,0.448
7wuJGgpTNzbUyn26IOY6rj,0.431,0.723,8,-5.8870000000000005,1,0.0568,0.145,0.0,0.374,0.19,130.141,267360,4,267.36,0.363,0.967,0.443,0.472
6dnco8haegnJYtylV26cBq,0.617,0.411,8,-12.075,1,0.0373,0.675,1.04e-06,0.0886,0.738,203.934,251960,4,251.96,0.424,0.979,0.535,0.527
4giIdAr7Plyu5LQzBOR4FP,0.744,0.583,1,-12.595,1,0.0429,0.153,7.810000000000001e-05,0.0248,0.852,108.792,260493,4,260.49332,0.823,1.0,0.593,0.387
1db0gbTSKdRQum8VlbNkiO,0.8220000000000001,0.686,10,-10.456,0,0.0472,0.115,0.000982,0.0463,0.8280000000000001,117.743,235693,4,235.69333,0.957,0.978,0.502,0.596
0GTK6TesV108Jj5D3MHsYb,0.744,0.798,7,-5.981,1,0.0364,0.176,0.0037,0.26,0.898,125.059,268507,4,268.50668,0.746,1.0,0.55,0.623
2wSAWEYUHkt92X4SBAPqZE,0.668,0.73,10,-7.182,1,0.0366,0.225,0.0,0.188,0.894,92.049,252773,4,252.77333,0.48,1.0,0.055,0.228
7N3PAbqfTjSEU1edb2tY8j,0.5720000000000001,0.835,0,-6.219,1,0.0317,0.171,0.000377,0.0702,0.795,129.981,241600,4,241.59955,0.723,0.806,1.0,0.792
6W2VbtvMrDXm5vYeB7amkO,0.546,0.895,9,-7.189,1,0.0579,0.0819,1.42e-05,0.0768,0.494,174.089,220707,4,220.70667,0.565,1.0,0.504,0.298
63CHa6rmamv9OsehkRD8oz,0.581,0.498,1,-6.9,1,0.0276,0.198,0.0,0.132,0.111,116.262,206360,4,206.36,0.344,1.0,0.412,0.56
0mHyWYXmmCB9iQyK18m3FQ,0.487,0.246,9,-14.104,0,0.0376,0.414,0.0,0.0983,0.0562,61.084,251107,4,251.10667,0.094,0.983,0.45,0.561
4VyU9Tg4drTj2mOUZHSK2u,0.808,0.485,0,-8.829,1,0.056,0.0761,0.00414,0.0477,0.714,122.659,262440,4,262.44,0.223,1.0,0.0,0.138
7o9uu2GDtVDr9nsR7ZRN73,0.726,0.449,0,-9.206,1,0.0286,0.487,1.34e-06,0.0824,0.294,130.388,241333,4,241.33333,0.828,1.0,0.847,0.82
4sz1Ng2Cgidfqqiy0pNL6R,0.554,0.888,0,-6.664,1,0.087,0.107,0.0,0.291,0.8200000000000001,126.701,267427,4,267.42667,0.79,1.0,0.263,0.34
6sby78fghipoXHQLeeZFFH,0.729,0.989,9,-4.613,0,0.049,0.0102,4.43e-05,0.443,0.841,126.468,352906,4,354.13333,0.93,1.0,0.494,0.361
3m0y8qLoznUYi73SUBP8GI,0.788,0.846,4,-5.017,1,0.0372,0.0103,0.000281,0.26,0.738,115.636,245253,4,245.25333,0.861,1.0,0.618,0.555
3ErsOxqe2RmXkR65wkygDz,0.855,0.482,1,-8.902,1,0.0576,0.252,2.2000000000000003e-05,0.151,0.795,97.792,230240,4,230.24,0.688,0.876,0.407,0.427
1Qrdlkgg9I4J7r3P4kZNwr,0.552,0.552,11,-9.736,0,0.0364,0.052,0.0,0.046,0.593,208.571,269760,4,269.76,0.016,1.0,0.433,0.53
6FMIVQPZg9cmMY8hPxAacD,0.308,0.93,11,-6.399,1,0.125,0.0192,0.00221,0.106,0.376,195.805,280000,4,279.24,0.016,0.963,0.917,0.649
6RNDeRnWsRMjPdNVgupZCs,0.748,0.551,1,-9.054,1,0.0239,0.243,1.57e-06,0.0943,0.65,113.535,262240,4,262.24,0.892,1.0,0.732,0.64
4JEylZNW8SbO4zUyfVrpb7,0.79,0.649,5,-7.507,1,0.0265,0.166,8.87e-05,0.092,0.954,113.798,244427,4,244.42667,0.785,1.0,0.0,0.116
0ikz6tENMONtK6qGkOrU3c,0.62,0.5730000000000001,0,-11.893,1,0.0423,0.271,0.0,0.0607,0.897,81.548,231333,4,231.33333,0.295,0.994,0.673,0.699
7o67roCVsFiCt7Cf0ZLOJq,0.806,0.649,9,-9.004,0,0.0347,0.0391,5.55e-05,0.0557,0.897,114.834,249573,4,249.57333,0.779,1.0,0.522,0.4
1ZPlNanZsJSPK5h9YZZFbZ,0.771,0.655,3,-10.842,0,0.0372,0.152,0.00197,0.0685,0.97,119.747,218627,4,218.62666,0.826,0.741,0.55,0.626
1JLn8RhQzHz3qDqsChcmBl,0.477,0.471,6,-10.036,1,0.0277,0.193,1.76e-06,0.131,0.423,81.204,304787,4,304.78668,0.492,0.972,0.297,0.429
5WDLRQ3VCdVrKw0njWe5E5,0.5750000000000001,0.643,2,-8.854,0,0.0331,0.136,1.65e-06,0.249,0.789,152.854,300107,4,300.10666,0.233,1.0,0.518,0.695
5WwqdeavrQrbeAMDxGawse,0.408,0.48,9,-11.017,1,0.0266,0.155,1.82e-05,0.0877,0.19,156.344,294773,4,294.77332,0.136,0.996,0.709,0.676
6fkvIT9KFKxO8poBeKfaEf,0.534,0.442,3,-9.442,1,0.0308,0.788,0.0003509999999999,0.0986,0.343,136.369,288973,4,288.97333,0.319,1.0,0.989,0.887
3Z2tPWiNiIpg8UMMoowHIk,0.528,0.447,4,-15.255,1,0.0435,0.189,0.0,0.0745,0.292,72.58,427333,4,427.33334,0.261,0.953,0.459,0.336
6G7PVlifniapyhDCmWS2VM,0.672,0.548,9,-11.93,1,0.029,0.166,0.0,0.102,0.587,95.013,225627,4,225.62666,0.11,1.0,0.283,0.314
3fH4KjXFYMmljxrcGrbPj9,0.66,0.8160000000000001,2,-6.61,1,0.0299,0.168,0.0181,0.0608,0.678,111.346,263040,4,263.04,0.962,1.0,0.343,0.227
5hXEcqQhEjfZdbIZLO8mf2,0.899,0.459,6,-15.557,0,0.0366,0.322,0.00406,0.165,0.962,115.09,302693,4,302.69333,0.874,0.92,0.705,0.604
4RvWPyQ5RL0ao9LPZeSouE,0.645,0.795,7,-12.095,1,0.0527,0.347,0.00389,0.104,0.535,112.067,251489,4,251.48894,0.861,0.869,0.536,0.549
7Ewz6bJ97vUqk5HdkvguFQ,0.379,0.589,9,-7.315,0,0.027,0.0473,0.0,0.122,0.334,140.068,243360,4,243.36,0.088,0.954,0.422,0.588
4qM461TqtpnP4GLRIXwEnW,0.714,0.935,5,-5.195,1,0.0849,0.0529,0.0934,0.0515,0.725,121.232,263107,4,263.10666,0.873,1.0,0.351,0.286
6I4snLrVOrJsLdd43isc27,0.706,0.8140000000000001,1,-5.405,1,0.0569,0.0159,0.0,0.262,0.778,125.472,217693,4,217.69333,0.642,1.0,0.338,0.259
0IpfTMKENGLJcULkMnU8Rb,0.607,0.643,5,-11.493,1,0.0435,0.177,0.000153,0.118,0.715,164.256,321573,4,321.57333,0.207,0.997,0.615,0.622
2gQaQUhDCNGfBVXTvxAmXQ,0.511,0.942,0,-10.407,1,0.0429,0.174,1.8700000000000004e-05,0.139,0.498,97.909,393667,4,393.66666,0.628,1.0,0.778,0.621
2olVm1lHicpveMAo4AUDRB,0.768,0.8280000000000001,5,-5.109,1,0.0313,0.0964,2.85e-05,0.097,0.961,118.777,234333,4,234.33333,0.766,1.0,0.606,0.602
1A2PWRltFrX8iB8IP3CUgo,0.612,0.6000000000000001,9,-10.945,1,0.0327,0.15,3.04e-06,0.222,0.471,111.203,251800,4,251.8,0.88,0.934,0.348,0.462
4yqtwO7MQIIXqoiRBPHAgR,0.667,0.655,2,-9.339,0,0.0367,0.0491,0.0008939999999999,0.0641,0.657,134.212,506400,4,506.4,0.862,0.92,0.226,0.4
5PM96PMKMfD1lLX2lryUsG,0.798,0.577,0,-10.347,1,0.0777,0.0234,0.00112,0.0728,0.835,128.82,240093,4,240.09332,0.854,1.0,0.608,0.551
2WfaOiMkCvy7F5fcp2zZ8L,0.5730000000000001,0.902,6,-7.638,0,0.054,0.018,0.00125,0.0928,0.876,84.412,225280,4,225.28,0.019,1.0,0.447,0.515
1lx8ddGT5wCD6W2xmLeRKG,0.636,0.264,6,-14.567,0,0.0263,0.593,4.22e-05,0.275,0.264,99.304,238467,3,238.46667,0.039,1.0,0.426,0.509
0Dm43YLUlGdePpSbI1ct8h,0.662,0.624,10,-13.606,0,0.0417,0.165,0.0,0.0674,0.961,174.513,252560,4,252.56,0.783,1.0,0.482,0.589
1biP5gM7Le8S3E7GJEKgXC,0.5710000000000001,0.924,7,-9.887,1,0.0385,0.547,0.896,0.432,0.854,115.431,147600,4,147.6,0.965,0.947,0.135,0.281
6OnfBiiSc9RGKiBKKtZXgQ,0.661,0.908,5,-4.897,1,0.039,0.052,0.0,0.0708,0.656,144.091,296080,4,296.08,0.78,1.0,0.66,0.569
6DEFVerhYVJ6ZkPJiPl5Sm,0.341,0.309,4,-9.166,1,0.0315,0.238,1.09e-06,0.319,0.204,98.405,248907,4,248.90668,0.169,0.731,0.671,0.657
78FHUZRbFDCG6VkRAQdFLm,0.286,0.5,1,-14.281,0,0.0357,0.134,4.5700000000000006e-05,0.108,0.443,99.162,343933,4,343.93332,0.139,1.0,0.595,0.599
17CPezzLWzvGfpZW6X8XT0,0.636,0.405,8,-11.113,1,0.0287,0.355,0.0,0.0804,0.257,128.068,241067,4,241.06667,0.429,1.0,0.633,0.627
1OzrlK57iLTIjmbZC1ppWM,0.68,0.242,0,-16.264,0,0.0322,0.509,4.340000000000001e-05,0.071,0.169,120.126,255933,4,255.93333,0.411,1.0,0.122,0.47
5tdKaKLnC4SgtDZ6RlWeal,0.8320000000000001,0.544,6,-12.697,1,0.0442,0.201,0.000139,0.632,0.928,119.49,275533,4,275.53333,0.781,1.0,0.727,0.592
5BXj1QDRU77J1ngVavG1tI,0.489,0.676,0,-8.769,1,0.0368,0.287,0.0,0.389,0.622,89.749,256960,4,256.96,0.542,0.997,0.673,0.696
0HzjKCZmFhwcO2vnnHpj9q,0.642,0.805,10,-5.675,1,0.0336,0.352,1.02e-06,0.118,0.365,100.273,292800,4,292.8,0.402,1.0,0.559,0.589
22wWxHGHRH8gZXNDXRgSqY,0.534,0.532,11,-9.865,1,0.0292,0.509,0.0,0.0868,0.3,79.103,254476,4,254.47624,0.709,0.867,0.72,0.786
