uri,Song,Artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,track_href,analysis_url,duration_ms,time_signature,num_samples,duration,analysis_sample_rate,analysis_channels,end_of_fade_in,start_of_fade_out,tempo_confidence,time_signature_confidence,key_confidence,mode_confidence
spotify:track:5gQ3nMRR1eph1wZJpoQweg,Disco Duck (Part I),Rick Dees & His Cast Of Idiots,0.81,0.448,4,-15.137,1,0.0693,0.132,0.000926,0.063,0.968,117.04,5gQ3nMRR1eph1wZJpoQweg,https://api.spotify.com/v1/tracks/5gQ3nMRR1eph1wZJpoQweg,https://api.spotify.com/v1/audio-analysis/5gQ3nMRR1eph1wZJpoQweg,198420,4,4375161,198.42,22050,1,0.84168,185.54485,0.925,1.0,0.39,0.491
spotify:track:0KMGxYKeUzK9wc5DZCt3HT,If You Leave Me Now,Chicago,0.434,0.5630000000000001,11,-6.784,1,0.0268,0.019700000000000002,0.000824,0.128,0.275,104.183,0KMGxYKeUzK9wc5DZCt3HT,https://api.spotify.com/v1/tracks/0KMGxYKeUzK9wc5DZCt3HT,https://api.spotify.com/v1/audio-analysis/0KMGxYKeUzK9wc5DZCt3HT,235373,4,5189982,235.37334,22050,1,0.13306,221.45451,0.501,0.952,0.679,0.607
spotify:track:1orVKbp6vqtfAPOmvRofVq,Rock'n Me,Steve Miller,0.6950000000000001,0.582,4,-11.35,1,0.0651,0.297,0.0,0.123,0.892,122.433,1orVKbp6vqtfAPOmvRofVq,https://api.spotify.com/v1/tracks/1orVKbp6vqtfAPOmvRofVq,https://api.spotify.com/v1/audio-analysis/1orVKbp6vqtfAPOmvRofVq,187067,4,4124820,187.06667,22050,1,0.4619,174.16127,0.815,1.0,0.897,0.626
spotify:track:10LRRKPmx8uHcSxLVWK0ct,Tonight's The Night (Gonna Be Alright),Rod Stewart,0.551,0.514,11,-12.617,1,0.0524,0.336,0.125,0.382,0.721,136.547,10LRRKPmx8uHcSxLVWK0ct,https://api.spotify.com/v1/tracks/10LRRKPmx8uHcSxLVWK0ct,https://api.spotify.com/v1/audio-analysis/10LRRKPmx8uHcSxLVWK0ct,237120,3,5228496,237.12,22050,1,0.0,231.71193,0.258,1.0,0.399,0.474
spotify:track:2JurHS80N98Yt3CdIBYz9M,You Don't Have To Be A Star (To Be In My Show),Marilyn McCoo & Billy Davis Jr.,0.47500000000000003,0.556,6,-8.388,0,0.032100000000000004,0.312,0.0,0.216,0.917,200.033,2JurHS80N98Yt3CdIBYz9M,https://api.spotify.com/v1/tracks/2JurHS80N98Yt3CdIBYz9M,https://api.spotify.com/v1/audio-analysis/2JurHS80N98Yt3CdIBYz9M,279587,4,6164886,279.58667,22050,1,0.34735,265.2009,0.029,1.0,0.431,0.616
spotify:track:6gTrbqZnyljwXdYQTyBkSx,You Make Me Feel Like Dancing,Leo Sayer,0.728,0.718,8,-5.281,0,0.050100000000000006,0.0848,0.0,0.0579,0.733,95.922,6gTrbqZnyljwXdYQTyBkSx,https://api.spotify.com/v1/tracks/6gTrbqZnyljwXdYQTyBkSx,https://api.spotify.com/v1/audio-analysis/6gTrbqZnyljwXdYQTyBkSx,219467,4,4839240,219.46667,22050,1,0.06331,208.5384,0.571,1.0,0.545,0.405
spotify:track:687YZan9Gol1UVvbpUSO6Y,I Wish,Stevie Wonder,0.8210000000000001,0.721,10,-10.401,0,0.051500000000000004,0.0816,7.37e-06,0.0664,0.885,105.866,687YZan9Gol1UVvbpUSO6Y,https://api.spotify.com/v1/tracks/687YZan9Gol1UVvbpUSO6Y,https://api.spotify.com/v1/audio-analysis/687YZan9Gol1UVvbpUSO6Y,252373,4,5564832,252.37334,22050,1,2.57741,248.46512,0.882,0.972,0.48,0.592
spotify:track:2pbWkjtGtjkzBdZ95GFINm,Car Wash,Rose Royce,0.667,0.521,9,-13.212,0,0.115,0.202,6.55e-05,0.0723,0.856,117.917,2pbWkjtGtjkzBdZ95GFINm,https://api.spotify.com/v1/tracks/2pbWkjtGtjkzBdZ95GFINm,https://api.spotify.com/v1/audio-analysis/2pbWkjtGtjkzBdZ95GFINm,307573,4,6781992,307.57333,22050,1,0.0,273.5717,0.556,0.963,0.252,0.289
spotify:track:0uSrLvAGZPVkO2DgCj6DfC,Torn Between Two Lovers,Mary Macgregor,0.551,0.47900000000000004,10,-9.2,1,0.030100000000000002,0.898,0.0901,0.148,0.577,130.248,0uSrLvAGZPVkO2DgCj6DfC,https://api.spotify.com/v1/tracks/0uSrLvAGZPVkO2DgCj6DfC,https://api.spotify.com/v1/audio-analysis/0uSrLvAGZPVkO2DgCj6DfC,231732,4,5109696,231.73224,22050,1,0.06862,221.51837,0.497,1.0,0.679,0.679
spotify:track:7kNNylJ1kswWbHeRM6UDuE,Blinded By The Light,Manfred Mann's Earth Band,0.456,0.6960000000000001,5,-10.0,1,0.0653,0.291,0.000207,0.0853,0.508,142.156,7kNNylJ1kswWbHeRM6UDuE,https://api.spotify.com/v1/tracks/7kNNylJ1kswWbHeRM6UDuE,https://api.spotify.com/v1/audio-analysis/7kNNylJ1kswWbHeRM6UDuE,428133,4,9440340,428.13333,22050,1,1.12385,420.8791,0.75,0.687,0.46,0.537
spotify:track:6Zyz8lsnMFpIrCTuvGurCB,New Kid In Town,Eagles,0.649,0.425,4,-9.811,1,0.0267,0.378,0.0013000000000000002,0.108,0.651,107.383,6Zyz8lsnMFpIrCTuvGurCB,https://api.spotify.com/v1/tracks/6Zyz8lsnMFpIrCTuvGurCB,https://api.spotify.com/v1/audio-analysis/6Zyz8lsnMFpIrCTuvGurCB,304926,4,6723612,304.92572,22050,1,0.15107,293.87756,0.744,1.0,0.362,0.567
spotify:track:2IcqY68BxP1ONPi3ME6aje,"Evergreen (Love Theme From ""A Star Is Born"")",Barbra Streisand,0.35000000000000003,0.303,9,-10.943,1,0.0316,0.932,0.0257,0.0907,0.187,114.709,2IcqY68BxP1ONPi3ME6aje,https://api.spotify.com/v1/tracks/2IcqY68BxP1ONPi3ME6aje,https://api.spotify.com/v1/audio-analysis/2IcqY68BxP1ONPi3ME6aje,184800,4,4074840,184.8,22050,1,0.12236,178.16672,0.416,0.81,0.543,0.579
spotify:track:0qRR9d89hIS0MHRkQ0ejxX,Rich Girl,Daryl Hall John Oates,0.5730000000000001,0.683,5,-6.644,1,0.176,0.461,0.0,0.0935,0.8170000000000001,169.519,0qRR9d89hIS0MHRkQ0ejxX,https://api.spotify.com/v1/tracks/0qRR9d89hIS0MHRkQ0ejxX,https://api.spotify.com/v1/audio-analysis/0qRR9d89hIS0MHRkQ0ejxX,142787,4,3148446,142.78667,22050,1,0.38186,133.0039,0.412,1.0,0.404,0.391
spotify:track:0GjEhVFGZW8afUYGChu3Rr,Dancing Queen,ABBA,0.543,0.87,9,-6.514,1,0.042800000000000005,0.358,0.000939,0.792,0.754,100.804,0GjEhVFGZW8afUYGChu3Rr,https://api.spotify.com/v1/tracks/0GjEhVFGZW8afUYGChu3Rr,https://api.spotify.com/v1/audio-analysis/0GjEhVFGZW8afUYGChu3Rr,230400,4,5080320,230.4,22050,1,0.09365,219.95683,0.609,1.0,0.646,0.641
spotify:track:2EDWTamwVRo9XZ6LapRDGA,Don't Give Up On Us,David Soul,0.492,0.339,9,-13.598,1,0.025500000000000002,0.754,0.0119,0.0869,0.453,99.229,2EDWTamwVRo9XZ6LapRDGA,https://api.spotify.com/v1/tracks/2EDWTamwVRo9XZ6LapRDGA,https://api.spotify.com/v1/audio-analysis/2EDWTamwVRo9XZ6LapRDGA,218947,4,4827774,218.94667,22050,1,0.0,211.60925,0.006,0.958,0.404,0.427
spotify:track:2rBBhFXtuMoGuwYTSDpAdF,Don't Leave Me This Way,Thelma Houston,0.553,0.839,0,-5.844,0,0.116,0.153,6.000000000000001e-05,0.13,0.673,121.819,2rBBhFXtuMoGuwYTSDpAdF,https://api.spotify.com/v1/tracks/2rBBhFXtuMoGuwYTSDpAdF,https://api.spotify.com/v1/audio-analysis/2rBBhFXtuMoGuwYTSDpAdF,217733,4,4801020,217.73334,22050,1,1.06195,210.7501,0.778,0.97,0.488,0.53
spotify:track:7kv7zBjMtVf0eIJle2VZxn,Southern Nights,Glen Campbell,0.6970000000000001,0.8130000000000001,11,-8.89,0,0.0315,0.0989,0.023200000000000002,0.583,0.85,95.301,7kv7zBjMtVf0eIJle2VZxn,https://api.spotify.com/v1/tracks/7kv7zBjMtVf0eIJle2VZxn,https://api.spotify.com/v1/audio-analysis/7kv7zBjMtVf0eIJle2VZxn,180027,4,3969588,180.02667,22050,1,1.01574,171.12526,0.834,1.0,0.827,0.644
spotify:track:40riOy7x9W7GXjyGp4pjAv,Hotel California,Eagles,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/tracks/40riOy7x9W7GXjyGp4pjAv,https://api.spotify.com/v1/audio-analysis/40riOy7x9W7GXjyGp4pjAv,391376,4,8629846,391.37625,22050,1,0.27878,379.04834,0.197,1.0,0.357,0.474
spotify:track:2TcwEYyydQuEMJwdmSgVLD,When I Need You,Leo Sayer,0.597,0.342,8,-8.167,1,0.029900000000000003,0.389,3.0400000000000004e-05,0.114,0.11,109.609,2TcwEYyydQuEMJwdmSgVLD,https://api.spotify.com/v1/tracks/2TcwEYyydQuEMJwdmSgVLD,https://api.spotify.com/v1/audio-analysis/2TcwEYyydQuEMJwdmSgVLD,253227,3,5583648,253.22667,22050,1,0.0,240.74449,0.323,0.998,0.385,0.461
spotify:track:4pNiE4LCVV74vfIBaUHm1b,Sir Duke,Stevie Wonder,0.588,0.5680000000000001,6,-9.766,1,0.06720000000000001,0.16,0.0,0.0792,0.9520000000000001,106.938,4pNiE4LCVV74vfIBaUHm1b,https://api.spotify.com/v1/tracks/4pNiE4LCVV74vfIBaUHm1b,https://api.spotify.com/v1/audio-analysis/4pNiE4LCVV74vfIBaUHm1b,232760,4,5132358,232.76,22050,1,0.0,230.42902,0.326,1.0,0.449,0.477
spotify:track:6mjlbRIgMTf2nqY0kq1rOJ,I'm Your Boogie Man,KC And The Sunshine Band,0.753,0.753,5,-13.023,0,0.0436,0.014400000000000001,4.43e-05,0.0711,0.913,113.068,6mjlbRIgMTf2nqY0kq1rOJ,https://api.spotify.com/v1/tracks/6mjlbRIgMTf2nqY0kq1rOJ,https://api.spotify.com/v1/audio-analysis/6mjlbRIgMTf2nqY0kq1rOJ,242133,4,5339040,242.13333,22050,1,0.17229,242.13333,0.979,1.0,0.683,0.43
spotify:track:0ofHAoxe9vBkTCp2UQIavz,Dreams,Fleetwood Mac,0.8280000000000001,0.492,0,-9.744,1,0.027600000000000003,0.0644,0.00428,0.128,0.789,120.151,0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,257800,4,5684490,257.8,22050,1,0.241,247.97751,0.807,1.0,0.791,0.271
spotify:track:7ohR0qPH6f2Vuj2pUNanJG,Got To Give It Up (Pt. I),Marvin Gaye,0.854,0.847,2,-9.019,1,0.042,0.232,0.000569,0.34500000000000003,0.89,122.644,7ohR0qPH6f2Vuj2pUNanJG,https://api.spotify.com/v1/tracks/7ohR0qPH6f2Vuj2pUNanJG,https://api.spotify.com/v1/audio-analysis/7ohR0qPH6f2Vuj2pUNanJG,255133,4,5625690,255.13333,22050,1,0.68141,240.37878,0.921,1.0,0.325,0.364
spotify:track:7iXYRR70wewzVYzWScm99j,Gonna Fly Now,Bill Conti,0.434,0.722,0,-6.388,1,0.0351,0.462,0.773,0.05,0.453,95.637,7iXYRR70wewzVYzWScm99j,https://api.spotify.com/v1/tracks/7iXYRR70wewzVYzWScm99j,https://api.spotify.com/v1/audio-analysis/7iXYRR70wewzVYzWScm99j,167533,4,3694110,167.53333,22050,1,0.42721,163.45686,0.099,1.0,0.266,0.392
spotify:track:1DgW5aYMFM5mAXh7OAoLQe,Undercover Angel,Alan O'Day,0.673,0.662,5,-7.021,1,0.04,0.226,0.0,0.121,0.725,98.564,1DgW5aYMFM5mAXh7OAoLQe,https://api.spotify.com/v1/tracks/1DgW5aYMFM5mAXh7OAoLQe,https://api.spotify.com/v1/audio-analysis/1DgW5aYMFM5mAXh7OAoLQe,211227,4,4657548,211.22667,22050,1,0.35057,198.43773,0.243,1.0,0.367,0.482
spotify:track:0BTjoeNHz0mSjXCZO4hzad,Da Doo Ron Ron,Shaun Cassidy,0.5670000000000001,0.585,0,-11.553,1,0.0363,0.107,0.0,0.11,0.876,143.555,0BTjoeNHz0mSjXCZO4hzad,https://api.spotify.com/v1/tracks/0BTjoeNHz0mSjXCZO4hzad,https://api.spotify.com/v1/audio-analysis/0BTjoeNHz0mSjXCZO4hzad,170000,4,3748500,170.0,22050,1,0.0,154.32562,0.68,1.0,1.0,0.767
spotify:track:3QqO9FxVrikwo7kS5ls3kQ,Looks Like We Made It,Barry Manilow,0.297,0.481,0,-7.681,1,0.027800000000000002,0.5740000000000001,0.00352,0.094,0.456,139.896,3QqO9FxVrikwo7kS5ls3kQ,https://api.spotify.com/v1/tracks/3QqO9FxVrikwo7kS5ls3kQ,https://api.spotify.com/v1/audio-analysis/3QqO9FxVrikwo7kS5ls3kQ,213973,4,4718112,213.97333,22050,1,0.47705,201.27637,0.095,0.647,0.565,0.551
spotify:track:5VMRcR2OmIuK0jQgy6Wbs2,I Just Want To Be Your Everything,Andy Gibb,0.406,0.52,2,-8.886,0,0.08950000000000001,0.47500000000000003,0.00032199999999999997,0.8200000000000001,0.62,203.006,5VMRcR2OmIuK0jQgy6Wbs2,https://api.spotify.com/v1/tracks/5VMRcR2OmIuK0jQgy6Wbs2,https://api.spotify.com/v1/audio-analysis/5VMRcR2OmIuK0jQgy6Wbs2,314120,3,6926346,314.12,22050,1,0.0,301.19763,0.054,1.0,0.383,0.357
spotify:track:2M2WJ7gBlcKNxdhyfPp9zY,Best Of My Love,The Emotions,0.784,0.713,0,-6.865,1,0.0339,0.447,0.14,0.09040000000000001,0.97,115.443,2M2WJ7gBlcKNxdhyfPp9zY,https://api.spotify.com/v1/tracks/2M2WJ7gBlcKNxdhyfPp9zY,https://api.spotify.com/v1/audio-analysis/2M2WJ7gBlcKNxdhyfPp9zY,220560,4,4863348,220.56,22050,1,0.0,212.69478,0.869,1.0,0.584,0.52
spotify:track:4MVA30NmvNtpbDon1ZG7mk,Star Wars Theme/Cantina Band,Meco,0.677,0.915,0,-3.859,1,0.0912,0.0012100000000000001,0.916,0.322,0.545,124.929,4MVA30NmvNtpbDon1ZG7mk,https://api.spotify.com/v1/tracks/4MVA30NmvNtpbDon1ZG7mk,https://api.spotify.com/v1/audio-analysis/4MVA30NmvNtpbDon1ZG7mk,212307,4,4681362,212.30667,22050,1,0.36571,204.48073,0.789,0.881,0.454,0.587
spotify:track:3dFR132gzO8jxD57R2gid3,You Light Up My Life,Debby Boone,0.333,0.367,2,-10.06,1,0.0291,0.8310000000000001,1.1900000000000001e-05,0.262,0.0685,77.986,3dFR132gzO8jxD57R2gid3,https://api.spotify.com/v1/tracks/3dFR132gzO8jxD57R2gid3,https://api.spotify.com/v1/audio-analysis/3dFR132gzO8jxD57R2gid3,216287,3,4769121,216.28667,22050,1,2.4381,207.85922,0.108,0.624,0.556,0.78
spotify:track:2JoZzpdeP2G6Csfdq5aLXP,How Deep Is Your Love,Bee Gees,0.633,0.357,5,-9.366,0,0.0264,0.107,0.0,0.133,0.672,104.938,2JoZzpdeP2G6Csfdq5aLXP,https://api.spotify.com/v1/tracks/2JoZzpdeP2G6Csfdq5aLXP,https://api.spotify.com/v1/audio-analysis/2JoZzpdeP2G6Csfdq5aLXP,245200,4,5406660,245.2,22050,1,0.23188,235.42133,0.501,0.983,0.469,0.542
spotify:track:41sGGCCoHI2GLV9qadX80A,Baby Come Back,Player,0.646,0.602,5,-10.238,0,0.0758,0.0599,1.7000000000000003e-05,0.0956,0.543,156.101,41sGGCCoHI2GLV9qadX80A,https://api.spotify.com/v1/tracks/41sGGCCoHI2GLV9qadX80A,https://api.spotify.com/v1/audio-analysis/41sGGCCoHI2GLV9qadX80A,255845,4,5641383,255.84503,22050,1,1.51429,239.18295,0.233,1.0,0.299,0.733
spotify:track:3mRM4NM8iO7UBqrSigCQFH,Stayin' Alive,Bee Gees,0.7030000000000001,0.8270000000000001,10,-7.179,0,0.034300000000000004,0.032,0.00636,0.179,0.9440000000000001,103.564,3mRM4NM8iO7UBqrSigCQFH,https://api.spotify.com/v1/tracks/3mRM4NM8iO7UBqrSigCQFH,https://api.spotify.com/v1/audio-analysis/3mRM4NM8iO7UBqrSigCQFH,285373,4,6292482,285.37332,22050,1,0.23175,275.09262,0.965,1.0,0.551,0.611
spotify:track:2OEIohmLSRsLZnrHmksxJN,(Love Is) Thicker Than Water,Andy Gibb,0.5680000000000001,0.44,6,-14.214,0,0.0307,0.327,0.9420000000000001,0.106,0.462,97.763,2OEIohmLSRsLZnrHmksxJN,https://api.spotify.com/v1/tracks/2OEIohmLSRsLZnrHmksxJN,https://api.spotify.com/v1/audio-analysis/2OEIohmLSRsLZnrHmksxJN,214133,4,4721632,214.13297,22050,1,2.04336,205.8623,0.862,0.832,0.425,0.578
spotify:track:5KgbyD2lQQlIupAaPjgiXg,Night Fever,Bee Gees,0.733,0.795,1,-7.224,0,0.024900000000000002,0.0263,0.0009519999999999999,0.083,0.892,109.121,5KgbyD2lQQlIupAaPjgiXg,https://api.spotify.com/v1/tracks/5KgbyD2lQQlIupAaPjgiXg,https://api.spotify.com/v1/audio-analysis/5KgbyD2lQQlIupAaPjgiXg,212253,4,4680186,212.25333,22050,1,0.0,203.1688,0.835,1.0,0.676,0.694
spotify:track:6GQLHDE3YwtVUdDcMv8xwf,If I Can't Have You,Yvonne Elliman,0.592,0.811,8,-6.87,0,0.046200000000000005,0.389,1.11e-06,0.837,0.865,109.266,6GQLHDE3YwtVUdDcMv8xwf,https://api.spotify.com/v1/tracks/6GQLHDE3YwtVUdDcMv8xwf,https://api.spotify.com/v1/audio-analysis/6GQLHDE3YwtVUdDcMv8xwf,177960,4,3924018,177.96,22050,1,0.50989,171.19492,0.541,1.0,0.419,0.409
spotify:track:0wLpW3AwfNicWHef8joJLb,With A Little Luck,Wings,0.652,0.372,6,-15.445,0,0.032100000000000004,0.0682,0.00019899999999999999,0.09230000000000001,0.28,111.986,0wLpW3AwfNicWHef8joJLb,https://api.spotify.com/v1/tracks/0wLpW3AwfNicWHef8joJLb,https://api.spotify.com/v1/audio-analysis/0wLpW3AwfNicWHef8joJLb,344773,4,7602252,344.77332,22050,1,0.38694,339.48154,0.687,0.977,0.229,0.452
spotify:track:23jNwwtRqBSujsMT41gODf,Too Much; Too Little; Too Late,Johnny Mathis/Deniece Williams,0.501,0.5730000000000001,8,-9.078,1,0.0673,0.464,6.37e-06,0.0937,0.753,77.805,23jNwwtRqBSujsMT41gODf,https://api.spotify.com/v1/tracks/23jNwwtRqBSujsMT41gODf,https://api.spotify.com/v1/audio-analysis/23jNwwtRqBSujsMT41gODf,176480,4,3891384,176.48,22050,1,0.0,163.7297,0.34,1.0,0.0,0.135
spotify:track:0B9x2BRHqj3Qer7biM3pU3,You're The One That I Want,John Travolta & Olivia Newton-John,0.758,0.612,0,-11.403,1,0.059800000000000006,0.281,0.00288,0.0954,0.8220000000000001,106.945,0B9x2BRHqj3Qer7biM3pU3,https://api.spotify.com/v1/tracks/0B9x2BRHqj3Qer7biM3pU3,https://api.spotify.com/v1/audio-analysis/0B9x2BRHqj3Qer7biM3pU3,169840,4,3744972,169.84,22050,1,0.24449,157.11201,0.22,1.0,0.723,0.643
spotify:track:0tXDpd0SXFiMuqid8EqS7C,Shadow Dancing,Andy Gibb,0.146,0.00459,6,-41.375,0,0.039,0.988,0.876,0.101,0.038900000000000004,138.937,0tXDpd0SXFiMuqid8EqS7C,https://api.spotify.com/v1/tracks/0tXDpd0SXFiMuqid8EqS7C,https://api.spotify.com/v1/audio-analysis/0tXDpd0SXFiMuqid8EqS7C,136364,3,3006818,136.36363,22050,1,0.28594,136.36363,0.23,0.278,0.489,0.486
spotify:track:3hJLKtTpgct9Y9wKww0BiR,Miss You,The Rolling Stones,0.795,0.71,9,-4.746,0,0.0392,0.443,0.021500000000000002,0.34400000000000003,0.845,109.689,3hJLKtTpgct9Y9wKww0BiR,https://api.spotify.com/v1/tracks/3hJLKtTpgct9Y9wKww0BiR,https://api.spotify.com/v1/audio-analysis/3hJLKtTpgct9Y9wKww0BiR,288667,4,6365100,288.66666,22050,1,0.49365,272.312,0.804,1.0,0.538,0.474
spotify:track:4ztwMHfPZhPoruZdBbgriM,Three Times A Lady,Commodores,0.39,0.08030000000000001,8,-20.518,1,0.030600000000000002,0.874,0.0006389999999999999,0.127,0.184,150.503,4ztwMHfPZhPoruZdBbgriM,https://api.spotify.com/v1/tracks/4ztwMHfPZhPoruZdBbgriM,https://api.spotify.com/v1/audio-analysis/4ztwMHfPZhPoruZdBbgriM,217427,3,4794258,217.42667,22050,1,0.3658,208.59647,0.053,0.911,0.844,0.77
spotify:track:5Vrczz39CvlD3OGCa6utoA,Grease,Frankie Valli,0.8200000000000001,0.464,11,-8.45,1,0.048100000000000004,0.156,0.0,0.101,0.872,109.374,5Vrczz39CvlD3OGCa6utoA,https://api.spotify.com/v1/tracks/5Vrczz39CvlD3OGCa6utoA,https://api.spotify.com/v1/audio-analysis/5Vrczz39CvlD3OGCa6utoA,207307,4,4571112,207.30667,22050,1,0.36118,189.0801,0.786,1.0,0.603,0.549
spotify:track:1Rl9GHgsflyIVqBRyO45Zo,Boogie Oogie Oogie,A Taste Of Honey,0.797,0.548,2,-9.228,0,0.0492,0.040100000000000004,1.0500000000000001e-05,0.0994,0.868,123.686,1Rl9GHgsflyIVqBRyO45Zo,https://api.spotify.com/v1/tracks/1Rl9GHgsflyIVqBRyO45Zo,https://api.spotify.com/v1/audio-analysis/1Rl9GHgsflyIVqBRyO45Zo,245173,4,5406072,245.17332,22050,1,0.0,224.54857,0.86,1.0,0.289,0.43
spotify:track:3FGcQkWQlkeB82RdZwlw8V,Kiss You All Over,Exile,0.741,0.267,0,-17.204,1,0.0285,0.253,0.00044699999999999997,0.09870000000000001,0.497,102.428,3FGcQkWQlkeB82RdZwlw8V,https://api.spotify.com/v1/tracks/3FGcQkWQlkeB82RdZwlw8V,https://api.spotify.com/v1/audio-analysis/3FGcQkWQlkeB82RdZwlw8V,214400,4,4727520,214.4,22050,1,0.0,204.96254,0.518,1.0,0.478,0.503
spotify:track:4F1DV1FrB68LNpmlvQs01N,Hot Child In The City,Nick Gilder,0.731,0.664,4,-6.995,1,0.0371,0.0349,7.59e-05,0.127,0.8180000000000001,110.775,4F1DV1FrB68LNpmlvQs01N,https://api.spotify.com/v1/tracks/4F1DV1FrB68LNpmlvQs01N,https://api.spotify.com/v1/audio-analysis/4F1DV1FrB68LNpmlvQs01N,215092,4,4742784,215.09224,22050,1,0.17896,203.1746,0.76,0.926,0.606,0.489
spotify:track:5d4E1hgkLyb7sXr5J3InnM,You Needed Me,Anne Murray,0.497,0.296,9,-10.756,1,0.0302,0.431,0.0,0.106,0.171,62.204,5d4E1hgkLyb7sXr5J3InnM,https://api.spotify.com/v1/tracks/5d4E1hgkLyb7sXr5J3InnM,https://api.spotify.com/v1/audio-analysis/5d4E1hgkLyb7sXr5J3InnM,220267,4,4856880,220.26666,22050,1,0.3063,208.9912,0.054,1.0,0.734,0.679
spotify:track:42tYHqMxXxXHAAWqLaoOfQ,MacArthur Park,Donna Summer,0.579,0.667,4,-12.361,0,0.040100000000000004,0.0829,0.000616,0.054700000000000006,0.449,131.023,42tYHqMxXxXHAAWqLaoOfQ,https://api.spotify.com/v1/tracks/42tYHqMxXxXHAAWqLaoOfQ,https://api.spotify.com/v1/audio-analysis/42tYHqMxXxXHAAWqLaoOfQ,235200,4,5186160,235.2,22050,1,0.19166,235.2,0.784,0.988,0.29,0.31
spotify:track:7qmqeHzgNQTOnl1NUgRFO4,You Don't Bring Me Flowers,Barbra Streisand & Neil Diamond,0.16,0.123,0,-18.111,1,0.04,0.878,2.2400000000000002e-05,0.157,0.23900000000000002,67.006,7qmqeHzgNQTOnl1NUgRFO4,https://api.spotify.com/v1/tracks/7qmqeHzgNQTOnl1NUgRFO4,https://api.spotify.com/v1/audio-analysis/7qmqeHzgNQTOnl1NUgRFO4,195400,4,4308570,195.4,22050,1,0.37515,188.5054,0.109,0.021,0.704,0.702
spotify:track:7Kszjzps0xbQXyo1pO4KfE,Le Freak,Chic,0.91,0.641,7,-11.316,1,0.0589,0.0258,6.42e-05,0.06420000000000001,0.903,118.533,7Kszjzps0xbQXyo1pO4KfE,https://api.spotify.com/v1/tracks/7Kszjzps0xbQXyo1pO4KfE,https://api.spotify.com/v1/audio-analysis/7Kszjzps0xbQXyo1pO4KfE,331360,4,7306488,331.36,22050,1,0.0,317.9218,0.857,1.0,0.318,0.54
spotify:track:6T5GTy1l6dRmagqpNPjdoc,Too Much Heaven,Bee Gees,0.496,0.44,6,-13.212,1,0.0466,0.44,9.070000000000001e-05,0.725,0.353,165.917,6T5GTy1l6dRmagqpNPjdoc,https://api.spotify.com/v1/tracks/6T5GTy1l6dRmagqpNPjdoc,https://api.spotify.com/v1/audio-analysis/6T5GTy1l6dRmagqpNPjdoc,296000,4,6526800,296.0,22050,1,0.30204,287.405,0.089,0.978,0.89,0.751
spotify:track:4z7maGZkAonDlXlwo8q69f,Da Ya Think I'm Sexy?,Rod Stewart,0.715,0.6890000000000001,2,-8.065,0,0.029,0.0143,0.000192,0.111,0.852,111.504,4z7maGZkAonDlXlwo8q69f,https://api.spotify.com/v1/tracks/4z7maGZkAonDlXlwo8q69f,https://api.spotify.com/v1/audio-analysis/4z7maGZkAonDlXlwo8q69f,331333,4,7305900,331.33334,22050,1,0.39333,318.2701,0.94,0.988,0.338,0.477
spotify:track:6fw12s3vAJQAt7lbICodwC,I Will Survive,Gloria Gaynor,0.779,0.542,9,-15.137,0,0.051500000000000004,0.0358,0.000659,0.33,0.647,116.284,6fw12s3vAJQAt7lbICodwC,https://api.spotify.com/v1/tracks/6fw12s3vAJQAt7lbICodwC,https://api.spotify.com/v1/audio-analysis/6fw12s3vAJQAt7lbICodwC,198373,4,4374132,198.37334,22050,1,0.62789,192.35991,0.816,1.0,0.318,0.385
spotify:track:6UXXeFqMBGiqjkzQzkMT3E,Tragedy,Bee Gees,0.665,0.532,11,-10.792,0,0.027800000000000002,0.08710000000000001,0.009930000000000001,0.296,0.8250000000000001,117.954,6UXXeFqMBGiqjkzQzkMT3E,https://api.spotify.com/v1/tracks/6UXXeFqMBGiqjkzQzkMT3E,https://api.spotify.com/v1/audio-analysis/6UXXeFqMBGiqjkzQzkMT3E,303333,4,6688500,303.33334,22050,1,0.25088,295.34622,0.858,1.0,0.0,0.253
spotify:track:2yBVeksU2EtrPJbTu4ZslK,What A Fool Believes,The Doobie Brothers,0.758,0.378,8,-15.308,0,0.0449,0.28400000000000003,0.0,0.049,0.985,120.736,2yBVeksU2EtrPJbTu4ZslK,https://api.spotify.com/v1/tracks/2yBVeksU2EtrPJbTu4ZslK,https://api.spotify.com/v1/audio-analysis/2yBVeksU2EtrPJbTu4ZslK,223867,4,4936260,223.86667,22050,1,0.0,209.78069,0.85,1.0,0.533,0.401
