Song,Artist,Track ID,Artist ID,Album ID
One Week,Barenaked Ladies,29hBRadFZf9QTGRHZmxm65,0dEvJpkqhrcn64d3oI8v79,0DuFDnZcj7B4R0Jik1aDmY
Doo Wop (That Thing),Lauryn Hill,0uEp9E98JB5awlA084uaIg,2Mu5NfyYm8n5iTomuKAEHl,1BZoqf8Zje5nGdwZhOjAtD
Lately,Divine,0cv9WHEizHUkZAo0kXorgA,5Uqe4jf3J4AJuwJMp1X0ZR,7cju7Zr1NtppOPwpSueNjS
I'm Your Angel,R. Kelly & Celine Dion,0QWFiyhOqFu9RP8qzP6z5L,2mxe0TnaNL039ysAj51xPQ,4yRYsQZfQpzkoVWH2XCX66
Have You Ever?,Brandy,6tBD4yjOf9P8rWwUlXdJFm,05oH07COxkXKIMt6mIPRee,1Co6e9ag1gRKcWdG7xKcCi
...Baby One More Time,Britney Spears,3MjUtNVVq3C8Fn0MP3zhXa,26dSoYclwsYLMAKD3tpOr4,3WNxdumkSMGMJRhEgK80qx
Angel Of Mine,Monica,1AM1o0mKbgAK5oMpY8B3Z7,6nzxy2wXs6tLgzEtqOkEi2,6mIyViyBHV4eoQqI4JZByh
Believe,Cher,2goLsvvODILDzeeiT4dAoR,72OaDtakiy6yFqkt4TsiFt,0jZfbz0dNfDjPSg0hYJNth
No Scrubs,TLC,1KGi9sZVMeszgZOWivFpxs,0TImkz4nPqjegtVSMZnMRq,1CvjjpvqVMoyprsf74bpYW
Livin' La Vida Loca,Ricky Martin,0Ph6L4l8dYUuXFmb71Ajnd,7slfeZO9LsJbWgpkIoXBUJ,1k1Cr3nlJDa8pvwZUJ5xfj
If You Had My Love,Jennifer Lopez,3x4yV0hW5Ve3TKhFkXSqFn,2DlGxzQSjYe5N6G9nkYghR,3Gby5NNeNYkMgAnrtEA3lc
Bills; Bills; Bills,Destiny's Child,1Oi2zpmL81Q0yScF1zxaC0,1Y8cdNmUJH7yBTd9yOvr5i,283NWqNsCA9GwVHrJk59CG
Wild Wild West,Will Smith Featuring Dru Hill & Kool Mo Dee,5AMvBCtX2rspUdoeJ9IsPN,41qil2VaGbD194gaEcmmyx,38ZO2nTo4L4PNtubKwtiAk
Genie In A Bottle,Christina Aguilera,11mwFrKvLXCbcVGNxffGyP,1l7ZsJRRS8wlW3WfJfPfNS,6fpPZS13ImRVpr7Tqs6yP9
Bailamos,Enrique Iglesias,1ySwd43oWXbrytN2BD0Mhb,7qG3b048QCHVRO5Pv1T5lw,2ENVytJO885v5c1AW2Qjci
Unpretty,TLC,0BUoLE4o9eVahDHvTqak67,0TImkz4nPqjegtVSMZnMRq,1CvjjpvqVMoyprsf74bpYW
Heartbreaker,Mariah Carey Featuring Jay-Z,0jsANwwkkHyyeNyuTFq2XO,4iHNK0tOyZPYnBU7nGAgpQ,1iSTXHBhLc9ImaqyvVZGft
Smooth,Santana Featuring Rob Thomas,2pX4FpOgwItRVPPUFdRcxA,6GI52t8N5F02MxU0g5U69P,1n12Kl9IoHSk65OcZDutSH
What A Girl Wants,Christina Aguilera,5bGmuxShUba9maPswDnhCs,1l7ZsJRRS8wlW3WfJfPfNS,6fpPZS13ImRVpr7Tqs6yP9
I Knew I Loved You,Savage Garden,6nozDLxeL0TE4MS9GqYU1v,3NRFinRTEqUCfaTTZmk8ek,3w69KK7uEA8OsKuW3OeQcC
Thank God I Found You,Mariah Carey Featuring Joe & 98 Degrees,1RS3LStQYhju50eBdD9Uul,4iHNK0tOyZPYnBU7nGAgpQ,1iSTXHBhLc9ImaqyvVZGft
Amazed,Lonestar,6qc34bnVOyqGDPni8H5W0U,3qbnxnvUqR14MJ9g8QwZJK,7ykiOoPC4GLrVYSDVdDGq2
Say My Name,Destiny's Child,7H6ev70Weq6DdpZyyTmUXk,1Y8cdNmUJH7yBTd9yOvr5i,283NWqNsCA9GwVHrJk59CG
Maria Maria,Santana Featuring The Product G&B,3XKIUb7HzIF1Vu9usunMzc,6GI52t8N5F02MxU0g5U69P,10aiDpdFGyfCFEcqpx6XTq
Try Again,Aaliyah,0EvX3wUXm0Xds8ZTA7oXOJ,0urTpYCsixqZwgNTkPJOJ4,5eHseOO2Hm8ryJCZTtbp01
Be With You,Enrique Iglesias,2N4viTG9njqCa4c46YyWs1,7qG3b048QCHVRO5Pv1T5lw,2ENVytJO885v5c1AW2Qjci
Everything You Want,Vertical Horizon,4cKGldbhGJniI8BrB3K6tb,6Hizgjo92FnMp8wGaRUNTn,2gJ6axVHAsQmmO6nslQRN1
Bent,matchbox twenty,6fA7akEuTUL3dW1V0GELaZ,3Ngh2zDBRPEriyxQDAMKd1,2HqQR5SkxWX7uUWaxlLksn
It's Gonna Be Me,*NSYNC,2AW37v0bDyuOzGP3XnmFuA,6Ff53KvcvAj5U7Z1vojB5o,20RMokVwJ2wjQ0s8FOdOFC
Incomplete,Sisqo,3w8Mw9GHYepoTWOSdiyosj,6x9QLdzo6eBZxJ1bHsDkjg,0nyora4kbjBGE4d1B9gxnm
Doesn't Really Matter,Janet,0ekdT3jOhn3LinWtqHhmsw,4qwGe91Bz9K2T8jXTZ815W,0IfJey7ibEDtWNxAQw2ub9
Music,Madonna,6WzRpISELf3YglGAh7TXcG,1Xyo4u8uXC1ZmMpatF05PJ,5O0zUvdnJr0RbWzLFneN2i
Come On Over Baby (All I Want Is You),Christina Aguilera,7A0apkTSTvMbSI7yplcmlh,1l7ZsJRRS8wlW3WfJfPfNS,6fpPZS13ImRVpr7Tqs6yP9
With Arms Wide Open,Creed,0eKyHwckh9vQb8ncZ2DXCs,43sZBwHjahUvgbx1WNIkIz,3Nyjm9NBEdiaiWr2BEaV46
Independent Women Part I,Destiny's Child,69XUpOpjzDKcfdxqZebGiI,1Y8cdNmUJH7yBTd9yOvr5i,2HcjLD0ButtKsQYqzoyOx9
It Wasn't Me,"Shaggy Feat. Ricardo ""RikRok"" Ducent",3WkibOpDF7cQ5xntM1epyf,5EvFsr3kj42KNv97ZEnqij,3MT88SSyxQGbqYXj4LVk3b
Ms. Jackson,OutKast,0I3q5fE6wg7LIfHGngUTnV,1G9G7WwrXka3Z1r7aIDjI7,2tm3Ht61kqqRZtIYsBjxEj
Stutter,Joe Featuring Mystikal,7FWuzwapuKHTEyDJIcQOw3,3zTOe1BtyTkwNvYZOxXktX,6zuCJaxmHKNKN5hMDF556U
Butterfly,Crazy Town,4BggEwLhGfrbrl7JBhC8EC,4iSKnRZAxkmqNok6tv10Se,0hdOk76DmEMYI6QV92mIin
Angel,Shaggy Featuring Rayvon,7FDV5ELOJHCGLe52AnttEd,5EvFsr3kj42KNv97ZEnqij,3MT88SSyxQGbqYXj4LVk3b
All For You,Janet,5X8kkUaUlAyAUr9TYqDFTH,4qwGe91Bz9K2T8jXTZ815W,0IfJey7ibEDtWNxAQw2ub9
Lady Marmalade,Christina Aguilera| Lil' Kim| Mya & P!nk,0PSZ9G584Ve27GK6ThlY6P,1l7ZsJRRS8wlW3WfJfPfNS,5rlAvknHpWuF6m4VMS3vnJ
U Remind Me,Usher,2QsZVnbWVSjKMXK6K3uRBL,23zg3TcAtWQy7J6upgbUnj,6k16WXh4rKyusIoN00rmpi
Bootylicious,Destiny's Child,41nT1Sp6ChR65FbsdLlFHW,1Y8cdNmUJH7yBTd9yOvr5i,2HcjLD0ButtKsQYqzoyOx9
Fallin',Alicia Keys,0KQx6HOpJueiSkztcS0r7D,3DiDSECUqqY1AuBP8qtaIa,5qUlPoDmNxCSzqVx81RDLJ
I'm Real,Jennifer Lopez Featuring Ja Rule,6MLsahMK3VvH9NUwXOktdS,2DlGxzQSjYe5N6G9nkYghR,76QqoE30i9HVwxtxYMkWXT
Family Affair,Mary J. Blige,3aw9iWUQ3VrPQltgwvN9Xu,1XkoF8ryArs86LZvFOkbyr,5QJmKwPveBV4IwLlo4OcG4
U Got It Bad,Usher,7J41dYQolQJEtj3UmKLu5r,23zg3TcAtWQy7J6upgbUnj,6k16WXh4rKyusIoN00rmpi
How You Remind Me,Nickelback,0gmbgwZ8iqyMPmXefof8Yf,6deZN1bslXzeGvOLaLMOIF,5fKL7vMTXvhR9tov8Kqt3u
Always On Time,Ja Rule Featuring Ashanti,2hNf1rawV2XAZ6Jld2Fxwf,1J2VVASYAamtQ3Bt8wGgA6,15tmDweVwISwJoMSLgvHpp
Ain't It Funny,Jennifer Lopez Featuring Ja Rule,5ahFyKndeg1hqfmNumL3WF,2DlGxzQSjYe5N6G9nkYghR,1eqm8uDzngK88EvMfp4MOm
Foolish,Ashanti,6zMUIb4uce1CzpbjR3vMdN,5rkVyNGXEgeUqKkB5ccK83,5M3BrdaT0TV5SsYsM5PM8X
Hot In Herre,Nelly,04KTF78FFg8sOHC1BADqbY,2gBjLmx6zQnFGQJCAQpRgw,4HUUHHXBXImwksfbSPqE7q
Dilemma,Nelly Featuring Kelly Rowland,0ARK753YaiJbpLUk7z5yIM,2gBjLmx6zQnFGQJCAQpRgw,4HUUHHXBXImwksfbSPqE7q
A Moment Like This,Kelly Clarkson,4kvdX9zzsix7jYHsRVkVUH,3BmGtnKgCSGYIUhmivXKWX,5ErgI599IvfYniy0UWVGBN
Lose Yourself,Eminem,5Z01UMMf7V1o0MzF86s6WJ,7dGJo4pcD2V6oG8kP0tJRR,5qENHeCSlwWpEzb25peRmQ
Bump; Bump; Bump,B2K & P. Diddy,6FTJuZtQZvmPPRFmrcno9J,51d3rUlLuMh7EW09aMe7yj,6RbIKU1gt1xorUNQDVssBw
All I Have,Jennifer Lopez Featuring LL Cool J,3kgutGd839IOYRl6ekeq6V,2DlGxzQSjYe5N6G9nkYghR,2NG4OLyeNMwcLqirwwwvs2
In Da Club,50 Cent,4RY96Asd9IefaL3X4LOLZ8,3q7HBObVc0L8jNeTe5Gofh,4ycNE7y1rp5215g1kkqk1P
Get Busy,Sean Paul,6bK9BH9Ts8Gj5JFvnQkzak,3Isy6kedDrgPYoTS1dazA9,1aYcfMrpGIuPNZhDWMJcnV
21 Questions,50 Cent Featuring Nate Dogg,41bIQPBE1lFN0mmw6Lmssz,3q7HBObVc0L8jNeTe5Gofh,4ycNE7y1rp5215g1kkqk1P
This Is The Night,Clay Aiken,2xnVdRMaQBkRfZyefKC2ec,13aBWT8LN4oNWWGFOu96MA,0sNkn0jkVqJaldfTwxfmbz
Crazy In Love,Beyonce Featuring Jay Z,5IVuqXILoxVWvWEPm82Jxr,6vWDO969PvNqNYHIOW5v0m,6oxVabMIqCMJRYN1GqR3Vf
Shake Ya Tailfeather,Nelly| P. Diddy & Murphy Lee,4TJduXYW1Pg96EDNnfiwxJ,07W0YfsvHM7Mw7Bq48Mb0A,5T75pyMyLZWKvDl6jFdi0F
Baby Boy,Beyonce Featuring Sean Paul,4WY3HyGXsWqjFRCVD6gnTe,6vWDO969PvNqNYHIOW5v0m,6oxVabMIqCMJRYN1GqR3Vf
Stand Up,Ludacris Featuring Shawnna,2CtCwQhY0ZLvr8L2l8Bo6e,3ipn9JLAPI5GUEo4y4jcoi,3hJHXxX04PNuGFIxdEHGzg
Hey Ya!,OutKast,2PpruBYCo4H7WOBJ7Q2EwM,1G9G7WwrXka3Z1r7aIDjI7,1UsmQ3bpJTyK6ygoOOjG1r
The Way You Move,OutKast Featuring Sleepy Brown,5z7mYFfhw6N6f23VwrokJD,1G9G7WwrXka3Z1r7aIDjI7,1UsmQ3bpJTyK6ygoOOjG1r
Slow Jamz,Twista Featuring Kanye West & Jamie Foxx,3A4cpTBPaIQdtPFb5JxtaX,6vbY3hOaCAhC7VjucswgdS,4Uv86qWpGTxf7fU7lG5X6F
Yeah!,Usher Featuring Lil Jon & Ludacris,5rb9QrpfcKFHM1EUbSIurX,23zg3TcAtWQy7J6upgbUnj,1RM6MGv6bcl6NrAG8PGoZk
Burn,Usher,7z3N2W7Xz1t2G2sAO8wFVH,23zg3TcAtWQy7J6upgbUnj,1RM6MGv6bcl6NrAG8PGoZk
I Believe,Fantasia,2zZJnAlhgvW6DERn1tu3fb,7xAcVHPiirnUqfdqo0USb1,09akBiw2Divm9zvF7GMJup
Confessions Part II,Usher,7wBThXx7BGZHJJ3aN3OPvv,23zg3TcAtWQy7J6upgbUnj,1RM6MGv6bcl6NrAG8PGoZk
Slow Motion,Juvenile Featuring Soulja Slim,6ihObRBTB8xdSH2mlERtOX,0rG0AZBscc8S8q1ahIsasI,1JfdhweOku5xDD78eiid4A
Lean Back,Terror Squad,2Ozc0me9PV5vlt8cokwdvI,2BvzbqWWwLN11XGBYgDZzx,0NTYMm0B7adXejff1phD3F
Goodies,Ciara Featuring Petey Pablo,3dFwpxh2yH7C7p9BGEKLVB,2NdeV5rLm47xAvogXrYhJX,71gUhKYZIWmmjqAHlY4Br3
My Boo,Usher And Alicia Keys,68vgtRHr7iZHpzGpon6Jlo,23zg3TcAtWQy7J6upgbUnj,1RM6MGv6bcl6NrAG8PGoZk
Drop It Like It's Hot,Snoop Dogg Featuring Pharrell,2NBQmPrOEEjA8VbeWOQGxO,7hJcb9fa4alzcOq3EaNPoG,797fkvAtk0iZvP1HHPCWbp
Let Me Love You,Mario,5WphWTUIfRe7x8NZss79cY,20s0P9QLxGqKuCsGwFsp7w,4qqrq2LYJYvKOV5Xrcajvp
Candy Shop,50 Cent Featuring Olivia,5D2mYZuzcgjpchVY1pmTPh,3q7HBObVc0L8jNeTe5Gofh,2pidzXTaHV4WaIJYRxKDCH
Hollaback Girl,Gwen Stefani,0LzrhCZFXW94Y8nwtTuRlw,4yiQZ8tQPux8cPriYMWUFP,3Lqn8M0QxPLIPRJ4nUKTGN
We Belong Together,Mariah Carey,3LmvfNUQtglbTrydsdIqFU,4iHNK0tOyZPYnBU7nGAgpQ,43iBTEWECK7hSnE0p6GgNo
Inside Your Heaven,Carrie Underwood,3w8xlZi49MQuQkyyB5bi5e,4xFUf1FHVy696Q1JQZMTRj,0kys2jaKAiDPfNBd4z7LAg
Gold Digger,Kanye West Featuring Jamie Foxx,1PS1QMdUqOal0ai3Gt7sDQ,5K4W6rqBFWDnAN6FQUkS6x,5ll74bqtkcXlKE7wwkMq4g
Run It!,Chris Brown,7xYnUQigPoIDAMPVK79NEq,7bXgB6jMjp9ATFy66eO08Z,49gaz5rhWWgqCw61M9700v
Don't Forget About Us,Mariah Carey,1HkVSmzBbdZ5Bzdd00IZgh,4iHNK0tOyZPYnBU7nGAgpQ,7MMpjM0wynysTbhpvKjHrm
Laffy Taffy,D4L,2ajhenDRiiAnCHHjsIOHhJ,4AllEJE7mVkhhyUV6DjqPz,5PE3OnyEPOlTShpjij8Wfp
Grillz,Nelly Featuring Paul Wall| Ali & Gipp,0l7DPAKQVayEz9FXC9di2e,2gBjLmx6zQnFGQJCAQpRgw,4FyzqUSV3OqNvh0bjF2qaZ
Check On It,Beyonce Featuring Slim Thug,2RWxrpsFshOBFwRBRstUlQ,6vWDO969PvNqNYHIOW5v0m,77eZ5eMEh3U0KWricrbevO
You're Beautiful,James Blunt,0vg4WnUWvze6pBOJDTq99k,7KMqksf0UMdyA0UCf4R3ux,1ekaxA9Q5GzUPCepx4wzMF
So Sick,Ne-Yo,6brl7bwOHmGFkNw3MBqssT,21E3waRsmPlU7jZsS13rcj,6gkwOLmk0ALMOjWs5WhAEr
Temperature,Sean Paul,0k2GOhqsrxDTAbFFSdNJjT,3Isy6kedDrgPYoTS1dazA9,32Bu3ETQhR1PFCj3ndDlYf
Bad Day,Daniel Powter,0mUyMawtxj1CJ76kn9gIZK,7xTcuBOIAAIGDOSvwYFPzk,4zhigAhPwqp43XVHBiVeQI
SOS,Rihanna,30cSNer6TV8x2utjULVeQ5,5pKCCKE2ajJHZ9KAiaK11H,2JdjS6jjOml7nt7Yjo0nnh
Ridin',Chamillionaire Featuring Krayzie Bone,3kZoay4ANo86ehb6s4RwS9,6vdMPayKk8YJxxeNP5oMCb,31dzB4ULKZfOH71tuaBiR8
Hips Don't Lie,Shakira Featuring Wyclef Jean,3ZFTkvIE7kyPt6Nu3PEa7V,0EmeFodog0BfCgMzAIvKQp,5ppnlEoj4HdRRdRihnY3jU
Do I Make You Proud,Taylor Hicks,2jv9Ppwz9u3lqWfXV0q2sW,3E3tW69eMfAffLGgsmP3GG,4026u2G1eNjPTkctkj8GtX
Promiscuous,Nelly Furtado Featuring Timbaland,2gam98EZKrF9XuOkU13ApN,2jw70GZXlAI8QzWeY2bgRc,2yboV2QBcVGEhcRlYuPpDT
London Bridge,Fergie,7jRoWfRlLnGYEIEn4t4kbq,3r17AfJCCUqC9Lf0OAc73G,3t8HFQNlwLBW7htwLvFfzA
SexyBack,Justin Timberlake,0O45fw2L5vsWpdsOdXwNAR,31TPClRtHm23RisEBtV3X7,2scB1uhcCI1TSf6b9TCZK3
Money Maker,Ludacris Featuring Pharrell,2JpUkUR0OsOlUUfm6iS8ic,3ipn9JLAPI5GUEo4y4jcoi,77u9Ndnhi4raBZfnl22Jzg
My Love,Justin Timberlake Featuring T.I.,4NeOWqHmlrGRuBvsLJC9rL,31TPClRtHm23RisEBtV3X7,0tcExuDWMQdBbwSpqN8Ku2
I Wanna Love You,Akon Featuring Snoop Dogg,0CXVjQI9wsqaGeIARkkpYc,0z4gvV4rjIZ9wHck67ucSV,6kzoWb4UzvKYgbDfAwgaFq
Irreplaceable,Beyonce,6RX5iL93VZ5fKmyvNXvF1r,6vWDO969PvNqNYHIOW5v0m,0Zd10MKN5j9KwUST0TdBBB
Say It Right,Nelly Furtado,2aI21FnmY7TJVKeMaoQZ0t,2jw70GZXlAI8QzWeY2bgRc,2yboV2QBcVGEhcRlYuPpDT
What Goes Around...Comes Around,Justin Timberlake,3pD0f7hSJg2XdQ6udw5Tey,31TPClRtHm23RisEBtV3X7,2scB1uhcCI1TSf6b9TCZK3
This Is Why I'm Hot,Mims,0AA6zq5ArZ1sSH7VIMi4NK,76RrKpsvOmSKG8CIjROdSG,42c0PgLPx6qRCZCzB8d7Pk
Glamorous,Fergie Featuring Ludacris,4KTtYhxFtFL7mBwnjkKfLm,3r17AfJCCUqC9Lf0OAc73G,3t8HFQNlwLBW7htwLvFfzA
Don't Matter,Akon,7I6DceMT3utDOHjcYCbrr4,0z4gvV4rjIZ9wHck67ucSV,6kzoWb4UzvKYgbDfAwgaFq
Give It To Me,Timbaland Featuring Nelly Furtado & Justin Timberlake,0wbDgMuAoy7O7pL3a69uZx,5Y5TRrQiqgUO4S36tzjIRZ,0V7TZQmJBgI81M9Z7GWxCI
Girlfriend,Avril Lavigne,45hOioMDJktr86iKDHC8gr,0p4nmQO2msCgU4IF37Wi3j,6lqE05fiHWJVYYdMVJNj38
Makes Me Wonder,Maroon 5,1lHXlGlve5Zx8tXLhyjDwM,04gDigrS5kc9YWfZHwBETP,29hJ8AFYZU98OzenrMr6iU
Buy U A Drank (Shawty Snappin'),T-Pain Featuring Yung Joc,1tkMs9wDPknQ3ZHcKDw1ES,3aQeKQSyrW4qWr35idm0cy,6CrSEKCF4TYrbSIitegb3h
Umbrella,Rihanna Featuring Jay-Z,2yPoXCs7BSIUrucMdK5PzV,5pKCCKE2ajJHZ9KAiaK11H,4OXnPSBtZo8PBFiTOfuumP
Hey There Delilah,Plain White T's,4RCWB3V8V0dignt99LZ8vH,1g1yxsNVPhMUl9GrMjEb2o,4vUClKTFaDWnsHE8rK52GY
Beautiful Girls,Sean Kingston,1hGy2eLcmC8eKx7qr1tOqx,6S0dmVVn4udvppDhZIWxCr,71clfVkkopYLrgweVj2cow
Big Girls Don't Cry,Fergie,4AniPkv5vgdE1n6VKreiyI,3r17AfJCCUqC9Lf0OAc73G,3t8HFQNlwLBW7htwLvFfzA
Crank That (Soulja Boy),Soulja Boy Tell'em,66TRwr5uJwPt15mfFkzhbi,6GMYJwaziB4ekv1Y6wCDWS,5wFQi4xOTXILQSKQr0Ft8s
Stronger,Kanye West,0j2T0R9dR9qdJYsB7ciXhf,5K4W6rqBFWDnAN6FQUkS6x,4SZko61aMnmgvNhfhgTuD3
Kiss Kiss,Chris Brown Featuring T-Pain,3wKKkGVn7cVSfgPeYYIiXG,7bXgB6jMjp9ATFy66eO08Z,6p5pW2WwgVECsOhrXPAyhI
No One,Alicia Keys,0mZ5GyrHG908lqrHaTw4hi,3DiDSECUqqY1AuBP8qtaIa,7cfKCPxLeKxSxePtCxckv6
Low,Flo Rida Featuring T-Pain,0CAfXk7DXMnon4gLudAp7J,0jnsk9HBra6NMjO2oANoPY,5j1wrOAOm5KFd17pPiSvle
Love In This Club,Usher Featuring Young Jeezy,5j0McHPthKpOXRr3fBq8M0,23zg3TcAtWQy7J6upgbUnj,2peB0xKYHSlIWc5boFA6PW
Bleeding Love,Leona Lewis,7wZUrN8oemZfsEd1CGkbXE,5lKZWd6HiSCLfnDGrq9RAm,0VaAFegRAAn4OCg7p4QjN5
Touch My Body,Mariah Carey,2aEuXA1KswHlCGPOuPmCOW,4iHNK0tOyZPYnBU7nGAgpQ,31MluXLYC0ZnCSfUZ5T4GX
Lollipop,Lil Wayne Featuring Static Major,1pm7lQGl6mvKWDxesZTVFp,55Aa2cqylxrFIXC767Z865,4fRZNOawjx1uzGLN3VhAZ4
Take A Bow,Rihanna,3goSVuTt3fDYDP6kRnFwuL,5pKCCKE2ajJHZ9KAiaK11H,3JSWZWeTHF4HDGt5Eozdy7
Viva La Vida,Coldplay,1mea3bSkSGXuIRvnydlB5b,4gzpq5DPGxSnKTe4SA8HAU,1CEODgTmTwLyabvwd7HBty
I Kissed A Girl,Katy Perry,005lwxGU1tms6HGELIcUv9,6jJ0s89eD6GaHleKKya26X,0r2BUyPTmpbfuz4rR39mLl
Disturbia,Rihanna,2VOomzT6VavJOGBeySqaMc,5pKCCKE2ajJHZ9KAiaK11H,3JSWZWeTHF4HDGt5Eozdy7
Whatever You Like,T.I.,1IAzD1muglOxOcPbUHs70R,4OBJLual30L7gRl5UkeRcT,5PfepkNWgRR2DI02Y8AawC
So What,P!nk,0JiY190vktuhSGN6aqJdrt,1KCSPY1glIKqW2TotWuXOR,1LOJfNDxQhbpssKx7oM7at
Live Your Life,T.I. Featuring Rihanna,3jlbL2OTD5YmIunYzgQTAN,4OBJLual30L7gRl5UkeRcT,5PfepkNWgRR2DI02Y8AawC
Womanizer,Britney Spears,4fixebDZAVToLbUCuEloa2,26dSoYclwsYLMAKD3tpOr4,2tve5DGwub1TtbX1khPX5j
Single Ladies (Put A Ring On It),Beyonce,2ZBNclC5wm4GtiWaeh0DMx,6vWDO969PvNqNYHIOW5v0m,23Y5wdyP5byMFktZf8AcWU
Just Dance,Lady Gaga Featuring Colby O'Donis,2x7MyWybabEz6Y6wvHuwGE,1HY2Jd0NmPuamShAr6KMms,1jpUMnKpRlng1OJN7LJauV
My Life Would Suck Without You,Kelly Clarkson,4Dm32oO01YpIubCHaAtKkN,3BmGtnKgCSGYIUhmivXKWX,4h8seeFAi6iYhslcWIxTSG
Crack A Bottle,Eminem| Dr. Dre & 50 Cent,4dK00wCxlqWEeN8BoM1BHT,7dGJo4pcD2V6oG8kP0tJRR,7MZzYkbHL9Tk3O6WeD4Z0Z
Right Round,Flo Rida,3GpbwCm3YxiWDvy29Uo3vP,0jnsk9HBra6NMjO2oANoPY,2vBLKFrI1rZqB7VtGxcsR5
Poker Face,Lady Gaga,5R8dQOPq8haW94K7mgERlO,1HY2Jd0NmPuamShAr6KMms,1jpUMnKpRlng1OJN7LJauV
Boom Boom Pow,The Black Eyed Peas,3opVsyWVYEAFK9bJAG8Opa,1yxSLGMDHlW21z4YXirZDS,3lng6RAtdksQ2q02Fk5jaB
I Gotta Feeling,The Black Eyed Peas,2H1047e0oMSj10dgp7p2VG,1yxSLGMDHlW21z4YXirZDS,3lng6RAtdksQ2q02Fk5jaB
Down,Jay Sean Featuring Lil Wayne,6cmm1LMvZdB5zsCwX5BjqE,4pADjHPWyrlAF0FA7joK2H,2H66HrVR1UeMlAoSXpxUnk
3,Britney Spears,6pymOcrCnMuCWdgGVTvUgP,26dSoYclwsYLMAKD3tpOr4,325wcm5wMnlfjmKZ8PXIIn
Fireflies,Owl City,3DamFFqW32WihKkTVlwTYQ,07QEuhtrNmmZ0zEcqE9SF6,3vf65wfk1EEjVhy6BjENsS
Whatcha Say,Jason Derulo,67T6l4q3zVjC5nZZPXByU8,07YZf4WDAMNwqr4jfgOZ8y,0aVJmVAeEx78nAA1rAKYf7
Empire State Of Mind,Jay-Z + Alicia Keys,2igwFfvr1OAGX9SKDCPBwO,3nFkdlSjzX9mRTtwJOzDYB,2CUT0104gySOIvqwtXeFsX
TiK ToK,Ke$ha,0HPD5WQqrq7wPWR7P7Dw1i,6LqNN22kT3074XbTVUrhzX,6fpLLJsDSSAlToEDW2jv4F
Imma Be,The Black Eyed Peas,0oJMv049q8hEkes9w0L1J4,1yxSLGMDHlW21z4YXirZDS,3lng6RAtdksQ2q02Fk5jaB
Break Your Heart,Taio Cruz Featuring Ludacris,1CdqVF1ywD0ZO1zXtB9yWa,6MF9fzBmfXghAz953czmBC,159jpldDCgsgH6KGgjy63c
Rude Boy,Rihanna,60jzFy6Nn4M0iD1d94oteF,5pKCCKE2ajJHZ9KAiaK11H,7uGmyYwDFJbSc1xs4hkEs2
Nothin' On You,B.o.B Featuring Bruno Mars,59dLtGBS26x7kc0rHbaPrq,5ndkK3dpZLKtBklKjxNQwT,7apLPYT8szV1IqTxyVSy5P
OMG,Usher Featuring will.i.am,1bM50INir8voAkVoKuvEUI,23zg3TcAtWQy7J6upgbUnj,6A1F3Fkq5dYeYYNkXflcTX
Not Afraid,Eminem,7Ie9W94M7OjPoZVV216Xus,7dGJo4pcD2V6oG8kP0tJRR,47BiFcV59TQi2s9SkBo2pb
California Gurls,Katy Perry Featuring Snoop Dogg,6KOEK6SeCEZOQkLj5M1PxH,6jJ0s89eD6GaHleKKya26X,2eQMC9nJE3f3hCNKlYYHL1
Love The Way You Lie,Eminem Featuring Rihanna,15JINEqzVMv3SvJTAXAKED,7dGJo4pcD2V6oG8kP0tJRR,47BiFcV59TQi2s9SkBo2pb
Teenage Dream,Katy Perry,5jzKL4BDMClWqRguW5qZvh,6jJ0s89eD6GaHleKKya26X,2eQMC9nJE3f3hCNKlYYHL1
Just The Way You Are,Bruno Mars,7BqBn9nzAq8spo5e7cZ0dJ,0du5cEVh5yTK9QJze8zA0C,1uyf3l2d4XYwiEqAb7t7fX
Like A G6,Far*East Movement Featuring Cataracs & Dev,4DvhkX2ic4zWkQeWMwQ2qf,698hF4vcwHwPy8ltmXermq,1TuKgkCGIxiIns9Bc5XKRC
We R Who We R,Ke$ha,3LUWWox8YYykohBbHUrrxd,6LqNN22kT3074XbTVUrhzX,0pGumY11G8OGH05ti6jh23
What's My Name?,Rihanna Featuring Drake,6DkXLzBQT7cwXmTyzAB1DJ,5pKCCKE2ajJHZ9KAiaK11H,5QG3tjE5L9F6O2vCAPph38
Only Girl (In The World),Rihanna,2ENexcMEMsYk0rVJigVD3i,5pKCCKE2ajJHZ9KAiaK11H,5QG3tjE5L9F6O2vCAPph38
Raise Your Glass,P!nk,1gv4xPanImH17bKZ9rOveR,1KCSPY1glIKqW2TotWuXOR,3uQMzfrf4kUNGsCtmTtjPh
Firework,Katy Perry,4r6eNCsrZnQWJzzvFh4nlg,6jJ0s89eD6GaHleKKya26X,2eQMC9nJE3f3hCNKlYYHL1
Grenade,Bruno Mars,2tJulUYLDKOg9XrtVkMgcJ,0du5cEVh5yTK9QJze8zA0C,1uyf3l2d4XYwiEqAb7t7fX
Hold It Against Me,Britney Spears,7Dyq1bhhjknLKEGg4k5NLr,26dSoYclwsYLMAKD3tpOr4,0oFBaXLFsUVa2gEmJf4FcJ
Black And Yellow,Wiz Khalifa,5A6OHHy73AR5tLxgTc98zz,137W8MRPWKqSmrBGDBFSop,6ZOXiVL8rmk2ATHJiFJhiD
